Delta-AY.119,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0.4253999,0.3606148,0.3111099,0.484527,0.3897772,0.3706049,0.4163035,0.3095821,0.4695505,0.6190182,0.4046424
0.4041613,0.3561577,0.3253427,0.4897195,0.3862607,0.3687396,0.4112393,0.3061244,0.4742604,0.6043309,0.4116877
0.3976317,0.3573854,0.3235743,0.4694775,0.3730775,0.3929478,0.4159052,0.3077545,0.4735772,0.6071283,0.4210414
0.3995489,0.372598,0.3260628,0.4737001,0.37028,0.3707202,0.4173386,0.3100469,0.480515,0.6290939,0.4238208
0.4016066,0.3602292,0.3352623,0.4748446,0.3745854,0.3830442,0.4131261,0.2997919,0.4771277,0.6196907,0.3959207
0.4029384,0.3542464,0.3415937,0.4719181,0.3779706,0.3861315,0.4152744,0.3047487,0.4776101,0.6081434,0.4003375
0.4240054,0.3493047,0.3319947,0.4702289,0.3705292,0.3726364,0.4243946,0.3014991,0.463596,0.6004494,0.4059883
0.4249002,0.3509061,0.3385879,0.4695483,0.382842,0.3875413,0.4194284,0.3056821,0.4652836,0.5857755,0.4002009
0.4266787,0.3525395,0.3209556,0.4657283,0.3726454,0.3905214,0.4023592,0.3052067,0.4641518,0.5973452,0.4159501
0.4296698,0.3504103,0.3248272,0.4697989,0.3839881,0.3902956,0.4072064,0.2999203,0.47334,0.5964535,0.4039633
0.4255014,0.3475383,0.3296279,0.4767154,0.3762579,0.391949,0.3972113,0.3154784,0.4588267,0.5954078,0.4057738
0.4269881,0.3381052,0.3330929,0.4749653,0.3792051,0.3808505,0.3915621,0.3090137,0.4856203,0.5883651,0.406554
0.4243201,0.3455964,0.3305895,0.4669882,0.3743405,0.380264,0.3986457,0.3123537,0.4686528,0.5997959,0.407765
0.422932,0.3449722,0.3303069,0.4664094,0.3777832,0.3924099,0.3897477,0.3008208,0.4620428,0.5960914,0.4006227
0.4201829,0.3400041,0.3164593,0.4551258,0.3741134,0.3758335,0.3773466,0.2917989,0.4603245,0.5860347,0.4048265
0.4364534,0.3377361,0.3416207,0.456124,0.3853895,0.3795953,0.3908007,0.3022932,0.4714144,0.6152771,0.4047806
0.4275494,0.3422902,0.3378198,0.4621264,0.3783031,0.3808059,0.3737837,0.3018896,0.4700242,0.6004251,0.3900346
0.4298295,0.3462679,0.3331998,0.4662655,0.3763792,0.3731027,0.3891548,0.3153913,0.4780187,0.6199824,0.4062495
0.4367959,0.3307303,0.3173846,0.4547144,0.3782833,0.3744738,0.3954216,0.3076617,0.4678797,0.6111336,0.4035462
0.4399394,0.3437693,0.3286166,0.4845088,0.3869174,0.3807358,0.3976989,0.3025667,0.4691593,0.6176394,0.395298
0.4137362,0.3435326,0.3198511,0.4758855,0.37313,0.3743245,0.3831382,0.2989121,0.4610433,0.6183252,0.4034252
0.4142549,0.3365581,0.311781,0.4716473,0.3737894,0.3754342,0.3947294,0.2939295,0.4579445,0.6232998,0.4129926
0.4205927,0.3334101,0.3191725,0.4728791,0.3850372,0.3719954,0.3841747,0.2937705,0.4576789,0.6234416,0.4215
0.4218898,0.335369,0.3251984,0.474101,0.3825248,0.3696878,0.395744,0.3005383,0.468061,0.6183111,0.4129881
0.4166506,0.3210953,0.3276939,0.4737871,0.3782081,0.3800161,0.3899148,0.2956974,0.4683071,0.5968097,0.4153708
0.4296425,0.3176751,0.3173723,0.4667977,0.3742081,0.387946,0.3935384,0.3044433,0.4690848,0.6096489,0.3998711
0.4245986,0.3332044,0.3173241,0.47471,0.3828582,0.3902479,0.3903837,0.2984816,0.4742582,0.6026339,0.4055429
0.416447,0.3252841,0.3189652,0.4683631,0.3767201,0.3922094,0.390638,0.3109969,0.4674718,0.6137885,0.4078708
0.426072,0.3258431,0.3213213,0.4630838,0.3760974,0.3730418,0.3893681,0.3161453,0.45466,0.6063345,0.3879897
0.4231566,0.3194336,0.3194924,0.481717,0.3593203,0.3850113,0.3932479,0.3086244,0.4478339,0.6150956,0.3972619
0.407178,0.3363298,0.319997,0.4756199,0.3735217,0.3891364,0.377792,0.3129821,0.4464954,0.608521,0.3951805
0.402032,0.333545,0.3318129,0.48215,0.363884,0.3865869,0.390374,0.3143144,0.4576107,0.6026258,0.3890088
0.4056227,0.3384371,0.3284927,0.4686185,0.3782568,0.3681512,0.3772487,0.3101495,0.4618874,0.6201217,0.3923028
0.4114218,0.33122,0.3316453,0.480152,0.3724066,0.3679582,0.3721071,0.3041563,0.4550944,0.612417,0.39436
0.407683,0.325138,0.3305052,0.4764262,0.3729598,0.3838984,0.3646708,0.3122643,0.4441582,0.6154131,0.4159752
0.4140931,0.326929,0.3326459,0.4870827,0.3706135,0.3775871,0.3705526,0.3083797,0.44438,0.6194556,0.4019893
0.4191661,0.3300852,0.3286447,0.4881912,0.3783698,0.3788372,0.3716057,0.2992024,0.4496935,0.6009607,0.408538
0.4201796,0.3214648,0.342668,0.4747486,0.3782801,0.375517,0.3770668,0.3044646,0.4494462,0.6090783,0.4151492
0.3975776,0.3346836,0.3293151,0.4790689,0.3722701,0.3859339,0.3877595,0.3010328,0.44799,0.6096836,0.3934233
0.4143799,0.3439359,0.323817,0.467806,0.3728153,0.3769345,0.3828997,0.303766,0.4459639,0.6163616,0.4017422
0.4074779,0.3475444,0.3282364,0.461581,0.3660167,0.3829196,0.3831162,0.3061941,0.44866,0.6181223,0.3997606
0.4250705,0.3453172,0.3293463,0.4667706,0.372761,0.3944007,0.3816044,0.3030433,0.4502464,0.6198322,0.4221503
0.4128399,0.343909,0.3314632,0.4569517,0.3733322,0.4061763,0.3800988,0.3009445,0.4622924,0.6215224,0.413245
0.4081345,0.3454345,0.3218991,0.4424445,0.3746552,0.4047436,0.3728091,0.2972345,0.4511982,0.6150836,0.4194134
0.401168,0.3381494,0.3078942,0.4416053,0.3674355,0.3953916,0.3784783,0.3195504,0.4525296,0.6123615,0.4234123
0.4151023,0.3447794,0.3195358,0.458164,0.3787419,0.3976531,0.380382,0.3004787,0.4460576,0.6317783,0.4304836
0.3968178,0.3269203,0.3288579,0.4588546,0.3778976,0.397754,0.3809576,0.3026154,0.4605278,0.621571,0.4118658
0.4131503,0.3400418,0.3292643,0.4712006,0.3725123,0.3966561,0.3634419,0.3027657,0.4479391,0.6429157,0.4246759
0.4188688,0.3474333,0.3368874,0.4643857,0.3748794,0.4018615,0.3713177,0.3082702,0.4578863,0.6528122,0.4129308
0.4056178,0.3520028,0.33946,0.4825391,0.3902633,0.3987974,0.3766903,0.3127761,0.4711006,0.6381624,0.4268579
0.4066603,0.3586706,0.339191,0.486201,0.3729957,0.4017039,0.3861165,0.3127277,0.4593263,0.6228074,0.4306853
0.410009,0.3495286,0.3413866,0.4734505,0.3717578,0.4036323,0.369112,0.3130088,0.4626346,0.6184586,0.417447
0.4088237,0.348883,0.3388796,0.4820263,0.3786905,0.4176178,0.3889969,0.3119195,0.4488309,0.603527,0.413307
0.4089113,0.3514479,0.3339354,0.4882573,0.3781744,0.3953291,0.38527,0.3096612,0.4485797,0.6129011,0.4344361
0.4050041,0.3491843,0.3397503,0.4865471,0.3778566,0.3880246,0.3912098,0.3139071,0.4576127,0.6148967,0.4460256
0.4111117,0.3385675,0.3360783,0.487051,0.3778028,0.3962929,0.3860083,0.3098295,0.4628844,0.6155807,0.4286962
0.4132253,0.351014,0.3386401,0.4700884,0.3713076,0.3984688,0.3852111,0.3210907,0.460007,0.6168953,0.4151796
0.409907,0.3702696,0.3488528,0.4741409,0.3800125,0.400297,0.3924672,0.318779,0.4548583,0.5942597,0.4010215
0.399958,0.3431921,0.3433467,0.4718273,0.3899671,0.4010651,0.4025602,0.3215812,0.4535512,0.6123153,0.4035975
0.4026663,0.3392282,0.3400831,0.4708052,0.3729279,0.398472,0.3904122,0.3218822,0.4572293,0.6147481,0.4088178
0.3867454,0.3446443,0.3285657,0.4910124,0.3687614,0.3959599,0.3928321,0.3071104,0.469528,0.6159395,0.3988554
0.3826965,0.3377017,0.3395971,0.4663271,0.3619726,0.4027198,0.3850512,0.3047708,0.4639752,0.6376469,0.4347632
0.3973307,0.352086,0.3417719,0.4588555,0.3574782,0.4004554,0.3715801,0.3126675,0.4675933,0.6274636,0.4162764
0.3907775,0.3456672,0.3319668,0.4656135,0.3751938,0.4052096,0.3876916,0.3049737,0.4741857,0.6354057,0.4204855
0.3903219,0.3480645,0.3299397,0.4542532,0.3663507,0.4065946,0.3821793,0.3094541,0.4605065,0.6393498,0.4084131
0.3919254,0.3498788,0.336452,0.469457,0.3875387,0.4094274,0.384513,0.3155164,0.4552709,0.625342,0.4236152
0.3985444,0.3407856,0.3399341,0.4553775,0.3888655,0.4230798,0.4015687,0.3076803,0.4663448,0.6488397,0.4265645
0.3865071,0.3375486,0.335332,0.4691062,0.383439,0.4106598,0.3931891,0.310872,0.4650741,0.6364426,0.4221384
0.3699297,0.3394237,0.33403,0.4657615,0.369873,0.4027359,0.3878428,0.3091783,0.4694546,0.6192545,0.4143095
0.3779233,0.3297611,0.3396722,0.463219,0.3747442,0.4282151,0.3823306,0.3134147,0.4577597,0.6361828,0.4170629
0.381395,0.3362089,0.3342701,0.4460729,0.3668423,0.3999556,0.3714846,0.3245027,0.44858,0.6251561,0.4104009
0.3911978,0.3330329,0.3292121,0.4389761,0.3870116,0.4074363,0.3722113,0.3178605,0.4534888,0.6214398,0.4201515
0.3883251,0.3382512,0.328577,0.4553623,0.3593886,0.400498,0.3659578,0.3250371,0.4436888,0.6309704,0.4386836
0.3827634,0.344845,0.3361636,0.4533491,0.3798713,0.392624,0.3847354,0.3147188,0.4468685,0.6468574,0.4342885
0.391182,0.3379594,0.3208769,0.4381274,0.3963204,0.393065,0.3845573,0.3156399,0.4603658,0.6502448,0.4270954
0.3965361,0.3323927,0.332029,0.4666677,0.3721811,0.3963794,0.3780433,0.3132176,0.4513523,0.6523699,0.4179169
0.3889375,0.3302649,0.3539506,0.4494367,0.3742358,0.4014527,0.38252,0.3151171,0.4532322,0.650103,0.4232723
0.3800654,0.3442433,0.3482893,0.454639,0.3843367,0.4059788,0.3907389,0.3112254,0.4667499,0.6471227,0.4018768
0.3820447,0.3431908,0.346644,0.4676581,0.3781128,0.4014831,0.3856204,0.3070929,0.4597745,0.6572381,0.4168361
0.3952704,0.3362275,0.3445273,0.4542788,0.3853211,0.3978504,0.4009831,0.3153361,0.4502284,0.6506664,0.4226341
0.3848674,0.3387001,0.3466561,0.4649967,0.3858835,0.4050351,0.4010546,0.3075495,0.4569525,0.6424443,0.4131405
0.3876005,0.3583269,0.3309138,0.4552073,0.3817001,0.4149673,0.3948562,0.3174,0.4574897,0.6479806,0.4047966
0.3860324,0.349337,0.3329163,0.4479694,0.3753872,0.4138128,0.3939328,0.3237704,0.4545501,0.635754,0.3947946
0.392824,0.3432575,0.3485656,0.4600592,0.3874937,0.400044,0.3870636,0.329318,0.4617215,0.6518916,0.4049084
0.382376,0.344621,0.3283907,0.4434049,0.3715221,0.3898501,0.3797074,0.3149005,0.4552603,0.6433098,0.4115244
0.3719631,0.3307161,0.3310039,0.455735,0.3692218,0.397497,0.3896039,0.3174016,0.4592154,0.63425,0.4019386
0.392498,0.3389187,0.3447573,0.4637456,0.3753139,0.393456,0.386609,0.3163512,0.4526761,0.6296784,0.4133175
0.3825871,0.3306827,0.3513423,0.4589021,0.3797243,0.4041,0.3793426,0.3214005,0.4495078,0.6422307,0.409458
0.3896889,0.3413438,0.3386709,0.4605022,0.3663835,0.3985379,0.3949862,0.326718,0.4565359,0.6287239,0.4221864
0.3834804,0.3369622,0.3321144,0.4561696,0.3773819,0.392473,0.3832223,0.3218015,0.4466334,0.6245589,0.4247717
0.4016706,0.320239,0.3347467,0.4620764,0.377813,0.4087535,0.3893181,0.319038,0.4659984,0.618741,0.4520206
0.4160745,0.3290995,0.3362235,0.4536113,0.3725723,0.396226,0.3770983,0.3242459,0.4547041,0.6286998,0.4305735
0.4060761,0.319701,0.3230862,0.4429398,0.3705738,0.3961853,0.3832974,0.3198529,0.4537793,0.6353058,0.4268824
0.3925917,0.3302417,0.3292206,0.44071,0.3734863,0.4098767,0.3917943,0.3246177,0.4536491,0.6444002,0.4294453
0.4082738,0.3386408,0.3310277,0.4534989,0.3599386,0.4072935,0.3937717,0.3179363,0.4605466,0.6280396,0.4179461
0.4051351,0.3200254,0.3284177,0.456816,0.3583369,0.3955769,0.3979113,0.3092824,0.4695195,0.6411347,0.4192766
0.3920642,0.3267391,0.331663,0.4454317,0.3574955,0.3916988,0.3881066,0.3002504,0.4805832,0.6329412,0.4124914
0.3972757,0.3137147,0.3309017,0.4384101,0.3535516,0.3898544,0.3939218,0.315822,0.4704519,0.6337104,0.4101013
0.3803692,0.3133214,0.3327717,0.4437218,0.363832,0.3904258,0.3841264,0.3113562,0.4628213,0.6495185,0.416443
0.3972223,0.3209465,0.3252557,0.4399225,0.3676867,0.3961746,0.3777476,0.3087148,0.4630293,0.6446894,0.4135789
0.3962861,0.3284993,0.3175156,0.4332299,0.36113,0.378998,0.3790136,0.3193145,0.4731323,0.6434557,0.4047064
0.4073817,0.3255056,0.3318287,0.4470796,0.3737684,0.3887432,0.3909669,0.3155311,0.4653575,0.6359063,0.4089185
0.3886367,0.3218763,0.3257351,0.4493535,0.3799875,0.387211,0.3761576,0.3273535,0.4639525,0.6349366,0.3996761
0.3949657,0.3213763,0.3085812,0.4423766,0.3875292,0.384795,0.3854432,0.3087269,0.4730878,0.6515583,0.4112944
0.391686,0.3227996,0.3180759,0.4493565,0.3886237,0.3839683,0.3741092,0.3101964,0.4751331,0.6723697,0.4158688
0.3922507,0.3141785,0.3248827,0.4355547,0.3836038,0.3881287,0.3701651,0.3063774,0.4591151,0.6654844,0.4028973
0.392333,0.3134187,0.3279534,0.444443,0.3728954,0.3842284,0.393991,0.3271997,0.4608025,0.6674125,0.4274267
0.395447,0.303839,0.3199075,0.4340768,0.3791738,0.3809053,0.4143789,0.3159119,0.4585609,0.6689715,0.4292157
0.3864194,0.3219503,0.3190339,0.4302001,0.3751722,0.384196,0.4080617,0.3124143,0.4596029,0.6588793,0.4234071
0.395279,0.3299623,0.3116675,0.449835,0.3668869,0.3730981,0.3979935,0.3006967,0.4656262,0.6706338,0.4218596
0.3992969,0.3185972,0.3222422,0.4550284,0.3661497,0.3910485,0.3982774,0.3139066,0.4720393,0.6655292,0.4130634
0.3833586,0.3233134,0.3240489,0.4452007,0.362692,0.3926828,0.3980822,0.3136707,0.4635933,0.6633604,0.4278281
0.3871782,0.3246169,0.3246598,0.4494897,0.3661108,0.383833,0.3883301,0.3159521,0.4590813,0.6706489,0.4164867
0.3897538,0.3194508,0.3198919,0.447465,0.3680793,0.3959748,0.4046211,0.3028252,0.4480996,0.6461853,0.4211203
0.3828191,0.3242292,0.3115922,0.444409,0.3802694,0.3803336,0.3885253,0.3207739,0.4543478,0.665584,0.411416
0.3869219,0.3390326,0.3205556,0.4587432,0.3774345,0.3970357,0.3821252,0.3158801,0.4560858,0.648751,0.4247531
0.3914544,0.3319132,0.3165272,0.4410073,0.3735693,0.3873479,0.3750012,0.3249629,0.4443049,0.6387209,0.4044915
0.3881691,0.3246747,0.3216142,0.4572163,0.3807304,0.3944345,0.3849481,0.3194506,0.4449611,0.6584813,0.4156687
0.3822424,0.3234607,0.3402904,0.4577212,0.3601855,0.4087631,0.3893682,0.3198314,0.4461758,0.648577,0.4301574
0.3935491,0.3329864,0.3204249,0.4526594,0.3712759,0.3890649,0.3863187,0.3240763,0.4544473,0.6649386,0.4177544
0.3917242,0.3328357,0.3124361,0.4625715,0.3635889,0.3950141,0.3834277,0.3092247,0.4482414,0.6590751,0.4112628
0.3968332,0.3355967,0.3213633,0.4521991,0.371329,0.390985,0.3876243,0.3116528,0.4496976,0.6385199,0.4149999
0.398339,0.329676,0.3349447,0.4612622,0.3573667,0.3882037,0.3869634,0.3096861,0.4507266,0.6370218,0.4216402
0.3889075,0.3369701,0.3224654,0.4652901,0.3593853,0.3984674,0.3910849,0.3041428,0.4467009,0.6508814,0.4079033
0.386484,0.3273163,0.3254238,0.4415199,0.3460228,0.4015355,0.3825041,0.305979,0.4437891,0.6589646,0.4187196
0.3999263,0.3340764,0.3238728,0.45797,0.365486,0.3997751,0.3883682,0.3064839,0.4475602,0.6472608,0.4157291
0.3904862,0.3249053,0.3189148,0.452317,0.3570919,0.4117263,0.3800788,0.3158559,0.4529774,0.6421891,0.429001
0.396692,0.3315983,0.3235149,0.4500805,0.3660822,0.3953445,0.3864975,0.3074794,0.4415982,0.6525457,0.4400443
0.4063888,0.3256622,0.3089381,0.4648362,0.3657808,0.4049737,0.3740306,0.3053171,0.4456204,0.6481456,0.419685
0.3978488,0.3296511,0.307452,0.462956,0.3788549,0.4034202,0.38607,0.307788,0.4286238,0.6416407,0.4199488
0.3954966,0.3269621,0.3091075,0.4549588,0.3764112,0.4059414,0.3853806,0.3015514,0.4345016,0.6380805,0.405127
0.4045598,0.3189603,0.3259924,0.4628471,0.3846025,0.3963972,0.3639073,0.316364,0.4353116,0.6394446,0.4177578
0.3980972,0.3392111,0.3131929,0.465754,0.3735468,0.3946136,0.3810408,0.325722,0.4335507,0.6270946,0.4126491
0.3950127,0.3320147,0.3235012,0.4675601,0.3684034,0.3943646,0.3850265,0.3166279,0.4358783,0.6292515,0.4179662
0.3963878,0.3374652,0.322444,0.4709179,0.3588537,0.3828314,0.3898292,0.314894,0.4332838,0.6468081,0.4105523
0.404412,0.3337695,0.3160902,0.46366,0.3695158,0.3879806,0.3794591,0.3199207,0.4461451,0.629296,0.4059334
0.3950889,0.3254012,0.3146356,0.4609503,0.3693533,0.3786076,0.3755743,0.3084105,0.4413959,0.6208884,0.4096296
0.3972542,0.3374233,0.3291597,0.463756,0.3831349,0.3895063,0.3825838,0.2962672,0.4350755,0.6293921,0.4038178
0.3864546,0.334086,0.3215823,0.4608199,0.3916398,0.387442,0.3785585,0.3007332,0.4384527,0.6358556,0.4060653
0.3880173,0.3267803,0.3345819,0.4592685,0.3780995,0.3954643,0.3777639,0.2951122,0.4475906,0.6301676,0.4113162
0.3927661,0.3290959,0.3135434,0.4627115,0.3781779,0.4133928,0.3699345,0.2914631,0.4330208,0.6105926,0.4049877
0.394673,0.324797,0.325643,0.4574096,0.3806098,0.4005882,0.3662871,0.2975672,0.4381732,0.6121411,0.4134339
0.4125243,0.3284071,0.3270275,0.4710636,0.3864263,0.397635,0.3763534,0.3136411,0.4355301,0.6363047,0.3969668
0.4076868,0.3384064,0.3207488,0.4608039,0.3723077,0.4141419,0.3885888,0.3097327,0.4460161,0.6318583,0.4124
0.4045425,0.335272,0.3271437,0.4643245,0.3856633,0.4074065,0.3826666,0.3087696,0.4477523,0.6201878,0.4259214
0.405943,0.3439601,0.328651,0.4668211,0.3884777,0.4044057,0.3850937,0.306081,0.4454842,0.6372995,0.4232033
0.4027702,0.3417571,0.3422597,0.4653334,0.3799961,0.4089144,0.3946621,0.3046508,0.4539193,0.6159475,0.4091409
0.4079543,0.3370319,0.3436169,0.4595887,0.3828232,0.4104525,0.389875,0.2989722,0.4572305,0.6513641,0.4091641
0.4041504,0.3454678,0.3435471,0.4398445,0.3932784,0.414264,0.3975727,0.2985387,0.4684691,0.6292445,0.4099601
0.4022681,0.3511875,0.3394789,0.4527559,0.3835003,0.3959159,0.3938352,0.3042586,0.471901,0.6437458,0.4009577
0.3981706,0.3426891,0.3408898,0.4536124,0.3852568,0.3926461,0.3879141,0.3146078,0.4653957,0.6526464,0.4073651
0.3941098,0.3421255,0.3317605,0.4514127,0.3774091,0.4006336,0.3960263,0.3047767,0.4490675,0.6419322,0.4081747
0.3962632,0.3314327,0.3263783,0.4398265,0.3745095,0.409385,0.3892402,0.3171114,0.4424911,0.6441598,0.416767
0.395219,0.3337932,0.3311251,0.4469073,0.3683116,0.4069534,0.3946102,0.3146566,0.4409345,0.6533831,0.4045433
0.4083003,0.3296646,0.3228385,0.4488786,0.3826692,0.4098681,0.3945296,0.3198146,0.4464054,0.6483402,0.4048231
0.4059067,0.327329,0.3267051,0.445907,0.3738751,0.4034605,0.3928996,0.3095944,0.4510553,0.657236,0.4028915
0.3975939,0.3344517,0.3264565,0.4637484,0.3689465,0.410304,0.3886655,0.3171317,0.4555261,0.6484619,0.4084991
0.4008518,0.3339096,0.3229225,0.4373481,0.3698175,0.4151402,0.3740859,0.3136992,0.4543593,0.6461021,0.406254
0.3905642,0.3397531,0.324116,0.4510756,0.3754866,0.3926072,0.3901588,0.3135491,0.4465649,0.6456429,0.4030615
0.3954462,0.3399308,0.3169204,0.4523992,0.3737566,0.3896191,0.3862869,0.3148326,0.4448858,0.6356538,0.4139511
0.404711,0.3373664,0.3336097,0.4529127,0.3725212,0.3873072,0.38564,0.3055248,0.4387023,0.6514296,0.4106211
0.4044131,0.3369445,0.322701,0.4611754,0.3744767,0.385374,0.3787144,0.3076869,0.4434724,0.6520993,0.400335
0.3981137,0.3304586,0.32964,0.4586984,0.3859996,0.3939594,0.3926941,0.3022951,0.4341958,0.6247606,0.4000866
0.3919605,0.3276893,0.333684,0.4557097,0.3915662,0.4051748,0.382293,0.3118295,0.4567689,0.6428299,0.4080468
0.3959184,0.3275537,0.327569,0.4427898,0.3865354,0.4028647,0.3988619,0.3129123,0.4520448,0.6497114,0.4265691
0.4078436,0.3271746,0.3314725,0.4439365,0.3774784,0.4097847,0.3999028,0.3149535,0.4523435,0.6515084,0.4296439
0.4053763,0.3228658,0.318969,0.4488613,0.382081,0.3990717,0.3983294,0.3092838,0.4554525,0.6680159,0.4293585
0.390204,0.3226666,0.335676,0.4463683,0.3765635,0.4018884,0.3833652,0.2885627,0.4569767,0.6582887,0.4266274
0.4082261,0.3240731,0.3372946,0.4454528,0.3745583,0.4053888,0.3893321,0.2923388,0.4515562,0.6527387,0.41315
0.3998109,0.3204414,0.3238394,0.446468,0.374235,0.4029605,0.3870203,0.2991389,0.4553378,0.6668884,0.4132189
0.4106658,0.3264268,0.3303829,0.4364693,0.3844042,0.4055693,0.3867804,0.2967953,0.4586269,0.6532108,0.4110301
0.4138606,0.3329943,0.3153588,0.4432071,0.3762256,0.4080113,0.3869251,0.3006274,0.4569764,0.6681897,0.4130989
0.3996132,0.3245255,0.3130898,0.4395346,0.3795872,0.421447,0.3830301,0.2982014,0.4576271,0.6638917,0.41989
0.3965649,0.3312657,0.3294372,0.4452833,0.3889408,0.39751,0.3840962,0.2910782,0.4401892,0.66145,0.4091561
0.3977391,0.3181138,0.3349456,0.4552829,0.3806517,0.4030007,0.3824763,0.3050119,0.4509843,0.6522554,0.4174281
0.3975456,0.3164114,0.3285652,0.4423685,0.3781003,0.4052125,0.3795227,0.3016325,0.4408976,0.6498609,0.4077797
0.39489,0.3292475,0.3264866,0.4497465,0.3815704,0.4099833,0.3768941,0.2944558,0.462088,0.6572312,0.4039445
0.3994769,0.3307869,0.3269571,0.4526278,0.3847432,0.4027186,0.3892463,0.3068329,0.4559323,0.6357721,0.4085782
0.3963909,0.344052,0.3324637,0.4390787,0.384932,0.406814,0.3901841,0.3032043,0.4559957,0.6415503,0.3976586
0.4120683,0.325074,0.3300959,0.43331,0.388032,0.4167197,0.3881064,0.3047997,0.4481876,0.6543534,0.4058685
0.3997028,0.3340993,0.3249374,0.4259595,0.3844505,0.4032437,0.3941346,0.3126771,0.4508442,0.6572028,0.4076294
0.4128416,0.3300981,0.3280228,0.4247516,0.3893414,0.4163745,0.3889617,0.3138126,0.4540893,0.6507525,0.4164926
0.4024886,0.3363207,0.3285248,0.4388457,0.3958819,0.4060058,0.3999222,0.3127842,0.4515073,0.6480563,0.3972841
0.3976213,0.324663,0.3244121,0.4407621,0.4010746,0.3912505,0.3896861,0.3149076,0.4523871,0.645703,0.4132939
0.4009967,0.326899,0.3247691,0.4490463,0.3895034,0.4006869,0.3885218,0.3044572,0.4501714,0.6560308,0.406866
0.4076036,0.3226321,0.3295178,0.4442721,0.3831569,0.4050463,0.3987939,0.2963132,0.4514584,0.663072,0.4172204
0.4066222,0.3270024,0.3315473,0.4554231,0.3918379,0.3912635,0.3945701,0.2908716,0.4676214,0.6479606,0.4092914
0.4112163,0.3282104,0.3325354,0.4468508,0.3912578,0.3949168,0.4054281,0.2936527,0.4516859,0.654947,0.4061202
0.4160977,0.3278374,0.3200892,0.4502332,0.3907474,0.3854478,0.3872128,0.2933217,0.4512409,0.6573563,0.421959
0.4092272,0.3257798,0.334228,0.4536122,0.4072929,0.3925105,0.3891299,0.2869522,0.4725503,0.6573287,0.4125442
0.391952,0.3238381,0.3375036,0.4535405,0.3998043,0.387281,0.3889366,0.2965884,0.4447682,0.6555155,0.4030586
0.402882,0.3275881,0.3241234,0.4509666,0.3982023,0.383502,0.3888727,0.2898385,0.4631095,0.6590366,0.407184
0.4080688,0.3278982,0.3173301,0.4545442,0.3906837,0.3775446,0.3814957,0.3040105,0.4619113,0.6369963,0.4072717
0.4089253,0.3312511,0.3250548,0.4467564,0.4005266,0.3831814,0.3838876,0.2982402,0.4800281,0.6444449,0.392502
0.4108235,0.3184901,0.3116574,0.4431522,0.3967835,0.3800599,0.3962282,0.2945998,0.47491,0.662589,0.4082551
0.4060171,0.3186416,0.3200406,0.4526797,0.3931196,0.399894,0.3842753,0.2946447,0.4662385,0.6543524,0.4004133
0.4027366,0.328662,0.3097555,0.4453572,0.4044133,0.3959614,0.3913007,0.3006864,0.4674504,0.6611192,0.4182032
0.410928,0.3211811,0.3315268,0.454159,0.4069667,0.3964168,0.4015926,0.299906,0.4669043,0.6664408,0.4084939
0.4049355,0.3154403,0.3191324,0.4580043,0.4030251,0.3935414,0.3882232,0.2912928,0.4479657,0.6659342,0.4117665
0.4052217,0.323309,0.3274259,0.4726317,0.3975722,0.3979331,0.3906194,0.2972042,0.4593531,0.6683665,0.4145153
0.394908,0.3067317,0.336293,0.452385,0.4018884,0.4099797,0.4011725,0.2982584,0.4534723,0.662541,0.4224987
0.4039389,0.3160665,0.3411545,0.447377,0.3995172,0.3942972,0.3851051,0.3016119,0.4608532,0.647797,0.42687
0.4052503,0.313332,0.3058805,0.448107,0.4105468,0.389495,0.3864452,0.2896402,0.4845855,0.6400447,0.4045466
0.4004703,0.3087842,0.3139532,0.4377872,0.4133221,0.3967518,0.3971725,0.2940929,0.4727853,0.6375867,0.426776
0.3952191,0.3167817,0.318527,0.4453394,0.411781,0.3985862,0.3749263,0.304329,0.4626853,0.6511472,0.4140039
0.3935608,0.3269761,0.3230318,0.4457248,0.4013505,0.4067914,0.383368,0.3088216,0.4692873,0.6504722,0.4141492
0.4099116,0.3135258,0.3256276,0.4560133,0.3982579,0.4048499,0.3797159,0.3208831,0.461082,0.640477,0.4095184
0.407841,0.3085027,0.3294588,0.450885,0.3974962,0.4076365,0.3807252,0.2913014,0.4633602,0.6434552,0.4196154
0.404726,0.3267147,0.3183995,0.4515971,0.3960559,0.4082644,0.3827084,0.2941772,0.4674094,0.6404018,0.4157918
0.3908032,0.3191827,0.3132634,0.4495384,0.3948933,0.4075698,0.3817317,0.3073902,0.4805962,0.6475208,0.4038968
0.3966123,0.3277885,0.3299935,0.4598277,0.3940401,0.4069985,0.3815379,0.319779,0.4857934,0.6551268,0.4091637
0.39493,0.312416,0.3261787,0.4605675,0.4063909,0.3959257,0.3859505,0.3088509,0.4923494,0.6435636,0.3984946
0.3942663,0.3212898,0.329405,0.4563878,0.4008228,0.3820797,0.392553,0.3079551,0.494646,0.6470023,0.4033524
0.4063703,0.3091296,0.3361394,0.455443,0.410621,0.394711,0.3998822,0.3040133,0.4902896,0.6594562,0.4039453
0.3974796,0.3154802,0.3190462,0.462524,0.3907035,0.3917709,0.3953289,0.2941286,0.4887502,0.660895,0.4157454
