Delta-AY.119,Isolate 2,Isolate 1,Isolate 3,Isolate 4
0.407313,0.347704,0.3721116,0.2937331,0.3642073
0.3964869,0.3521605,0.3797407,0.2925391,0.3684849
0.4039695,0.3544113,0.3579455,0.2998345,0.3699138
0.4063938,0.3676485,0.3657943,0.2986776,0.3784716
0.4049987,0.359367,0.3777561,0.3005831,0.3739946
0.3951342,0.339947,0.3742248,0.2974113,0.3806376
0.3952238,0.3574383,0.369655,0.2963487,0.3785299
0.394747,0.349491,0.3732303,0.3032015,0.3738812
0.3923567,0.3545226,0.3663478,0.2912048,0.3683479
0.3906408,0.3524174,0.3767109,0.2920295,0.3763902
0.4074112,0.3504933,0.378648,0.2946884,0.3663355
0.4003697,0.3668352,0.3795254,0.2962434,0.3640651
0.3984641,0.361513,0.3809067,0.3128262,0.3619111
0.3897603,0.3457385,0.3750662,0.302281,0.3722337
0.381305,0.3478097,0.3904697,0.3001417,0.3747953
0.3913549,0.3315758,0.3880716,0.2939653,0.3877178
0.3871423,0.3365639,0.3946736,0.2887062,0.3743014
0.3942654,0.345381,0.3841691,0.2848509,0.3795134
0.3798821,0.3377576,0.3879106,0.2931158,0.3679918
0.3850743,0.3415234,0.3829408,0.2988413,0.3722027
0.3990473,0.3518499,0.3752844,0.2989367,0.3742681
0.3941258,0.347775,0.3716972,0.2833868,0.3765679
0.3869376,0.3426489,0.3811322,0.296243,0.3638886
0.3951135,0.355979,0.3737277,0.2923719,0.3729486
0.3939914,0.3557439,0.3848535,0.2992305,0.3644082
0.3853041,0.3594702,0.3889581,0.2961809,0.3711456
0.4046864,0.3508069,0.401386,0.292997,0.3650249
0.404382,0.3435971,0.3922405,0.2970685,0.3715053
0.4048912,0.3486684,0.3962107,0.309098,0.3557062
0.3917226,0.3573056,0.3868575,0.2929123,0.3762696
0.3885447,0.3495243,0.3895126,0.28616,0.3831374
0.3870539,0.3522038,0.3802866,0.2886617,0.3928457
0.3888131,0.3441483,0.3838143,0.2895389,0.3770491
0.3842756,0.3564106,0.3744132,0.2956318,0.3847123
0.3733599,0.3505385,0.3688792,0.288586,0.3705439
0.3959347,0.3420341,0.370874,0.2953663,0.3827831
0.4100918,0.3419468,0.3772231,0.2974186,0.3781412
0.3990434,0.3550181,0.3775633,0.2930284,0.3782109
0.4079691,0.357037,0.3787181,0.299327,0.3784355
0.4006567,0.3481781,0.3975609,0.3004126,0.3839505
0.3945169,0.3510782,0.3920545,0.3038011,0.3876359
0.373394,0.352485,0.3909803,0.3054036,0.380698
0.375215,0.3659147,0.3853966,0.2869036,0.3865909
0.3797358,0.3505564,0.3867652,0.2949624,0.3832363
0.3815157,0.3714119,0.3714864,0.3005458,0.3754764
0.3802524,0.3672812,0.3823294,0.2824678,0.3828028
0.3731081,0.3658599,0.3732695,0.2921596,0.3824546
0.3857554,0.3601168,0.3730405,0.3016386,0.3719095
0.3840282,0.350398,0.3677538,0.2948878,0.3595795
0.3888765,0.3685776,0.3760078,0.2883925,0.381891
0.3690015,0.3555716,0.3835477,0.2951864,0.3696852
0.390456,0.3569498,0.3806523,0.2865082,0.3636107
0.3905692,0.3569113,0.3777387,0.2925685,0.3893453
0.3843435,0.3553592,0.3745413,0.2859309,0.3737048
0.3886429,0.3554878,0.3868158,0.2982988,0.3790904
0.3915831,0.3573257,0.3854972,0.2901004,0.3837244
0.3938589,0.3629966,0.3845764,0.283652,0.3837145
0.3935838,0.3667231,0.3955768,0.2797035,0.380709
0.3805655,0.3693886,0.39319,0.2905175,0.3875941
0.3895549,0.3612399,0.3825538,0.2896343,0.3909566
0.3792483,0.3489152,0.3872941,0.2865194,0.3900176
0.3978329,0.3657738,0.3961421,0.298966,0.3769351
0.3842838,0.3706637,0.3984968,0.3013067,0.3783507
0.385418,0.3824637,0.3936177,0.3120155,0.3774176
0.3845336,0.366569,0.3857211,0.3108819,0.3801804
0.3967625,0.3619766,0.3782663,0.3155828,0.3874664
0.395984,0.3633744,0.3761456,0.2986035,0.3773251
0.3906524,0.3561829,0.3764039,0.3062541,0.3753386
0.3894865,0.3635924,0.3882058,0.2931927,0.3681718
0.3819933,0.3561178,0.3954116,0.2986513,0.3747033
0.3901966,0.3413753,0.4048989,0.2856692,0.3732909
0.3817901,0.3490568,0.3900941,0.2944093,0.3805403
0.3868014,0.3677568,0.3916149,0.2872356,0.3817001
0.3869969,0.3550463,0.3835926,0.3011699,0.3777909
0.3864335,0.3633849,0.3737342,0.2933511,0.3733353
0.3856941,0.3574654,0.3766398,0.3091196,0.3695446
0.3809667,0.3536508,0.374941,0.2991939,0.3777351
0.4035247,0.3618615,0.389214,0.3020064,0.3746969
0.4090434,0.3599747,0.3828418,0.2923702,0.3823177
0.392276,0.3461029,0.3821448,0.2992911,0.3842491
0.3862442,0.3601315,0.3863151,0.303257,0.378002
0.3986014,0.3556778,0.3861787,0.2959321,0.3892825
0.4048716,0.3456018,0.3875646,0.3091128,0.3775313
0.4113817,0.3508103,0.3827413,0.2896852,0.3750724
0.4184553,0.3547376,0.3911407,0.2825138,0.3646752
0.400453,0.3591095,0.3807724,0.2952248,0.3712934
0.4058318,0.3532766,0.3924834,0.2990084,0.3809238
0.3959274,0.3588504,0.3756765,0.2961557,0.3765516
0.4046516,0.3574509,0.3730435,0.2761745,0.3730368
0.4071997,0.3648055,0.3818265,0.2783705,0.3693284
0.4099043,0.3684433,0.3950166,0.2932876,0.390187
0.4156283,0.3715785,0.3950662,0.2925958,0.3691777
0.4179057,0.3726242,0.3995342,0.2951783,0.3735118
0.4209568,0.3564388,0.403877,0.2990743,0.3811728
0.4130014,0.3491859,0.401764,0.3037007,0.35491
0.399689,0.3545666,0.4044127,0.3019956,0.3700752
0.3990507,0.3455392,0.3935762,0.2986972,0.3674932
0.427995,0.3431907,0.4023032,0.2955205,0.3669776
0.4040441,0.3411148,0.3940198,0.2923522,0.3705164
0.4114389,0.3561568,0.3960157,0.3010216,0.3679892
0.4135296,0.3440918,0.4051915,0.2856756,0.3779731
0.413,0.3584275,0.384324,0.2838465,0.3813554
0.4031936,0.3519475,0.3770557,0.2914385,0.3945465
0.3906138,0.3429075,0.3791315,0.2871599,0.3815589
0.4030418,0.3487462,0.3791209,0.2839535,0.3914107
0.3988604,0.3519757,0.3741808,0.2941184,0.3677717
0.3976867,0.3431994,0.3750356,0.2823623,0.3589446
0.4098282,0.3431609,0.3888261,0.2901317,0.3634126
0.4093604,0.3621671,0.3822574,0.2964955,0.3650524
0.3958972,0.3612651,0.3794255,0.3002096,0.3580157
0.3919954,0.3576479,0.3791796,0.2927521,0.3827707
0.3729039,0.3549199,0.3848228,0.2935676,0.3696892
0.3884101,0.3558076,0.3671362,0.3035856,0.3747245
0.379585,0.3655522,0.3649252,0.295246,0.3694994
0.3771061,0.350268,0.3657544,0.296634,0.3616487
0.3832247,0.3587014,0.377857,0.2985086,0.3786474
0.4031875,0.3435128,0.3676635,0.2941809,0.3836335
0.3975346,0.348665,0.3709958,0.2936184,0.3786809
0.3976182,0.3463516,0.3712479,0.2966345,0.3819018
0.3865346,0.3314378,0.3777557,0.3086736,0.3696039
0.3883802,0.3343224,0.3901863,0.3021734,0.3830115
0.3807881,0.3372191,0.3782842,0.2975072,0.3776674
0.3999516,0.3447035,0.3825858,0.3046152,0.368375
0.4009414,0.3464539,0.3829824,0.3097054,0.3822293
0.4030654,0.3412983,0.3806033,0.2976193,0.3738792
0.3983607,0.349776,0.3835608,0.2836758,0.3751307
0.4119827,0.363489,0.3835808,0.3042749,0.373926
0.4042429,0.3593959,0.388979,0.3004032,0.36592
0.4025477,0.3468955,0.3718848,0.2953447,0.3742109
0.4012272,0.3446526,0.3729354,0.303245,0.3755903
0.4132196,0.3547731,0.3756333,0.2914017,0.3893208
0.4207309,0.3567798,0.3759854,0.2899495,0.3788063
0.4141678,0.3381108,0.3748095,0.3007882,0.375885
0.4159293,0.351742,0.3838325,0.3136252,0.3761739
0.4089452,0.3457153,0.3787808,0.2985862,0.377015
0.400397,0.3447296,0.3777664,0.2954457,0.3832307
0.4023172,0.3574014,0.3805002,0.3070552,0.3901798
0.4220027,0.3537201,0.3673949,0.2924562,0.3828641
0.425559,0.3525553,0.3790719,0.299383,0.3789913
0.4427771,0.3470035,0.3730415,0.2965454,0.3807195
0.4251834,0.3487555,0.3834478,0.297442,0.3831702
0.4202962,0.3465936,0.3906492,0.2919036,0.3823287
0.4239201,0.3480756,0.400052,0.2996767,0.3717626
0.4293757,0.3443429,0.3967295,0.2969123,0.3689779
0.445556,0.3520239,0.3975605,0.2955765,0.3708099
0.4382059,0.3494871,0.4006802,0.2933273,0.3776483
0.4439744,0.3456035,0.4030536,0.2951455,0.366748
0.427889,0.3525644,0.3873861,0.3020703,0.3732532
0.4370661,0.3420397,0.3870042,0.2970738,0.3679907
0.4423553,0.3543045,0.3993003,0.2968907,0.3657269
0.4236384,0.36149,0.4008886,0.2992865,0.377508
0.4191432,0.3519991,0.4039125,0.3004033,0.3755385
0.4127476,0.3644,0.398564,0.29702,0.3751609
0.4139408,0.3583511,0.4055623,0.3045211,0.3738446
0.4128988,0.3635358,0.3909266,0.3074921,0.3667144
0.4161589,0.3480145,0.3911515,0.2994196,0.3612545
0.4228475,0.3465971,0.3830453,0.3000823,0.3695939
0.4202733,0.3486663,0.388244,0.3044074,0.3659716
0.412372,0.3474416,0.3864444,0.3098523,0.3762024
0.425279,0.3467408,0.3802698,0.3017203,0.3669114
0.4167727,0.3417318,0.3872238,0.3076497,0.3708391
0.4130948,0.3624329,0.3903986,0.3043126,0.3713142
0.4037646,0.359742,0.3831645,0.3049592,0.3734976
0.4102893,0.3522806,0.3865335,0.2960301,0.3699755
0.4036727,0.3541223,0.388329,0.294545,0.3795758
0.4164436,0.3576192,0.3903037,0.2943534,0.3654715
0.4114976,0.3568394,0.3886838,0.2941086,0.3721652
0.4144153,0.3604739,0.3843076,0.2959193,0.3654231
0.4065254,0.3469888,0.3866522,0.2936234,0.3779757
0.4041826,0.3550531,0.3809394,0.2888055,0.3594818
0.4309025,0.3616738,0.3921365,0.301715,0.3686428
0.4086949,0.358308,0.3832659,0.2958232,0.3731642
0.4143186,0.3597638,0.3826606,0.2987017,0.3728422
0.4159986,0.3659803,0.3826777,0.3019725,0.37099
0.4061242,0.3708892,0.3864014,0.3000496,0.3696623
0.4142202,0.3559921,0.388258,0.2995757,0.3775808
0.4081035,0.3502863,0.3840355,0.3038488,0.3820817
0.4100384,0.359066,0.3849346,0.3015201,0.3859376
0.4136909,0.3524261,0.3852483,0.2993339,0.3911085
0.4120152,0.354247,0.3911849,0.3027082,0.3918342
0.4010666,0.3461908,0.3744436,0.306367,0.3912744
0.3976813,0.3414986,0.3764264,0.3018515,0.3853623
0.3990845,0.3332208,0.3765555,0.3073671,0.3844204
0.4024352,0.3545383,0.3786703,0.3070914,0.3699553
0.4157968,0.3416139,0.385115,0.3031705,0.3806805
0.4050017,0.3516445,0.3891481,0.2967037,0.3835899
0.4153481,0.3620767,0.3690334,0.2886568,0.3953649
0.4039629,0.3678332,0.3847087,0.2962472,0.3762507
0.4162787,0.3574262,0.3956452,0.2926208,0.3926961
0.4064589,0.3547473,0.3877592,0.2952396,0.3807727
0.412619,0.3528219,0.3891477,0.2902018,0.3907161
0.408427,0.3502533,0.3859749,0.2838471,0.3805826
0.419502,0.3577477,0.3916333,0.2910089,0.3881111
0.4253999,0.3606148,0.3897772,0.2921158,0.395525
0.4041613,0.3561577,0.3862607,0.2910097,0.3709461
0.3976317,0.3573854,0.3730775,0.2959586,0.3889683
0.3995489,0.372598,0.37028,0.2882915,0.3679607
0.4016066,0.3602292,0.3745854,0.2921889,0.3869784
0.4029384,0.3542464,0.3779706,0.2963025,0.3844408
0.4240054,0.3493047,0.3705292,0.3052062,0.3806022
0.4249002,0.3509061,0.382842,0.2970301,0.3848534
0.4266787,0.3525395,0.3726454,0.3006298,0.3897224
0.4296698,0.3504103,0.3839881,0.2949593,0.3771661
0.4255014,0.3475383,0.3762579,0.3101343,0.3811451
0.4269881,0.3381052,0.3792051,0.3094634,0.3736779
0.4243201,0.3455964,0.3743405,0.2998666,0.3787137
0.422932,0.3449722,0.3777832,0.3088432,0.3686085
0.4201829,0.3400041,0.3741134,0.3075105,0.3688343
0.4364534,0.3377361,0.3853895,0.29761,0.3757981
0.4275494,0.3422902,0.3783031,0.306916,0.3804235
0.4298295,0.3462679,0.3763792,0.3042842,0.3792992
0.4367959,0.3307303,0.3782833,0.3132812,0.361959
0.4399394,0.3437693,0.3869174,0.3162668,0.3884697
0.4137362,0.3435326,0.37313,0.298676,0.3929149
0.4142549,0.3365581,0.3737894,0.3032429,0.3927308
0.4205927,0.3334101,0.3850372,0.3074154,0.3819441
0.4218898,0.335369,0.3825248,0.3101496,0.3913139
0.4166506,0.3210953,0.3782081,0.3127958,0.3877805
0.4296425,0.3176751,0.3742081,0.3167067,0.3777403
0.4245986,0.3332044,0.3828582,0.317165,0.3826537
0.416447,0.3252841,0.3767201,0.3153694,0.387968
0.426072,0.3258431,0.3760974,0.3156054,0.3804578
0.4231566,0.3194336,0.3593203,0.3234359,0.3933792
0.407178,0.3363298,0.3735217,0.3207485,0.3837012
0.402032,0.333545,0.363884,0.3282108,0.3685868
0.4056227,0.3384371,0.3782568,0.3229465,0.3745517
0.4114218,0.33122,0.3724066,0.3112713,0.3673149
0.407683,0.325138,0.3729598,0.3096502,0.3777598
0.4140931,0.326929,0.3706135,0.3139684,0.3825234
0.4191661,0.3300852,0.3783698,0.3188215,0.372987
0.4201796,0.3214648,0.3782801,0.3170409,0.3843381
0.3975776,0.3346836,0.3722701,0.3256221,0.3699981
0.4143799,0.3439359,0.3728153,0.3144544,0.3730894
0.4074779,0.3475444,0.3660167,0.3253399,0.3739425
0.4250705,0.3453172,0.372761,0.3078323,0.3724847
0.4128399,0.343909,0.3733322,0.3185461,0.3689878
0.4081345,0.3454345,0.3746552,0.3081139,0.3564302
0.401168,0.3381494,0.3674355,0.311388,0.3667414
0.4151023,0.3447794,0.3787419,0.3128764,0.3742424
0.3968178,0.3269203,0.3778976,0.3192928,0.3630661
0.4131503,0.3400418,0.3725123,0.3209813,0.3670183
0.4188688,0.3474333,0.3748794,0.3173355,0.3575284
0.4056178,0.3520028,0.3902633,0.3134468,0.354598
0.4066603,0.3586706,0.3729957,0.3115845,0.3727889
0.410009,0.3495286,0.3717578,0.3184616,0.3668207
0.4088237,0.348883,0.3786905,0.3110978,0.3726263
0.4089113,0.3514479,0.3781744,0.31302,0.3568387
0.4050041,0.3491843,0.3778566,0.3201789,0.36556
0.4111117,0.3385675,0.3778028,0.3142523,0.3556463
0.4132253,0.351014,0.3713076,0.314451,0.3611318
0.409907,0.3702696,0.3800125,0.3133424,0.3639776
0.399958,0.3431921,0.3899671,0.3074751,0.3669274
0.4026663,0.3392282,0.3729279,0.304436,0.359287
0.3867454,0.3446443,0.3687614,0.2960165,0.374575
0.3826965,0.3377017,0.3619726,0.3055478,0.3810684
0.3973307,0.352086,0.3574782,0.3110322,0.3752674
0.3907775,0.3456672,0.3751938,0.308796,0.3768231
0.3903219,0.3480645,0.3663507,0.3039297,0.3700269
0.3919254,0.3498788,0.3875387,0.3114193,0.3668055
0.3985444,0.3407856,0.3888655,0.3161205,0.3740456
0.3865071,0.3375486,0.383439,0.3115725,0.3666016
0.3699297,0.3394237,0.369873,0.3025978,0.3634908
0.3779233,0.3297611,0.3747442,0.3002753,0.3659875
0.381395,0.3362089,0.3668423,0.311581,0.3768442
0.3911978,0.3330329,0.3870116,0.3153755,0.3780519
0.3883251,0.3382512,0.3593886,0.3180571,0.3826121
0.3827634,0.344845,0.3798713,0.3179966,0.3738963
0.391182,0.3379594,0.3963204,0.309275,0.3757769
0.3965361,0.3323927,0.3721811,0.3090512,0.3684241
0.3889375,0.3302649,0.3742358,0.3096926,0.3715089
0.3800654,0.3442433,0.3843367,0.3110798,0.3697067
0.3820447,0.3431908,0.3781128,0.3084563,0.3627778
0.3952704,0.3362275,0.3853211,0.3118438,0.3663434
0.3848674,0.3387001,0.3858835,0.3171833,0.3699049
0.3876005,0.3583269,0.3817001,0.3120621,0.3708159
0.3860324,0.349337,0.3753872,0.3107465,0.3670576
0.392824,0.3432575,0.3874937,0.3069952,0.3567947
0.382376,0.344621,0.3715221,0.3030204,0.3641452
0.3719631,0.3307161,0.3692218,0.3045982,0.3592867
0.392498,0.3389187,0.3753139,0.2963759,0.3666919
0.3825871,0.3306827,0.3797243,0.3046266,0.3809566
0.3896889,0.3413438,0.3663835,0.3288689,0.3580265
0.3834804,0.3369622,0.3773819,0.3254329,0.3592898
0.4016706,0.320239,0.377813,0.317415,0.3745511
0.4160745,0.3290995,0.3725723,0.3201038,0.3804805
0.4060761,0.319701,0.3705738,0.3055395,0.3711624
0.3925917,0.3302417,0.3734863,0.3133377,0.3785686
0.4082738,0.3386408,0.3599386,0.3103787,0.3731209
0.4051351,0.3200254,0.3583369,0.3064301,0.3868662
0.3920642,0.3267391,0.3574955,0.3158489,0.3899602
0.3972757,0.3137147,0.3535516,0.31535,0.397594
0.3803692,0.3133214,0.363832,0.3209103,0.3933139
0.3972223,0.3209465,0.3676867,0.3137795,0.4023482
0.3962861,0.3284993,0.36113,0.3134092,0.3978026
0.4073817,0.3255056,0.3737684,0.3140168,0.3795585
0.3886367,0.3218763,0.3799875,0.3076838,0.3833497
0.3949657,0.3213763,0.3875292,0.3099231,0.3793649
0.391686,0.3227996,0.3886237,0.3092794,0.3974515
0.3922507,0.3141785,0.3836038,0.3058477,0.3723882
0.392333,0.3134187,0.3728954,0.3153813,0.3867866
0.395447,0.303839,0.3791738,0.3157086,0.3991301
0.3864194,0.3219503,0.3751722,0.3214394,0.3749344
0.395279,0.3299623,0.3668869,0.3174769,0.3668063
0.3992969,0.3185972,0.3661497,0.3257793,0.3731213
0.3833586,0.3233134,0.362692,0.3304081,0.3757834
0.3871782,0.3246169,0.3661108,0.3254772,0.3771601
0.3897538,0.3194508,0.3680793,0.3271192,0.390528
0.3828191,0.3242292,0.3802694,0.326679,0.3718154
0.3869219,0.3390326,0.3774345,0.3377865,0.3729683
0.3914544,0.3319132,0.3735693,0.3184424,0.3556343
0.3881691,0.3246747,0.3807304,0.3189737,0.3652445
0.3822424,0.3234607,0.3601855,0.3347724,0.3694751
0.3935491,0.3329864,0.3712759,0.3301616,0.3839824
0.3917242,0.3328357,0.3635889,0.3268776,0.3845977
0.3968332,0.3355967,0.371329,0.3277907,0.3682278
0.398339,0.329676,0.3573667,0.3376551,0.3694367
0.3889075,0.3369701,0.3593853,0.3335848,0.3542829
0.386484,0.3273163,0.3460228,0.3347883,0.3684885
0.3999263,0.3340764,0.365486,0.3414189,0.3722503
0.3904862,0.3249053,0.3570919,0.3441502,0.3679104
0.396692,0.3315983,0.3660822,0.3373702,0.3743542
0.4063888,0.3256622,0.3657808,0.3396556,0.3821298
0.3978488,0.3296511,0.3788549,0.3438728,0.3832324
0.3954966,0.3269621,0.3764112,0.3393161,0.3974606
0.4045598,0.3189603,0.3846025,0.3378553,0.3912192
0.3980972,0.3392111,0.3735468,0.3438919,0.3814275
0.3950127,0.3320147,0.3684034,0.343191,0.3784652
0.3963878,0.3374652,0.3588537,0.3336463,0.3867072
0.404412,0.3337695,0.3695158,0.3410108,0.4077056
0.3950889,0.3254012,0.3693533,0.3359213,0.3816239
0.3972542,0.3374233,0.3831349,0.3382648,0.3972049
0.3864546,0.334086,0.3916398,0.3286464,0.3757136
0.3880173,0.3267803,0.3780995,0.3309814,0.3894313
0.3927661,0.3290959,0.3781779,0.323983,0.3722672
0.394673,0.324797,0.3806098,0.3332888,0.3637891
0.4125243,0.3284071,0.3864263,0.3420215,0.3661973
0.4076868,0.3384064,0.3723077,0.336916,0.3769656
0.4045425,0.335272,0.3856633,0.3356619,0.3705841
0.405943,0.3439601,0.3884777,0.3345049,0.3750444
0.4027702,0.3417571,0.3799961,0.3285107,0.3742054
0.4079543,0.3370319,0.3828232,0.3302088,0.3882715
0.4041504,0.3454678,0.3932784,0.3283271,0.3898104
0.4022681,0.3511875,0.3835003,0.3401332,0.4047006
0.3981706,0.3426891,0.3852568,0.336292,0.3956587
0.3941098,0.3421255,0.3774091,0.3364263,0.3999708
0.3962632,0.3314327,0.3745095,0.3217272,0.3964224
0.395219,0.3337932,0.3683116,0.3271804,0.3992352
0.4083003,0.3296646,0.3826692,0.334614,0.4057964
0.4059067,0.327329,0.3738751,0.344649,0.3980173
0.3975939,0.3344517,0.3689465,0.3464291,0.4040932
0.4008518,0.3339096,0.3698175,0.3478141,0.3884257
0.3905642,0.3397531,0.3754866,0.3510869,0.4079623
0.3954462,0.3399308,0.3737566,0.3422632,0.3958082
0.404711,0.3373664,0.3725212,0.3515964,0.3982982
0.4044131,0.3369445,0.3744767,0.3443107,0.398217
0.3981137,0.3304586,0.3859996,0.3362663,0.3868783
0.3919605,0.3276893,0.3915662,0.3341005,0.4043683
0.3959184,0.3275537,0.3865354,0.3384712,0.3909524
0.4078436,0.3271746,0.3774784,0.3319055,0.3925797
0.4053763,0.3228658,0.382081,0.3416824,0.3877047
0.390204,0.3226666,0.3765635,0.3599692,0.4009066
0.4082261,0.3240731,0.3745583,0.3566564,0.4006101
0.3998109,0.3204414,0.374235,0.3476074,0.386547
0.4106658,0.3264268,0.3844042,0.3610518,0.3943683
0.4138606,0.3329943,0.3762256,0.3485171,0.3978896
0.3996132,0.3245255,0.3795872,0.3430209,0.3773808
0.3965649,0.3312657,0.3889408,0.342202,0.3822072
0.3977391,0.3181138,0.3806517,0.3414297,0.3846161
0.3975456,0.3164114,0.3781003,0.3406556,0.3698952
0.39489,0.3292475,0.3815704,0.3372999,0.3867358
0.3994769,0.3307869,0.3847432,0.3388394,0.3866547
0.3963909,0.344052,0.384932,0.3404326,0.3824861
0.4120683,0.325074,0.388032,0.3386645,0.3897817
0.3997028,0.3340993,0.3844505,0.334828,0.3874936
0.4128416,0.3300981,0.3893414,0.3439462,0.3917892
0.4024886,0.3363207,0.3958819,0.3365954,0.371091
0.3976213,0.324663,0.4010746,0.3480847,0.3736338
0.4009967,0.326899,0.3895034,0.3509279,0.3688293
0.4076036,0.3226321,0.3831569,0.3435464,0.3769469
0.4066222,0.3270024,0.3918379,0.348638,0.3876641
0.4112163,0.3282104,0.3912578,0.3465057,0.397124
0.4160977,0.3278374,0.3907474,0.3321221,0.3795291
0.4092272,0.3257798,0.4072929,0.334294,0.382436
0.391952,0.3238381,0.3998043,0.3316835,0.382277
0.402882,0.3275881,0.3982023,0.3314304,0.3890198
0.4080688,0.3278982,0.3906837,0.3482561,0.3734166
0.4089253,0.3312511,0.4005266,0.3510014,0.3918224
0.4108235,0.3184901,0.3967835,0.34616,0.3828561
0.4060171,0.3186416,0.3931196,0.3469144,0.3895766
0.4027366,0.328662,0.4044133,0.3470963,0.3874012
0.410928,0.3211811,0.4069667,0.3433059,0.3894241
0.4049355,0.3154403,0.4030251,0.3487754,0.3861255
0.4052217,0.323309,0.3975722,0.3595953,0.3845498
0.394908,0.3067317,0.4018884,0.3476653,0.3914792
0.4039389,0.3160665,0.3995172,0.3509098,0.3870108
0.4052503,0.313332,0.4105468,0.34935,0.4044254
0.4004703,0.3087842,0.4133221,0.35067,0.4092853
0.3952191,0.3167817,0.411781,0.3456069,0.4123596
0.3935608,0.3269761,0.4013505,0.338001,0.4140092
0.4099116,0.3135258,0.3982579,0.3406716,0.4105321
0.407841,0.3085027,0.3974962,0.3466603,0.411179
0.404726,0.3267147,0.3960559,0.3509111,0.4036615
0.3908032,0.3191827,0.3948933,0.3485458,0.4040724
0.3966123,0.3277885,0.3940401,0.355775,0.4123933
0.39493,0.312416,0.4063909,0.3411533,0.4041556
0.3942663,0.3212898,0.4008228,0.3406312,0.3965714
0.4063703,0.3091296,0.410621,0.3367996,0.3986568
0.3974796,0.3154802,0.3907035,0.3405147,0.3975586
0.4091257,0.315995,0.3916838,0.3468583,0.3877579
0.4185571,0.3170899,0.3882862,0.3497209,0.3861834
0.402096,0.3162548,0.4068627,0.3504175,0.3868501
0.3979227,0.3176062,0.4178532,0.3442587,0.3727998
0.4048459,0.3293689,0.4042228,0.3294339,0.3689383
0.3982438,0.318,0.4095089,0.3469925,0.3941823
0.4079942,0.3159353,0.3989326,0.3446051,0.4022693
0.4152958,0.3101173,0.3917213,0.341217,0.404208
0.4002346,0.3127234,0.3907552,0.340888,0.3895314
0.3989224,0.3205719,0.3954858,0.3403435,0.39072
0.4078831,0.3205483,0.3918917,0.345052,0.3764482
0.4110935,0.3288672,0.3885998,0.3442424,0.3909324
0.4094339,0.3226776,0.4010288,0.3485268,0.3964266
0.4077603,0.3076545,0.3908277,0.3350643,0.389595
0.3994294,0.3274754,0.3960718,0.3323202,0.4060054
0.4144937,0.3307396,0.4033823,0.3269499,0.3986039
0.3943587,0.3266088,0.3942631,0.3390943,0.3807529
0.3910409,0.3125034,0.40409,0.3336039,0.3887097
0.3992487,0.3230183,0.4155676,0.3445532,0.3909466
0.3987484,0.327911,0.4068204,0.3384281,0.3832615
0.3999513,0.3170715,0.4008336,0.3493668,0.3939749
0.4031091,0.3095751,0.4046737,0.3392411,0.3946871
0.3972949,0.3221983,0.4018586,0.3442422,0.403385
0.3870298,0.3215767,0.4000989,0.3248951,0.3887498
0.3958904,0.3142846,0.3962823,0.3369507,0.4067959
0.4000857,0.3185702,0.3975337,0.3318405,0.4103566
0.399905,0.3177825,0.4001608,0.3410165,0.4011837
0.392587,0.3183627,0.3964846,0.3365979,0.4047187
0.4029055,0.3274186,0.4051251,0.3521086,0.4006785
0.3917588,0.3256389,0.3949002,0.3331173,0.409487
0.401396,0.3276242,0.4026055,0.3432484,0.397229
0.3898217,0.3216374,0.3900591,0.3406407,0.3901491
0.379889,0.3315209,0.4002608,0.3428344,0.3892065
0.3739906,0.330761,0.4047329,0.3526859,0.3842285
0.3968315,0.3259678,0.3935285,0.3355615,0.3934887
0.3935999,0.3240319,0.3953668,0.3387423,0.4019108
0.3869851,0.329064,0.3985871,0.3326298,0.3899311
0.3928128,0.3130286,0.3947523,0.3369808,0.4105496
0.3894263,0.3132132,0.3929636,0.3456192,0.4022119
0.3826336,0.3291831,0.3910955,0.3404731,0.3949607
0.3873516,0.3259546,0.3893118,0.3434866,0.3967022
0.3883837,0.3242678,0.3862098,0.3441044,0.3960111
0.3884116,0.3157123,0.3931735,0.3423962,0.3985302
0.3988679,0.3147799,0.3874994,0.3458449,0.3884849
0.3801688,0.3316174,0.3922513,0.3448976,0.4015886
0.3959263,0.3234465,0.3872215,0.3360886,0.4009804
0.3852411,0.3224824,0.3838732,0.3332285,0.3992932
0.3971272,0.327952,0.3836129,0.3243563,0.3961904
0.3972699,0.3360834,0.3788531,0.3263052,0.3854876
0.3813295,0.3185641,0.3871343,0.3317316,0.3973384
0.3983016,0.3287317,0.3712492,0.3409469,0.3956813
0.3977259,0.322647,0.3735734,0.3402433,0.4038197
0.3823019,0.309568,0.3786289,0.3253057,0.3971277
0.4054982,0.3218473,0.3728406,0.3381914,0.4099086
0.3994986,0.3202261,0.3849889,0.3279251,0.4048165
0.3973994,0.347949,0.3790244,0.3445763,0.3879403
0.4101557,0.3346466,0.374332,0.3316716,0.3836683
0.4022645,0.3373673,0.3699856,0.3370809,0.3859216
0.3943073,0.329412,0.3716324,0.3448679,0.3901834
0.4071168,0.3134303,0.3709328,0.3279337,0.3958354
0.4170811,0.3241539,0.366031,0.3278187,0.3995238
0.415953,0.3108805,0.3774267,0.3359394,0.401024
0.406318,0.3344941,0.3760306,0.3345265,0.4058951
0.4189444,0.3378114,0.3748689,0.3365451,0.4067393
0.4293172,0.3192528,0.3791419,0.3343768,0.3881434
0.4063601,0.3269639,0.3771237,0.3411155,0.3894913
