Delta-AY.119,Isolate 2,Isolate 1,Isolate 3,Isolate 4
0.3956075,1.2516245,0.8904325,0.8319249,1.0037823
0.4043499,1.2474561,0.8936921,0.8291114,0.9998237
0.399531,1.255756,0.8881755,0.8405599,0.9860294
0.3994359,1.2422978,0.8822291,0.8414198,0.9906175
0.3829431,1.2515336,0.8726185,0.8401947,0.9853348
0.3992674,1.2359775,0.8931766,0.8406522,0.9998295
0.4028168,1.2354772,0.907508,0.8268266,0.9915383
0.4078744,1.2462044,0.9183607,0.8390819,0.9947013
0.4062,1.2332631,0.8993065,0.8268589,0.9856934
0.4097433,1.2271317,0.9148531,0.8186333,0.9914144
0.407786,1.2204629,0.9193322,0.8281415,1.0028732
0.4097401,1.2180108,0.9185336,0.8353246,1.0019315
0.4049193,1.2169335,0.9124795,0.8357544,1.001588
0.4064712,1.2053027,0.9246176,0.8241637,1.0005981
0.4162194,1.2235944,0.9089321,0.8527359,0.9793609
0.4153332,1.2260259,0.8989018,0.8462772,0.9841983
0.4098781,1.2294689,0.9029648,0.8470008,0.9863824
0.4092581,1.2228473,0.8997537,0.8463863,0.9819274
0.4022655,1.2265015,0.9127299,0.837116,0.9849021
0.4044934,1.2276025,0.9224193,0.828666,1.0079645
0.40712,1.2185488,0.926536,0.8372399,1.0164917
0.4080541,1.2141262,0.9138135,0.823314,1.0215122
0.4045466,1.2161657,0.932694,0.8281237,1.0063624
0.4029837,1.2183833,0.9406474,0.8198528,0.9890809
0.3965605,1.2224884,0.9383904,0.843435,1.0167062
0.397329,1.2065837,0.9395365,0.8473172,1.0133876
0.402913,1.2153689,0.9391721,0.8417509,1.0116662
0.3899632,1.2097284,0.9268892,0.8603684,1.0254642
0.3938715,1.2058811,0.9230695,0.8414447,1.0178974
0.3989824,1.2071302,0.9193578,0.8499261,1.0034382
0.3881906,1.2108269,0.9282727,0.8350759,1.0179726
0.4068833,1.2109588,0.902738,0.8378423,1.0129629
0.3954778,1.2032801,0.9135343,0.8447852,0.9977363
0.3901532,1.214743,0.9014733,0.8368119,1.0061351
0.3872745,1.2131906,0.886292,0.8316774,0.9962184
0.389825,1.2331591,0.8970034,0.8298846,0.9954642
0.3863455,1.2162086,0.8841171,0.82337,1.0038399
0.4000717,1.2201575,0.9152619,0.8345312,1.0064217
0.4074709,1.2172116,0.9273896,0.8291133,0.9857479
0.4091193,1.2092843,0.9246517,0.8305807,0.9957238
0.4056085,1.2151461,0.9150336,0.829338,1.003942
0.4120343,1.2297896,0.9319953,0.8394892,1.0263193
0.4120044,1.2328972,0.9268461,0.8409171,0.9962783
0.4132497,1.2294551,0.9296083,0.8355709,1.0047008
0.4041829,1.2081654,0.9382086,0.8368242,1.0094419
0.4019709,1.2064271,0.9444609,0.8339367,1.0000448
0.4015139,1.2067577,0.9470953,0.8341038,1.0049795
0.3997921,1.204455,0.9674245,0.8296592,0.9920864
0.4132852,1.2198412,0.9515297,0.8267445,0.9835105
0.4160468,1.2133366,0.9494101,0.8304733,0.9980041
0.4146489,1.2060305,0.9676794,0.8265651,0.9842012
0.4077823,1.1917787,0.9477623,0.8361441,0.9975221
0.4102518,1.2062222,0.9571531,0.8200441,0.9938425
0.4059983,1.2294475,0.9156111,0.8245763,0.9990203
0.4013735,1.2187538,0.9062521,0.8368293,1.0018358
0.4014095,1.2147399,0.9348261,0.8234825,0.9790549
0.3974601,1.227017,0.9093418,0.8427491,0.993509
0.408712,1.2289997,0.8971727,0.8313348,0.977684
0.4069701,1.2160994,0.9161764,0.8314158,0.9801341
0.4021052,1.2110072,0.885905,0.8237795,0.9892631
0.4027089,1.2119024,0.8805614,0.8373522,0.9766247
0.4081648,1.2119161,0.8790157,0.82894,0.9875927
0.4086887,1.2121513,0.8925601,0.8331087,0.9844123
0.4168335,1.2204752,0.9101131,0.8340737,0.9939612
0.420892,1.208473,0.8970862,0.8434104,0.997098
0.4099894,1.2091614,0.9107397,0.8321,0.9891335
0.4057383,1.2154185,0.9046599,0.8327454,0.9907386
0.4030056,1.2109426,0.8983127,0.8447482,0.9966689
0.3957708,1.220803,0.8994616,0.8418993,1.0011739
0.403175,1.2141194,0.9011894,0.8443848,0.9862855
0.3984278,1.2198828,0.8950562,0.8538976,0.9868053
0.4007779,1.2136369,0.9027639,0.849972,0.9878219
0.4113072,1.2193491,0.8903983,0.8420557,0.9978291
0.4084782,1.2381474,0.8860759,0.8487009,1.0020828
0.4121247,1.2415797,0.9146411,0.844099,0.9881471
0.4016518,1.2365748,0.9097413,0.832971,0.9948655
0.3966325,1.2423952,0.9102808,0.8364436,0.9910665
0.4022091,1.2416639,0.9132285,0.8499846,0.9951715
0.4187849,1.2361968,0.9216006,0.8494833,0.9885714
0.4110371,1.225171,0.926615,0.8560249,0.9891962
0.4069762,1.2471507,0.9384568,0.8557074,0.9952849
0.4048882,1.2350618,0.9553233,0.8443047,1.0015891
0.4095778,1.2421674,0.9433562,0.8490824,1.0080316
0.4041678,1.2273197,0.9531801,0.856124,1.0154326
0.4016131,1.2099276,0.9278573,0.8591506,1.0121332
0.4019783,1.2309749,0.907402,0.871613,1.0016227
0.3974041,1.2171469,0.9099711,0.8666469,1.0019579
0.3981483,1.2230858,0.9257376,0.8793079,1.003903
0.39272,1.219861,0.9416115,0.8661068,1.0062766
0.3986165,1.2271889,0.9291435,0.8642718,0.9991195
0.3992114,1.237534,0.9122289,0.8712055,0.9936997
0.4013339,1.2325683,0.9211511,0.8621675,0.997717
0.4073269,1.2126715,0.9295073,0.8654474,0.9917513
0.3969821,1.1880431,0.9212639,0.8832271,0.9996819
0.4006559,1.1806003,0.9025713,0.8688396,0.9884365
0.3951743,1.1880152,0.9010172,0.8708942,0.9825926
0.3992067,1.1966062,0.8937005,0.8770063,1.0025574
0.3952158,1.190838,0.8947486,0.8781444,1.018031
0.3928617,1.2006634,0.8738176,0.8675885,0.9961053
0.3903243,1.209559,0.8753547,0.8535653,1.0183153
0.3963509,1.2184919,0.8793383,0.8568298,1.0108776
0.4002653,1.2145419,0.8927599,0.8593656,1.0033301
0.3907819,1.2352003,0.8834836,0.8736916,1.0014112
0.3973049,1.22112,0.8944497,0.8751966,1.0042526
0.4013241,1.2318105,0.89938,0.8872012,1.0109953
0.397087,1.226384,0.8973069,0.8712183,1.006513
0.4066669,1.2382047,0.8825973,0.8750375,1.0153297
0.3960521,1.2289808,0.8847013,0.891759,1.0050335
0.3954109,1.2296178,0.8802495,0.8845384,1.0094774
0.3902948,1.2271209,0.881344,0.8794841,1.0036678
0.4004415,1.2329576,0.8782008,0.8862447,1.0010213
0.4150716,1.238472,0.8800949,0.8777793,0.9919706
0.4090336,1.2288787,0.8850938,0.8907745,0.9923046
0.4128657,1.2324812,0.886339,0.8878022,0.9922169
0.4124869,1.2097235,0.903299,0.8764743,0.9791725
0.4080752,1.2167258,0.8990748,0.8651816,0.9808704
0.4064328,1.2062554,0.8903069,0.8730085,1.0060564
0.409407,1.2047204,0.8761644,0.8579531,0.9939172
0.398334,1.208563,0.9003169,0.8525236,1.0022893
0.4047147,1.1963211,0.9070148,0.8423136,0.9888422
0.4112313,1.2099138,0.9123854,0.8650007,0.9898022
0.4101688,1.2160674,0.9250564,0.8597919,1.006731
0.4100049,1.2093923,0.9199352,0.858418,0.9905946
0.4129235,1.2089225,0.9331428,0.8710262,0.9907723
0.4187718,1.1972611,0.9441813,0.8522207,1.0108695
0.4272289,1.2086143,0.9527796,0.8549547,1.0093905
0.4343996,1.1989455,0.9444758,0.8751888,1.0183779
0.422827,1.1843938,0.943903,0.8580655,1.0044043
0.4301419,1.1919017,0.9402103,0.8685389,0.9944528
0.41905,1.1972805,0.9375509,0.8740633,0.9959828
0.4081205,1.1990759,0.9442083,0.8734796,0.9963689
0.3969464,1.199977,0.9344712,0.8749232,0.9800845
0.4010074,1.2105005,0.9417074,0.8783377,0.9854715
0.4106742,1.2046475,0.9440721,0.8862345,0.9838427
0.400015,1.1920686,0.9398653,0.8975717,1.0068765
0.4064335,1.1873982,0.9349105,0.8832274,1.0074749
0.4032608,1.1899693,0.9265388,0.8770319,1.0064017
0.3974757,1.1855425,0.9192728,0.89323,0.9919451
0.4055419,1.1935533,0.9055009,0.8986129,1.0032063
0.4107993,1.1889423,0.8979489,0.9051915,0.989432
0.4104869,1.1953171,0.9034033,0.8977481,0.999981
0.4165636,1.2053874,0.9357695,0.8806158,1.0003511
0.4157679,1.2038112,0.9209409,0.884541,0.9955319
0.4204366,1.2065297,0.9119421,0.8773516,0.9951286
0.4210047,1.2134826,0.9240451,0.8951368,0.9972781
0.4222056,1.2045864,0.9188099,0.8921674,0.9940275
0.4116996,1.202302,0.9146945,0.8924086,0.9930173
0.4159297,1.2110029,0.9000001,0.8875836,0.9898074
0.4071831,1.1980547,0.9191869,0.888758,0.9944888
0.4143262,1.1906724,0.9343573,0.8650994,0.9911085
0.4117481,1.1714239,0.9270862,0.8940548,0.9805918
0.4272756,1.163584,0.933158,0.8856088,0.9951999
0.4201746,1.1826061,0.950991,0.880477,0.9706518
0.4098712,1.1782001,0.9661456,0.8775878,0.9804404
0.4019518,1.1888002,0.9631884,0.8865116,0.9866323
0.3906798,1.1876395,0.9580895,0.8759235,1.008711
0.3968698,1.1854004,0.9673209,0.8675895,1.0028487
0.3968094,1.1869837,0.9394144,0.8796331,1.0125341
0.3985408,1.2045147,0.9389052,0.8850427,1.0046508
0.4004074,1.1980703,0.9342033,0.8823282,0.9989337
0.4054151,1.2107685,0.9329215,0.8868426,0.9970678
0.4121072,1.2042507,0.9436794,0.8801935,0.9914207
0.4019505,1.1899732,0.9341543,0.8717625,0.9845119
0.3970959,1.2190685,0.9227089,0.8881202,0.9882101
0.3959044,1.2196546,0.9393593,0.8769363,0.9987598
0.3958783,1.1857687,0.9517758,0.8855773,0.998446
0.389976,1.2094058,0.9396719,0.8998932,0.9882849
0.4021848,1.2082397,0.9722955,0.8866844,0.997978
0.3994601,1.1829987,0.9777502,0.8901703,0.9815387
0.3885705,1.1853724,0.987642,0.8890951,0.988541
0.3861566,1.1890877,1.0000989,0.8915269,0.9973677
0.3860937,1.2019804,0.9862743,0.8738455,1.0019711
0.3865677,1.1933203,1.0004921,0.8840144,1.0007813
0.3957163,1.1956753,0.9843855,0.8771605,0.9930668
0.3962498,1.1901997,0.981043,0.8819849,0.9905914
0.3900562,1.2052529,0.966864,0.8723683,0.9900137
0.3967181,1.2004515,0.9545632,0.8828529,0.9972165
0.3921638,1.2076669,0.9374599,0.8833272,0.9938458
0.3933943,1.1992368,0.9293237,0.8943084,0.993713
0.3986761,1.2072229,0.939811,0.8880271,0.9729026
0.3920618,1.2030468,0.9311127,0.8822637,0.9827263
0.3904296,1.1913438,0.9220546,0.8894635,0.9820969
0.3974298,1.2117046,0.9289959,0.8814113,0.9845665
0.4076953,1.2058181,0.9238623,0.8850973,0.9875969
0.3877212,1.2052525,0.9241579,0.8881587,0.9916256
0.398697,1.2048146,0.9223182,0.8834561,0.9804346
0.3871973,1.1863607,0.9231434,0.8904424,0.9979743
0.3995482,1.1995703,0.9364609,0.8921799,0.9831071
0.3969428,1.1868746,0.9144061,0.8825727,1.0074675
0.3987466,1.1954844,0.9143556,0.8912612,1.001295
0.4006789,1.1969352,0.8957796,0.8861848,1.0080677
0.409554,1.2132039,0.8895445,0.8923222,1.0056257
0.4030259,1.2061518,0.9025214,0.8954775,1.0137235
0.3950371,1.2228358,0.9084547,0.8972229,1.0023289
0.4056444,1.2151397,0.8914945,0.9136913,1.008054
0.4134537,1.2241894,0.8891212,0.8793654,0.9908656
0.3936072,1.2240897,0.8992969,0.8760388,0.9926425
0.400001,1.2286364,0.921541,0.8801256,1.0088556
0.3991836,1.2205565,0.9027126,0.8803723,1.0132505
0.3978963,1.2139704,0.9141233,0.8757555,1.0093436
0.4076225,1.2249212,0.9129385,0.8847272,1.0119979
0.4109787,1.1999623,0.9069219,0.8747936,1.0043403
0.4096701,1.2205981,0.9084255,0.8827844,0.9947492
0.4087018,1.2158679,0.889792,0.8686031,0.9929649
0.4100664,1.205217,0.8830282,0.8703464,1.0047458
0.397464,1.1944387,0.900517,0.8697319,1.0045644
0.4017763,1.201818,0.9162489,0.8503988,1.0068378
0.3934367,1.1979289,0.9176465,0.866003,1.0173919
0.4010171,1.2056844,0.9197161,0.8763553,1.0093005
0.4043297,1.2124733,0.9199156,0.8799458,1.0156916
0.391409,1.2209063,0.9104173,0.8761232,0.9947245
0.395362,1.2208298,0.9113845,0.8634111,1.0087385
0.3942021,1.2191851,0.8965454,0.8753878,1.0014079
0.3966171,1.2096198,0.8961455,0.8739018,1.0020887
0.3992211,1.1967633,0.8764076,0.8696432,1.0123914
0.4050781,1.2081475,0.90451,0.8777753,1.0178709
0.4089859,1.2016944,0.886214,0.8747713,1.0170369
0.394911,1.1956779,0.884204,0.8758874,1.0068492
0.4008407,1.199613,0.8905184,0.8661081,1.0042239
0.4000874,1.2226497,0.892848,0.8665055,1.0147241
0.4009365,1.2242948,0.9105256,0.8685531,0.9878625
0.3908284,1.2061572,0.8962532,0.8699612,0.9993066
0.3850791,1.2194915,0.9124522,0.877485,1.0126662
0.3858787,1.2145952,0.892692,0.8781458,1.0122733
0.3876764,1.2118665,0.8945451,0.8703088,1.0079608
0.3813456,1.2182426,0.878315,0.8654206,1.0100199
0.3794749,1.2299446,0.8650554,0.8618518,1.0196924
0.3937667,1.2299455,0.8669964,0.8757693,1.0206411
0.3898376,1.2493125,0.8644921,0.8750258,1.0139229
0.3995432,1.2425497,0.8693292,0.8712347,1.010064
0.398033,1.2370554,0.8898668,0.8731195,1.0120957
0.3984458,1.2435362,0.896295,0.8588556,1.0191036
0.3977412,1.2257389,0.9139354,0.8558181,1.0317059
0.4012969,1.2207303,0.8985583,0.8559335,1.0193419
0.394497,1.2192901,0.8794574,0.855583,1.0101653
0.3918943,1.2281456,0.9050574,0.8590289,1.0218574
0.3920295,1.2289362,0.8848442,0.859451,1.0198401
0.4055127,1.2204597,0.8911828,0.853373,1.0104313
0.4146599,1.2098632,0.8973559,0.8571174,1.02022
0.4143618,1.201703,0.9036409,0.8691995,1.0263963
0.4117904,1.2050194,0.9201385,0.8749302,1.0237291
0.4127182,1.2146283,0.9221203,0.8681831,1.0224657
0.4042096,1.1931978,0.9085,0.8743842,1.0199987
0.4037531,1.195958,0.8932668,0.8749041,1.0014143
0.4006766,1.209239,0.8959419,0.8613966,1.0176908
0.4046955,1.228425,0.874397,0.8711133,1.0256664
0.3935049,1.226964,0.9018467,0.8768619,1.0091765
0.3912057,1.2042907,0.9059402,0.8775836,1.0240138
0.3887422,1.2168634,0.8854147,0.8619528,1.0207661
0.387697,1.2144096,0.8970021,0.8595455,1.0234092
0.4026705,1.2019316,0.8970188,0.8530896,1.0475843
0.3879586,1.195393,0.9092137,0.851781,1.0417871
0.3895222,1.1977545,0.8912413,0.8524569,1.0233369
0.3964613,1.2098793,0.9147863,0.8458771,1.0342188
0.3868195,1.2209046,0.929944,0.8668466,1.0323724
0.3954972,1.2114681,0.9337035,0.8651858,1.0160018
0.3843284,1.2236894,0.9234615,0.8429046,1.013643
0.3934353,1.2168751,0.9284189,0.8504867,1.0155683
0.3921418,1.2295272,0.9065028,0.8610073,1.0299189
0.388269,1.2143667,0.9538782,0.8600965,1.0322483
0.3860594,1.215256,0.9449511,0.8760173,1.0154483
0.3903846,1.2273835,0.929942,0.8764235,1.0060921
0.3873878,1.2104088,0.9314687,0.8782652,0.9823117
0.3807318,1.2351255,0.9431019,0.8534045,0.988118
0.388796,1.2294371,0.9500402,0.8554569,0.9831653
0.3922006,1.2262125,0.9656978,0.8625723,0.9816397
0.3948704,1.2186126,0.9631533,0.8794481,1.0025711
0.3957477,1.2325429,0.979426,0.8719779,0.9937403
0.3999476,1.2237394,0.958333,0.8635638,1.0016565
0.4050491,1.2091806,0.9599973,0.870946,0.9848957
0.4029326,1.2116021,0.9586329,0.865181,0.9978609
0.3966724,1.20823,0.9589585,0.8715726,0.9975561
0.3994001,1.2114218,0.9583583,0.8700253,0.9840612
0.399325,1.1949558,0.9638327,0.8814803,0.9978855
0.3907359,1.2067709,0.9519081,0.9036946,0.9864007
0.4002447,1.215591,0.9382346,0.8923042,0.9904485
0.386592,1.2040352,0.932139,0.8973633,0.9825997
0.3901545,1.216795,0.9324598,0.8933133,0.990756
0.4046883,1.210016,0.9569824,0.8642039,0.9814602
0.4027793,1.2135406,0.933635,0.8773302,0.991199
0.4105698,1.2009584,0.9187848,0.8738847,0.9948161
0.3978176,1.2041615,0.896274,0.8915002,0.9887006
0.3972939,1.2108161,0.9467526,0.8929139,0.9955504
0.405981,1.2151241,0.9459503,0.8893225,0.9947037
0.4035296,1.2112823,0.9343676,0.8796797,1.0187496
0.4058602,1.2186927,0.9311689,0.8837479,0.9950953
0.4044108,1.2010672,0.9182332,0.882176,1.0077889
0.3914123,1.1928297,0.9149876,0.8742215,1.0108438
0.3998021,1.2278392,0.919578,0.871582,1.0096155
0.4063947,1.2020251,0.9234414,0.8728588,1.004315
0.4021935,1.1948625,0.9394791,0.8669642,1.0085257
0.4084253,1.1755908,0.9181507,0.8718421,1.0211256
0.4247771,1.1960016,0.9283513,0.8698257,1.010487
0.40976,1.2071012,0.9243069,0.8599715,1.0223633
0.4154532,1.216918,0.9123163,0.8416877,1.022686
0.4116633,1.2020831,0.9282196,0.8510081,1.0062346
0.4141434,1.1927255,0.9319311,0.8510067,0.9945067
0.4057544,1.1912796,0.9399298,0.8400595,1.0097569
0.4060613,1.2105505,0.92724,0.8413587,1.0024309
0.4044015,1.2030796,0.9118813,0.8394413,0.9972924
0.3983355,1.2126541,0.9180334,0.8514667,1.0112638
0.4065356,1.2317171,0.9301905,0.8528467,0.9965093
0.3952894,1.2103065,0.9463024,0.8531824,1.0015498
0.3987071,1.2235578,0.943161,0.8549311,0.9877205
0.4072087,1.2265948,0.9341796,0.867008,0.9755
0.4165833,1.2064857,0.9314667,0.8595761,0.9951522
0.4188756,1.2154546,0.9247715,0.8578771,0.9748321
0.4151289,1.2125019,0.9215915,0.8623798,0.9897107
0.4083918,1.2052534,0.9331599,0.8650082,0.97518
0.4051763,1.2090368,0.9276139,0.8811119,0.9853585
0.4088815,1.2086914,0.9290144,0.8839666,0.9966578
0.4069696,1.1910084,0.9260504,0.8716935,0.9938953
0.4159167,1.2012451,0.9377362,0.8752299,0.999096
0.4297655,1.2081287,0.9223036,0.8673575,0.9874479
0.4292826,1.2012395,0.9385297,0.8730852,0.9921897
0.4263166,1.2045921,0.9447839,0.8570489,0.9926257
0.4276772,1.1898268,0.9326982,0.8715692,0.9897382
0.4248822,1.1981449,0.935201,0.8685017,1.0116291
0.4124812,1.2042615,0.950567,0.8626498,1.003314
0.4154429,1.1989033,0.9709587,0.8731371,0.9891984
0.4072958,1.2026709,0.9710083,0.8611483,0.9990765
0.4166474,1.191291,0.9709542,0.8577819,0.9687448
0.4183438,1.195037,0.9819593,0.8575851,0.9884782
0.4139526,1.2022815,0.9664035,0.8479922,0.9889072
0.4136452,1.1992776,0.9591848,0.8623261,0.9842387
0.4151742,1.1802158,0.9721129,0.8612739,0.9894159
0.4186038,1.177847,0.9620984,0.8727218,0.9837899
0.4097736,1.1852059,0.9715545,0.8788935,0.992053
0.4162452,1.1741524,0.988508,0.8758917,0.9824372
0.4077484,1.1783515,0.9812446,0.8755398,0.9823681
0.4122615,1.1816945,0.976568,0.8657741,0.9719387
0.4105485,1.1910326,0.9614944,0.866546,0.974851
0.4059602,1.1794245,0.9487613,0.8557435,0.9947188
0.4113073,1.1718081,0.9439178,0.8655921,0.9836632
0.4031467,1.1833707,0.9427591,0.8665507,0.9809236
0.4145409,1.199307,0.9258595,0.8651743,0.9830477
0.4121383,1.2153232,0.9481852,0.8622993,1.0032974
0.4148478,1.2263808,0.9524502,0.8706428,0.9963642
0.4097425,1.2217076,0.9612797,0.8743201,1.0048919
0.4102173,1.2153386,0.9490396,0.8864943,0.9908894
0.4010642,1.2086122,0.9644099,0.883848,0.9884946
0.4154794,1.2138487,0.9688501,0.886672,0.9782137
0.4053361,1.1903577,0.9470205,0.8829356,0.9786373
0.4224102,1.1872754,0.9359307,0.884271,0.9915171
0.4254906,1.2004316,0.9386523,0.8801714,0.9809864
0.426055,1.1999407,0.9486564,0.8777655,0.9710967
0.4171237,1.1977041,0.964337,0.8710172,0.9651238
0.4211975,1.1845951,0.9662995,0.8681282,0.967837
0.422362,1.1842685,0.9455386,0.8806303,0.9752992
0.4230345,1.19461,0.9170542,0.8770419,0.9810578
0.4263487,1.1799773,0.9267969,0.8733504,0.9875009
0.4196428,1.1777025,0.9313139,0.8699023,0.9788631
0.4066816,1.1844906,0.9472443,0.8866423,0.9842685
0.4108383,1.1826093,0.9479302,0.882327,0.9711866
0.4138503,1.1816951,0.9289668,0.8709568,0.9727376
0.4151328,1.1850814,0.9420864,0.8508861,0.9898221
0.4185053,1.1788175,0.941673,0.8647081,0.9889954
0.4137445,1.2104455,0.9281483,0.8611103,0.9892143
0.4215766,1.2127804,0.9496521,0.8757542,0.9955209
0.4084453,1.2147677,0.9418908,0.8668324,1.0093749
0.4166071,1.201822,0.924827,0.8583644,1.0009458
0.4174541,1.2002522,0.9180229,0.8715754,0.9850769
0.4124352,1.2025726,0.9203944,0.8615748,0.980149
0.4052411,1.2180462,0.9328442,0.868091,0.9807822
0.4042091,1.2100651,0.9398883,0.8802234,0.9904467
0.4017361,1.2212667,0.9386417,0.8708917,0.9720445
0.4041748,1.2076328,0.9206253,0.8705653,0.9759501
0.4095739,1.2053962,0.9083531,0.8710988,0.9718943
0.4174762,1.2008052,0.9103687,0.8769854,0.9898465
0.4100317,1.2171406,0.9301618,0.877369,0.9906114
0.414036,1.22859,0.9029448,0.8813524,0.9738749
0.4041056,1.2279092,0.9063512,0.8743449,0.9928325
0.4054156,1.2118828,0.8886684,0.877243,0.9982913
0.4117825,1.21496,0.9018338,0.8796674,0.9756146
0.414963,1.2160677,0.9008378,0.87161,0.9948915
0.4034811,1.2087209,0.9084073,0.8594321,0.9853085
0.4119885,1.216552,0.9010316,0.8723114,0.9990447
0.4150358,1.2195066,0.9013298,0.8781168,0.9861971
0.4060824,1.2140635,0.9199041,0.8607844,0.9767343
0.393611,1.2082592,0.9208393,0.8531705,0.9721264
0.4037146,1.2008576,0.9172618,0.855534,0.9691892
0.4231212,1.2149709,0.9115892,0.8545486,0.9879649
0.4062997,1.211916,0.9216627,0.8658263,0.9936763
0.3948711,1.2044767,0.9078114,0.8659093,0.9934167
0.4089254,1.2217029,0.9141294,0.8788021,0.9959478
0.3990885,1.2110341,0.9188401,0.8789063,0.9793779
0.40299,1.200775,0.9071884,0.8736151,0.9807922
0.4100342,1.203642,0.9302664,0.8827958,0.9737712
0.4154755,1.2188299,0.9490324,0.8799037,0.9921903
0.4140994,1.2145978,0.9505384,0.8800325,0.9894909
0.419758,1.2149943,0.9326568,0.8919369,0.9832131
0.4278669,1.2197469,0.941097,0.8809305,0.9954208
0.4134091,1.2059711,0.9175811,0.8741143,0.9875387
0.4033394,1.215063,0.9066204,0.8803782,0.9861135
0.4183437,1.2145652,0.9120025,0.8814003,1.004438
0.4144121,1.2136046,0.9135525,0.8849467,0.9892408
0.4117006,1.2104403,0.9273331,0.8631537,0.9894823
0.422836,1.2124547,0.9130828,0.8685595,0.9870208
0.4189269,1.2013263,0.9274312,0.861752,0.9911271
0.410917,1.218725,0.9034954,0.8700508,0.9968881
0.402243,1.2254751,0.9103596,0.8803859,0.9788268
0.399171,1.2279971,0.9038446,0.8773953,0.9853373
0.4245811,1.2061611,0.8989272,0.8805721,0.9954994
0.421477,1.2243508,0.9040386,0.884393,0.9808904
0.4189728,1.208639,0.9078421,0.8759784,1.0007297
0.4215668,1.2307006,0.904155,0.8795316,0.9891313
0.4226246,1.2270887,0.9048909,0.8804271,0.9743581
0.4204847,1.2092149,0.9198431,0.8855732,0.9934726
0.4285503,1.2189857,0.9272486,0.8846655,1.0070864
0.4071143,1.215838,0.9353867,0.8849646,0.9787672
0.4111965,1.2100391,0.9261785,0.8812441,0.9914045
0.4220542,1.2102329,0.9434058,0.8766572,0.988892
0.4171208,1.1994097,0.9509823,0.872114,0.9741482
0.4138888,1.2148387,0.9514993,0.8707018,0.9813907
0.4197309,1.2127242,0.9396935,0.8707091,0.9892487
0.4155031,1.2068214,0.9303701,0.8615395,0.9938521
0.4211259,1.2094846,0.943323,0.8770252,0.9943043
0.4259437,1.2030789,0.951274,0.8787141,1.0169834
0.423227,1.2231865,0.9400489,0.8748562,1.0028332
0.407284,1.2088891,0.9232961,0.8647534,1.003521
0.4069409,1.2060342,0.9376345,0.8653095,1.0278687
0.4063011,1.2184709,0.9338638,0.8712658,1.0216541
0.4035511,1.2020792,0.9613236,0.8741058,0.992956
0.3961686,1.2224554,0.9492967,0.8635109,0.9982591
0.4055405,1.2020791,0.9419752,0.8650772,1.0106688
0.4109819,1.2119206,0.9478832,0.8756366,1.0160196
0.4105254,1.2214969,0.948001,0.8639382,0.9950516
0.4105013,1.2003073,0.9409193,0.865519,0.9993877
0.4050813,1.2053976,0.9320079,0.8763266,0.9906766
0.3987342,1.2031271,0.9288961,0.8575825,0.9960313
0.3941319,1.2076898,0.9263672,0.8544391,0.9957594
0.395018,1.2041557,0.9340705,0.8710997,0.989554
0.4091167,1.2115998,0.9213986,0.8571888,0.9822931
0.4168127,1.198781,0.913767,0.8528544,0.9786817
0.4103819,1.2114134,0.9146064,0.8693768,0.9816025
0.4075649,1.2214801,0.9015608,0.8674178,0.9794673
0.4002137,1.2105473,0.91082,0.8679372,0.9572635
0.4072862,1.2342445,0.9177992,0.8651968,0.9681408
0.3996173,1.2183075,0.9121187,0.8743411,0.9689146
0.4012532,1.2338485,0.9246968,0.8675265,0.9733558
0.4077209,1.2247922,0.9226303,0.8759248,0.9799745
0.4089515,1.2236813,0.9169658,0.8747868,0.9884348
0.4015293,1.2020649,0.9474147,0.8735171,0.9915643
0.4178827,1.195359,0.914547,0.8645661,0.994225
0.4208408,1.2345364,0.914358,0.8806676,0.9864267
0.4237528,1.2130997,0.9038284,0.8800025,0.9935524
0.4070826,1.2217929,0.9106743,0.8759592,0.9964752
0.4187026,1.2187907,0.9231389,0.8830621,0.9868823
0.4150322,1.2096075,0.9387169,0.8856081,0.9924801
0.414023,1.2211106,0.9204867,0.8548815,0.9808446
0.4056744,1.2150384,0.9351577,0.8659688,0.9786622
0.4159187,1.2082132,0.9508634,0.8609871,0.9755915
0.4234453,1.2326096,0.9559249,0.8698546,0.984183
0.438434,1.2387248,0.9488606,0.8667785,0.9778861
0.4303227,1.2314299,0.9290854,0.8760889,0.9641253
0.4206985,1.2405133,0.9297153,0.8745774,0.9944682
0.4147311,1.234283,0.9382799,0.8603951,0.9995337
0.4027518,1.2351692,0.9364019,0.8692954,1.0026923
0.4038509,1.2242389,0.9346866,0.8619451,1.0009865
0.4069655,1.2253544,0.9398347,0.8771269,0.9866225
0.4142685,1.2155286,0.9076825,0.8655918,0.9894337
0.4049333,1.215094,0.8869628,0.8496231,1.0113482
0.4091098,1.2190683,0.8928126,0.8639764,1.0161128
0.4160042,1.2402542,0.9143806,0.8601855,0.9918836
0.4170324,1.2409204,0.9049602,0.844015,0.9804421
0.4080718,1.2475286,0.8947166,0.8560165,0.978565
0.4307095,1.2380768,0.8892181,0.8582182,0.9818677
0.4254134,1.2291756,0.9077653,0.8654434,0.9988751
0.4178742,1.2387362,0.8977567,0.8654249,0.9755008
0.4253939,1.223514,0.892385,0.8711646,0.9676834
0.4060529,1.2309408,0.9027865,0.8543028,0.9841074
0.4237153,1.2200534,0.9165149,0.8574029,1.0002278
0.4126391,1.2245568,0.9009469,0.8686041,0.9760228
