Delta-AY.119,Isolate 1,Isolate 2,Isolate 3,Isolate 4
0.2564525,0.3135059,0.2286272,0.2674171,0.2664709
0.2432789,0.3136744,0.2382854,0.2635972,0.275532
0.2343981,0.2980517,0.2328431,0.2542617,0.2739953
0.2322103,0.3075342,0.2272919,0.2617721,0.2792298
0.2374224,0.3169051,0.2297048,0.2630526,0.260105
0.2337949,0.3206408,0.2286484,0.2595863,0.2575627
0.2426194,0.3221629,0.2263522,0.2647317,0.2641838
0.2483557,0.326046,0.2282374,0.2600434,0.2803179
0.2307861,0.3184644,0.2257793,0.262562,0.2635603
0.2370375,0.3152042,0.2318848,0.2682388,0.2672802
0.230882,0.2971614,0.2254647,0.2770351,0.2633986
0.2334158,0.3112743,0.2290625,0.2674421,0.2541972
0.2532589,0.2875856,0.2282083,0.2693285,0.2667717
0.2366295,0.2889014,0.2185026,0.2651105,0.2728422
0.2249231,0.2898767,0.2309113,0.2615356,0.2822116
0.2355207,0.3015138,0.2388683,0.2806585,0.2692483
0.2212535,0.2996921,0.2407109,0.2665935,0.2530729
0.224363,0.2866751,0.2318574,0.2682015,0.2635171
0.2297832,0.29874,0.243389,0.2834994,0.2712376
0.2269141,0.2931468,0.2428742,0.2834249,0.2602856
0.2281006,0.2823388,0.2457487,0.2828794,0.261465
0.2330276,0.2728761,0.2481818,0.2780294,0.2633922
0.228464,0.2676969,0.2495692,0.28552,0.2714286
0.2238977,0.2830796,0.2456907,0.2719241,0.2558056
0.2327138,0.2865867,0.2470827,0.2706481,0.2663512
0.2198197,0.2900852,0.2498171,0.2837928,0.2523693
0.2339995,0.2894429,0.2489894,0.283253,0.2639665
0.2229677,0.2953196,0.2421749,0.2786455,0.2654184
0.2194531,0.3013405,0.2350597,0.2691966,0.2694839
0.2241495,0.2947664,0.2408946,0.2744464,0.2561639
0.2257689,0.2870427,0.2428953,0.2651716,0.2661337
0.2218914,0.2849518,0.2297828,0.2626983,0.2706271
0.2295856,0.2941934,0.23006,0.2758957,0.272049
0.2190182,0.3082181,0.2333162,0.2802905,0.2833651
0.223563,0.301448,0.2408491,0.2738297,0.284237
0.2212758,0.2918949,0.2250214,0.2597908,0.2701686
0.2256329,0.2848106,0.2363455,0.2760288,0.2644758
0.2199259,0.2922762,0.2244278,0.2729045,0.2770366
0.228256,0.3038846,0.2241807,0.2711246,0.2754975
0.2281512,0.3076433,0.2209745,0.2674994,0.2830742
0.2145587,0.3149756,0.2302457,0.2651942,0.2776122
0.2223743,0.3097796,0.2257944,0.260333,0.2765993
0.2203085,0.3143802,0.2327756,0.2763743,0.2609201
0.2375725,0.2960115,0.229701,0.2591852,0.2704657
0.2533793,0.31473,0.2339662,0.2728513,0.2774296
0.2302017,0.3133713,0.2225645,0.2703251,0.2751846
0.2437584,0.3055027,0.2267338,0.2751514,0.2808123
0.2463078,0.291578,0.2296213,0.2738811,0.2606993
0.235897,0.2957956,0.2285552,0.2760378,0.2664104
0.225991,0.2964268,0.2191178,0.2645208,0.269161
0.2238072,0.29997,0.2394084,0.270552,0.2707958
0.2298649,0.2953405,0.2233355,0.271593,0.2696591
0.2409872,0.3147804,0.2350582,0.2675321,0.2676726
0.2343045,0.3038907,0.2372078,0.2653883,0.2703647
0.2230015,0.3062395,0.2281407,0.2657033,0.2703675
0.2323401,0.3007574,0.2414336,0.263941,0.2752395
0.240245,0.3102083,0.2350794,0.2639595,0.2815551
0.2428919,0.3133804,0.2321004,0.2686289,0.2829176
0.2399349,0.3033353,0.2368378,0.2704002,0.2863081
0.249647,0.3052629,0.2296738,0.2519645,0.2852778
0.2474267,0.3016787,0.2214397,0.2710497,0.2746343
0.2465274,0.310006,0.2284778,0.2819014,0.2760592
0.2474114,0.3053191,0.2246909,0.2714718,0.2798247
0.2419587,0.3026721,0.2381563,0.282552,0.2680584
0.2478201,0.312929,0.2324079,0.268241,0.2675593
0.2600072,0.3141334,0.225966,0.2677668,0.2660416
0.2538683,0.3075696,0.2188209,0.2773422,0.2659009
0.2512479,0.320227,0.2270575,0.2849148,0.2698526
0.2471716,0.3179778,0.228465,0.2772182,0.2700792
0.2499471,0.3094381,0.2299811,0.2682592,0.2717759
0.2477648,0.3069313,0.2285746,0.2732298,0.2681009
0.2387008,0.3151771,0.2254979,0.2746424,0.2652339
0.2369643,0.3030497,0.2384447,0.2733354,0.2643863
0.2478359,0.3104864,0.2314456,0.268491,0.2732154
0.2486955,0.3295437,0.2329595,0.268319,0.2563191
0.2523939,0.3061427,0.2255238,0.2780966,0.2503451
0.2486805,0.3155902,0.2230916,0.2857718,0.2553239
0.252046,0.30746,0.2285072,0.2702336,0.264761
0.2421613,0.3099265,0.2210769,0.2751505,0.2740419
0.2473037,0.3080828,0.2337511,0.2823017,0.2680158
0.254806,0.3123151,0.2211367,0.2734065,0.2778617
0.245115,0.3037091,0.2290537,0.2872717,0.2695279
0.2456168,0.3074833,0.2284167,0.2604216,0.2722324
0.2521311,0.2957309,0.2189709,0.2637655,0.2787467
0.2586235,0.2920984,0.2327354,0.2723798,0.274493
0.2445806,0.3065288,0.2244439,0.2723614,0.2749888
0.2422788,0.3178212,0.2297011,0.2721085,0.2730521
0.2432345,0.3104497,0.2407205,0.2787704,0.2895912
0.2508197,0.3113178,0.2387577,0.2758847,0.2894517
0.2407989,0.3082648,0.2203268,0.2715526,0.2825608
0.2556118,0.2935826,0.2315861,0.2652733,0.2964827
0.2523961,0.2976143,0.2314409,0.2637583,0.2828999
0.2519823,0.3123643,0.2306657,0.2671657,0.2976726
0.2483633,0.3127117,0.2234338,0.2740889,0.2746721
0.2504936,0.3255851,0.2155959,0.2669345,0.2702518
0.2606542,0.3268472,0.2243536,0.2690858,0.2725257
0.2446959,0.3230062,0.233237,0.2766025,0.2769108
0.2504479,0.3048522,0.2259093,0.2718136,0.2848908
0.2611095,0.3210365,0.2257186,0.2807331,0.2774671
0.2534018,0.3213118,0.2223315,0.2920785,0.287803
0.2537648,0.3276224,0.2290189,0.2787493,0.2832806
0.2303845,0.3332069,0.2395056,0.2839518,0.2952918
0.236448,0.3191339,0.2381942,0.283471,0.2929882
0.2381555,0.3197048,0.2294713,0.2764575,0.2791138
0.2442219,0.3022601,0.2208584,0.2713008,0.2881398
0.2409094,0.2997285,0.2391428,0.2675112,0.2763483
0.2315333,0.2951209,0.2382586,0.2693798,0.2774158
0.2225514,0.3201771,0.2359353,0.2694099,0.2787412
0.2357039,0.3080293,0.2299443,0.2658348,0.2621713
0.2273467,0.3102203,0.2260932,0.2724273,0.2639979
0.2295264,0.3073902,0.2295096,0.2623346,0.2672553
0.2248519,0.3145117,0.2183451,0.2693644,0.2739769
0.2284638,0.3221535,0.2144763,0.2661073,0.2706023
0.2313235,0.3193276,0.23749,0.2812654,0.2708212
0.2167541,0.3110539,0.2366717,0.2859598,0.2775092
0.2208185,0.3051914,0.2319841,0.2698264,0.269078
0.2248886,0.309495,0.2313473,0.2693766,0.2735851
0.2282117,0.2938339,0.2304046,0.2764835,0.2623405
0.2387772,0.3067182,0.2357281,0.2806306,0.2691085
0.2243483,0.3050357,0.2355259,0.2824858,0.2646041
0.2229742,0.3040077,0.229918,0.2783034,0.2752194
0.2243829,0.311878,0.2343339,0.2892585,0.2715704
0.2293366,0.301042,0.233916,0.2853711,0.2782011
0.2323283,0.3083868,0.2275848,0.2802247,0.2832999
0.2477254,0.2963111,0.2262498,0.2750778,0.288508
0.2461937,0.2969778,0.2340134,0.2785887,0.2836893
0.2408624,0.2927049,0.2403753,0.2719995,0.2816003
0.2318171,0.2933506,0.2432106,0.27165,0.2900182
0.2331712,0.2877193,0.2491625,0.2878291,0.2873628
0.2304221,0.2835891,0.2525219,0.2920983,0.2801083
0.2372956,0.2906345,0.2416896,0.2909589,0.2617021
0.2342978,0.2907676,0.2392579,0.2786613,0.268831
0.2415178,0.2743752,0.2378771,0.2995272,0.2689177
0.2363677,0.2825295,0.2450466,0.2864909,0.250948
0.239632,0.2860521,0.2372615,0.2906255,0.2731614
0.2280902,0.2748378,0.2332835,0.29532,0.2818595
0.23188,0.2903663,0.23638,0.3095368,0.2612989
0.2353136,0.2825362,0.2423805,0.2949665,0.2814063
0.2412607,0.290898,0.2254063,0.2998799,0.2797921
0.2413645,0.282863,0.215475,0.2969398,0.268925
0.2457943,0.281772,0.2320431,0.292943,0.2704828
0.2410343,0.2811972,0.2422569,0.2990881,0.2783151
0.2485989,0.2930067,0.2353259,0.2981329,0.2716215
0.2397838,0.2935556,0.2210505,0.3058922,0.2666557
0.2481364,0.2800083,0.2368034,0.3008521,0.2762326
0.2514581,0.2836806,0.2221213,0.2909417,0.2707639
0.2518614,0.2758941,0.2226243,0.2997267,0.2784936
0.2425064,0.2856804,0.2335478,0.2938891,0.2882456
0.2437041,0.2696547,0.2263428,0.2834467,0.2771454
0.2378956,0.2735116,0.2303043,0.2950583,0.2818192
0.2248875,0.2782616,0.2370219,0.294722,0.2863465
0.2333275,0.2831106,0.2478012,0.3035986,0.2744416
0.2354254,0.2870083,0.2459207,0.29378,0.2755537
0.2389788,0.2917844,0.2418623,0.2959606,0.2830577
0.2384037,0.2970717,0.2221508,0.304233,0.2835695
0.237388,0.2971891,0.2205247,0.3072215,0.2855903
0.2407164,0.2895261,0.2332171,0.3028836,0.2728327
0.2503583,0.2938315,0.2281337,0.2934611,0.2590374
0.2417793,0.294683,0.2274514,0.2889488,0.2690422
0.238374,0.3079585,0.2496812,0.2929141,0.271596
0.2498556,0.2988102,0.2496099,0.2931867,0.2573792
0.2303723,0.3065504,0.236855,0.2882808,0.272361
0.2372954,0.3013396,0.2248485,0.2844211,0.2708867
0.2375627,0.3091343,0.229646,0.2838356,0.276595
0.2401237,0.294139,0.2341023,0.2961738,0.2916431
0.2376947,0.3008206,0.2303933,0.3001744,0.2874916
0.2339112,0.3064759,0.2305983,0.2820389,0.2864949
0.2463569,0.3021597,0.2171707,0.2843956,0.2677163
0.2402194,0.3025655,0.2164221,0.2896831,0.2684603
0.2381736,0.2963999,0.2202513,0.2988135,0.2730438
0.2373221,0.2953551,0.2225035,0.3003687,0.2794087
0.2498465,0.3040392,0.2297431,0.3113399,0.2814265
0.244768,0.2891032,0.2284363,0.2887275,0.2885654
0.248508,0.2865057,0.2311787,0.2966305,0.2796671
0.2504529,0.2820571,0.2350222,0.2992052,0.2866174
0.2556856,0.2884748,0.2458479,0.2988811,0.274928
0.2441133,0.2901325,0.2330848,0.2956553,0.282892
0.2476834,0.2932306,0.2327323,0.2945872,0.2806908
0.2367345,0.2904569,0.2215291,0.2972542,0.2825077
0.2322218,0.2982066,0.2210535,0.293894,0.2833059
0.2351854,0.2855929,0.2235365,0.2787533,0.2890533
0.2342056,0.2965308,0.2149342,0.2931432,0.2881665
0.2295946,0.2933978,0.2313881,0.2922707,0.2892768
0.229291,0.2959967,0.2285595,0.3049537,0.2906428
0.2327377,0.3047375,0.2362256,0.2958049,0.2939105
0.2266212,0.3029705,0.2481134,0.2975163,0.2779993
0.2366635,0.2973361,0.2279003,0.2948341,0.2885479
0.2352933,0.2878389,0.238931,0.2950706,0.2707714
0.2499968,0.2880331,0.2191358,0.3003549,0.2734706
0.2501802,0.2936536,0.2272954,0.3005076,0.2843822
0.2501749,0.299926,0.2231908,0.2935002,0.2833875
0.2486017,0.280064,0.2257629,0.2899551,0.2908573
0.2452908,0.2894445,0.2240623,0.2870603,0.2768423
0.242906,0.2748182,0.2364394,0.2809926,0.2674567
0.2446234,0.2784674,0.2315978,0.2889645,0.2701578
0.2363069,0.2930394,0.221734,0.2905874,0.2610185
0.2356673,0.2953791,0.2452353,0.2980774,0.2731868
0.2312493,0.3024928,0.2284258,0.2997715,0.2762397
0.2352144,0.30155,0.233673,0.3002096,0.2586135
0.2332464,0.3049783,0.2356182,0.2965367,0.2594973
0.2333169,0.2958668,0.2416513,0.2932016,0.2604437
0.2451532,0.280213,0.241104,0.2968217,0.2748101
0.2316596,0.2952689,0.234439,0.2957796,0.2645235
0.234673,0.2863098,0.2233249,0.2961271,0.2550442
0.2416283,0.2908092,0.2335096,0.2994989,0.2605009
0.2291061,0.2875453,0.2418259,0.2918062,0.2629895
0.246064,0.2839355,0.2353993,0.3001291,0.2681496
0.2523001,0.279958,0.2301627,0.3013714,0.2725951
0.2462042,0.28106,0.2440753,0.2830622,0.271223
0.2388085,0.2823153,0.2351579,0.2808957,0.2744613
0.2403139,0.2801216,0.2315595,0.286726,0.2696453
0.240692,0.2950718,0.2350256,0.2905616,0.2711547
0.2422319,0.2825842,0.2377103,0.2814085,0.2668224
0.2299278,0.2831301,0.245488,0.2853267,0.2706961
0.238915,0.2770096,0.2352948,0.2910988,0.2684549
0.2335903,0.2799454,0.2264879,0.2929548,0.2758912
0.2391497,0.2653141,0.2347133,0.2954706,0.268141
0.2382037,0.2648277,0.2313921,0.2912868,0.2694029
0.2320708,0.2731341,0.2417066,0.2952733,0.2673177
0.2458667,0.2821711,0.2345128,0.287614,0.2908149
0.2459247,0.289326,0.2291624,0.2898161,0.2804891
0.2262527,0.2693391,0.2285068,0.2916859,0.2777128
0.2423334,0.2763431,0.2349137,0.2867314,0.2789305
0.2324682,0.2825851,0.233774,0.2897546,0.2750287
0.2440837,0.2717663,0.2342759,0.2878292,0.2674968
0.2239721,0.2835185,0.2347675,0.29082,0.268211
0.2284013,0.2761104,0.2260143,0.2868227,0.2662827
0.2294146,0.2897647,0.2328364,0.2846112,0.2688202
0.2326439,0.2893611,0.2222355,0.2843098,0.2588099
0.2286342,0.2767491,0.2236283,0.2890243,0.2568355
0.2210091,0.2863081,0.2245899,0.2863127,0.2794271
0.2392029,0.2924732,0.2291816,0.303826,0.2708395
0.2413296,0.2844107,0.2333702,0.3020739,0.2605585
0.245923,0.2878543,0.2437398,0.2941969,0.270984
0.2387427,0.2967055,0.2287981,0.292504,0.269862
0.2284897,0.286775,0.2302931,0.3011777,0.2785841
0.2268305,0.2963665,0.2329298,0.3006773,0.2712089
0.2253423,0.2805047,0.2283221,0.293216,0.2693627
0.2252467,0.2894547,0.2376046,0.3044282,0.2706876
0.2237689,0.2935966,0.2339213,0.2916423,0.2772662
0.2300328,0.2801599,0.2395293,0.2980573,0.2732961
0.2192447,0.2849639,0.2465512,0.2896632,0.265541
0.2195746,0.2783326,0.2505178,0.2821687,0.2789879
0.2089433,0.2797687,0.2478408,0.2986335,0.2672309
0.22382,0.2834759,0.228997,0.2898724,0.2750746
0.2211782,0.3010727,0.2290609,0.2943241,0.2624125
0.2190164,0.3008597,0.2375865,0.3083087,0.2665659
0.2281611,0.2896844,0.2362037,0.3107218,0.2545221
0.2311342,0.2903051,0.2285239,0.288387,0.2626862
0.2282128,0.2920908,0.2285047,0.2937194,0.2627021
0.2320492,0.2935287,0.2230987,0.298186,0.2665981
0.2311632,0.290775,0.2379053,0.2958376,0.2570339
0.2259002,0.2858025,0.2326419,0.3055994,0.2601904
0.2128748,0.2968038,0.2104388,0.3032806,0.2715104
0.2200053,0.2813286,0.2300684,0.2934633,0.2690839
0.2367893,0.2863209,0.2325279,0.2970088,0.2594717
0.2462599,0.2829504,0.2297139,0.3059949,0.2844863
0.2375634,0.2893216,0.2199614,0.2933468,0.2662624
0.2303447,0.2920189,0.2243904,0.292767,0.2747207
0.2306502,0.2930256,0.2321811,0.3028858,0.2748137
0.2303727,0.2905734,0.2300749,0.2949895,0.2748275
0.234647,0.2869428,0.2366988,0.2795333,0.2937387
0.2401579,0.2919499,0.2328896,0.2941496,0.2825218
0.2353642,0.2911833,0.2408533,0.2965729,0.2861893
0.237517,0.2912854,0.236009,0.2913991,0.2840864
0.2395395,0.2986322,0.2266121,0.3053536,0.2752891
0.2524371,0.291723,0.2338775,0.2730407,0.280918
0.2507702,0.3011248,0.2437533,0.2901589,0.2775898
0.252974,0.3028032,0.2401386,0.282851,0.2749868
0.2478333,0.3034227,0.2394457,0.2783294,0.28365
0.2518706,0.2992618,0.2364659,0.286748,0.2743591
0.2495384,0.2882586,0.2294592,0.2792475,0.2751983
0.2502514,0.2927991,0.237818,0.2840927,0.2645012
0.2438544,0.2866631,0.2355613,0.2750053,0.2792723
0.2382638,0.301306,0.2350967,0.2835653,0.2628455
0.2531585,0.2898096,0.240284,0.28725,0.2695016
0.2513894,0.2908538,0.2403878,0.2826336,0.2696495
0.2467856,0.2876517,0.2334708,0.2739722,0.2713974
0.2431228,0.3063516,0.2426205,0.2865963,0.2765813
0.2492568,0.289721,0.2364111,0.2852145,0.2675958
0.2481313,0.2876446,0.2311484,0.2754402,0.275098
0.2280953,0.2909076,0.2325025,0.2823373,0.2813495
0.222203,0.2983599,0.2541865,0.2665436,0.2828788
0.2215822,0.2935432,0.2412055,0.2729905,0.2941018
0.2330689,0.2893473,0.2367721,0.2799045,0.2806987
0.2217895,0.2992553,0.2539353,0.2825058,0.2776636
0.2184141,0.3059863,0.2382553,0.2763824,0.2791965
0.2182318,0.3197269,0.2351911,0.2792766,0.2745309
0.2231563,0.3051918,0.2296036,0.2811176,0.2739825
0.2155532,0.2980182,0.2335539,0.2806131,0.2878516
0.2293518,0.294759,0.2408565,0.2972702,0.275278
0.2270423,0.2962725,0.2323353,0.2774575,0.2798727
0.2437086,0.2952115,0.2368261,0.2833991,0.2836438
0.2342505,0.3027655,0.2344962,0.2893398,0.2776008
0.2350957,0.2931482,0.237885,0.2865799,0.2778099
0.2205264,0.2979789,0.244826,0.283638,0.2839109
0.2340662,0.2970534,0.2507137,0.2981811,0.2819265
0.2281014,0.2990523,0.2358153,0.3077953,0.2810191
0.2231011,0.2982654,0.2321398,0.2999097,0.2903768
0.2145959,0.2878837,0.2476171,0.2833453,0.3043374
0.2165338,0.2941845,0.2516786,0.2733645,0.2897405
0.2192174,0.2776019,0.2381239,0.294245,0.297087
0.2292213,0.2758763,0.2455248,0.2851082,0.2938528
0.2127597,0.2720357,0.2557093,0.2879861,0.2982243
0.2247851,0.2674974,0.2519109,0.2762454,0.2949931
0.2201494,0.2788285,0.2442417,0.2919204,0.2860782
0.229788,0.2656359,0.2424469,0.2900324,0.2890234
0.2335577,0.2724673,0.2431454,0.2718391,0.287359
0.2341602,0.2640163,0.2503735,0.2848112,0.2953661
0.231084,0.2749139,0.2472612,0.2729098,0.2939822
0.2372092,0.2812634,0.2431154,0.2806919,0.2939009
0.2307179,0.2851443,0.2508762,0.2900199,0.2792474
0.228,0.2929636,0.2504138,0.2835753,0.2821548
0.2377945,0.29892,0.245151,0.2872944,0.2956379
0.2297692,0.2842159,0.2422198,0.2853622,0.2870671
0.2321911,0.285818,0.2306281,0.2795424,0.2948098
0.2299459,0.2798263,0.2325201,0.2846782,0.2923679
0.2312203,0.2831683,0.2290573,0.2840746,0.2985449
0.2248672,0.2884236,0.2237943,0.2865314,0.2973787
0.2367022,0.2808555,0.2328145,0.2972949,0.2919263
0.2446469,0.2915888,0.2274448,0.3022972,0.2848858
0.2414076,0.2839548,0.2122505,0.300283,0.2949773
0.2258983,0.2926436,0.2168823,0.2863941,0.2862823
0.2324036,0.2755226,0.2166497,0.2894102,0.2873864
0.2270811,0.2822253,0.2287998,0.2833855,0.2720543
0.2253262,0.2793438,0.2254878,0.2880775,0.2785237
0.2291023,0.2768808,0.2245466,0.285713,0.2781588
0.2348823,0.2744561,0.2349287,0.292354,0.2889161
0.2229903,0.2877764,0.2363013,0.2820439,0.2901382
0.22464,0.2709854,0.2325429,0.2859917,0.2855717
0.2156286,0.2791271,0.2245989,0.2855899,0.2811597
0.2342159,0.2815863,0.2342317,0.2953801,0.298218
0.2404132,0.275531,0.2259834,0.2828421,0.2909719
0.2490694,0.2824994,0.2332738,0.2989658,0.2934335
0.2354577,0.2732155,0.2255245,0.2970941,0.287241
0.2391672,0.2726076,0.2382582,0.2877109,0.2941988
0.23829,0.279688,0.2223167,0.2896083,0.2774826
0.2340005,0.2825043,0.234817,0.2951214,0.2848592
0.2463961,0.2793998,0.2284455,0.2906332,0.2834749
0.2356985,0.2769097,0.23076,0.2934847,0.2790062
0.2461789,0.2894083,0.2291165,0.2903773,0.2862915
0.2381898,0.2854646,0.2281145,0.292705,0.2997538
0.2383797,0.2761826,0.2274115,0.2897013,0.2933248
0.2301671,0.274691,0.2208696,0.2892643,0.2829488
0.2344829,0.2813836,0.2279314,0.2921878,0.2849458
0.2308288,0.2723181,0.2332911,0.2885146,0.2890459
0.2300706,0.2756872,0.2341228,0.2853097,0.282782
0.2252629,0.2709331,0.2329336,0.2934026,0.2870741
0.2266532,0.2760942,0.2223788,0.2838285,0.2789607
0.2340843,0.2799372,0.2247089,0.2879791,0.2899475
0.2283435,0.2832218,0.2182017,0.2753078,0.279755
0.2154904,0.2692156,0.228242,0.2808041,0.2739719
0.2154742,0.2692576,0.2301856,0.2805852,0.2616209
0.231298,0.2730702,0.2252364,0.2907846,0.2612973
0.2292459,0.2725739,0.2348758,0.2958499,0.2781513
0.2318025,0.2654829,0.2394244,0.2822351,0.2751987
0.2265422,0.2722095,0.2305029,0.2832786,0.2745082
0.2261986,0.267087,0.2307411,0.2976588,0.2700344
0.2300911,0.2867627,0.2252152,0.2822047,0.2672077
0.2457983,0.2721557,0.2267442,0.2857897,0.2731369
0.2415004,0.2754019,0.2295292,0.2882695,0.2673358
0.239765,0.2716499,0.2199096,0.2934338,0.2703319
0.239811,0.2539154,0.2322612,0.2862927,0.2744314
0.2279311,0.2744424,0.2289232,0.3028624,0.2577122
0.2384544,0.2839334,0.2194222,0.3059059,0.266075
0.2311505,0.2760863,0.2264648,0.3009366,0.2742162
0.2453942,0.2767431,0.2227136,0.3101677,0.2775234
0.2359708,0.2774308,0.2170706,0.309011,0.2795674
0.2373862,0.2751042,0.2241398,0.2972213,0.2692428
0.2310933,0.2841896,0.2287375,0.3070433,0.2686079
0.2275243,0.2773565,0.226342,0.2975087,0.2838224
0.2264933,0.287906,0.22052,0.293742,0.2805474
0.2344293,0.2756526,0.2352347,0.2816404,0.285301
0.2285072,0.2785996,0.2325621,0.2865602,0.2795982
0.2272884,0.2782844,0.2263807,0.2875176,0.2807016
0.2402136,0.2799871,0.2299483,0.284744,0.2777948
0.2417453,0.279167,0.2255469,0.3054317,0.2721322
0.244817,0.2765703,0.2255461,0.290558,0.2712146
0.2401551,0.2741958,0.221232,0.296909,0.2829941
0.2531323,0.2827725,0.2229881,0.2828374,0.2701653
0.2432837,0.2866903,0.2273763,0.2992363,0.2814842
0.250811,0.2851378,0.227488,0.2964995,0.2818512
0.2465869,0.2798876,0.2227301,0.3036843,0.2757931
0.2458602,0.2852772,0.2260208,0.3082599,0.2957826
0.2355896,0.2777376,0.2302171,0.3035379,0.2932189
0.2353342,0.2903369,0.2326422,0.2991858,0.2969606
0.2219564,0.2832318,0.2386924,0.2933708,0.2818571
0.247572,0.2796453,0.2374833,0.2919468,0.2777716
0.2387425,0.2772328,0.2332004,0.2841011,0.2820334
0.2324226,0.2843758,0.2351723,0.2925686,0.2909251
0.2276884,0.2855596,0.2293434,0.2853172,0.2940061
0.2345922,0.2797132,0.2244153,0.3021762,0.2824208
0.2387622,0.2794682,0.2319488,0.292858,0.279624
0.2411419,0.2767301,0.2277106,0.3028576,0.2864328
0.2385258,0.2713461,0.232406,0.3099474,0.2852285
0.2349491,0.2785091,0.2340369,0.295106,0.2855558
0.2304778,0.2858384,0.233435,0.2946489,0.2946292
0.2382171,0.2837673,0.2292414,0.2949974,0.2751324
0.2313252,0.2857843,0.2402624,0.2935569,0.2779349
0.2392046,0.2854979,0.21963,0.2891948,0.2845314
0.2375153,0.2820168,0.2276476,0.292376,0.2874408
0.2416923,0.2855883,0.2246483,0.3065962,0.2787505
0.2549632,0.2917707,0.2240523,0.2887204,0.2866075
0.2464405,0.2905506,0.2242693,0.2932468,0.285572
0.241887,0.2842449,0.2292227,0.2847503,0.301466
0.2358123,0.2832583,0.2296227,0.2843102,0.2855492
0.2257206,0.2858129,0.2322766,0.3089625,0.2774982
0.2356658,0.2875885,0.232544,0.3016127,0.2789506
0.2374021,0.2865853,0.2341738,0.3066645,0.2793181
0.2313211,0.2847508,0.2327651,0.3061898,0.281785
0.2300718,0.2715579,0.2325487,0.2895265,0.290347
0.2334639,0.2863151,0.2463644,0.2991037,0.2803116
0.2371149,0.2907584,0.2329616,0.2935387,0.2917596
0.232694,0.288317,0.2255712,0.3027349,0.2950027
0.2453777,0.2906761,0.2252773,0.3004515,0.3051925
0.2319061,0.2903951,0.2272087,0.2968924,0.2896502
0.2364145,0.2904153,0.2272595,0.298366,0.2852518
0.2293642,0.2791806,0.230943,0.2852076,0.3006894
0.2349986,0.2867195,0.2338774,0.2988261,0.3028872
0.2317231,0.2889453,0.2324045,0.2879371,0.3000367
0.2307177,0.2854248,0.2258474,0.2794263,0.3028824
0.2589146,0.3005726,0.227857,0.2915004,0.2926754
0.2603819,0.2932262,0.2362988,0.2880535,0.2965547
0.2610416,0.2982584,0.2450753,0.2841478,0.2859366
0.2643944,0.3024487,0.2371857,0.2952852,0.2876595
0.2446107,0.2916995,0.2324269,0.2891232,0.3014498
0.2614506,0.3151231,0.2352139,0.2991655,0.3084007
0.264355,0.303549,0.2353589,0.2772405,0.311044
0.2701286,0.2903183,0.242126,0.2981062,0.2960202
0.2693874,0.2852713,0.2442055,0.2793583,0.2927738
0.2594572,0.2969531,0.2302134,0.2867823,0.3034899
0.2472405,0.288337,0.2423746,0.2984983,0.3134508
0.256671,0.2815754,0.2341081,0.2938115,0.3112713
0.2472486,0.2850387,0.2471097,0.293029,0.3096147
0.2502976,0.2890985,0.2331502,0.2904386,0.3018878
0.2479067,0.3005336,0.2321365,0.2910831,0.3108233
0.2575709,0.2809708,0.2382732,0.295979,0.3028667
0.24785,0.2926944,0.2330779,0.3045357,0.3061814
0.2560973,0.294422,0.2332549,0.2868941,0.2931283
0.2482316,0.2828138,0.2352081,0.2895494,0.3010826
0.2577289,0.2861302,0.2334658,0.2767827,0.314878
0.2493305,0.2898354,0.2368887,0.2872752,0.312286
0.2521765,0.2886812,0.2400512,0.2925878,0.3128915
0.2593023,0.2780061,0.245627,0.2870037,0.3212038
0.2533737,0.2860568,0.2338472,0.2830194,0.3034529
0.2543074,0.2835981,0.2418613,0.2799697,0.3041254
0.2681535,0.2802108,0.2434516,0.2938108,0.3105954
0.2619896,0.2816203,0.2471203,0.2883375,0.3040769
0.260419,0.2786022,0.2366209,0.2825655,0.307571
0.2504212,0.2875869,0.235598,0.2990881,0.3121843
0.2527683,0.2749953,0.2467983,0.2793482,0.298395
0.252621,0.2749251,0.2363003,0.2991511,0.2993725
0.2564555,0.2710735,0.2405956,0.2997359,0.2913389
0.2495114,0.2695464,0.2363357,0.2882458,0.3048554
0.2479833,0.2796596,0.2312191,0.2854917,0.2998772
0.260139,0.2731663,0.2256888,0.2870585,0.3069435
0.2474098,0.2910141,0.2370976,0.2792799,0.3113426
0.2426794,0.2804367,0.2251639,0.2832435,0.3014403
0.2522924,0.2751447,0.2305914,0.2886714,0.3064484
0.2547453,0.2835682,0.2255079,0.2911671,0.3155668
0.251473,0.2721592,0.2278883,0.2907457,0.3039798
0.2565591,0.2670289,0.2259038,0.2812845,0.3102925
0.2491666,0.2796476,0.2191958,0.2986461,0.303354
0.2552707,0.274622,0.2230529,0.2834266,0.3191437
0.2724919,0.2890568,0.2256231,0.2771662,0.3070874
0.2545416,0.2874281,0.2306581,0.2747694,0.3157843
0.2624597,0.2782538,0.239937,0.2881482,0.3127953
0.2550999,0.292463,0.2396177,0.2920316,0.3131522
0.2674786,0.2792899,0.2257242,0.2905011,0.3008142
0.2597426,0.2756571,0.2301808,0.2916676,0.3018274
0.2612929,0.2716509,0.2323322,0.2943301,0.3031907
0.2578086,0.285982,0.2415746,0.2962666,0.3004745
0.2596136,0.2755147,0.2409005,0.3068513,0.3135696
