Delta-AY.119,Isolate 1,Isolate 2,Isolate 3,Isolate 4
1.8067818,1.5707248,1.2961106,1.5837801,1.7555172
1.8137815,1.5768405,1.3095746,1.5586236,1.761915
1.8043106,1.5966803,1.3212924,1.5325329,1.7737458
1.7847431,1.5923942,1.3087322,1.5340332,1.75517
1.7717862,1.5740501,1.3218362,1.5551568,1.7659988
1.7672158,1.5757241,1.3248634,1.5538253,1.7715523
1.7561659,1.5952572,1.320311,1.5503078,1.7657341
1.7550398,1.5851947,1.3168999,1.5443435,1.74263
1.7405165,1.6085669,1.3305192,1.5440609,1.7525284
1.7367681,1.6152661,1.2999002,1.549086,1.7667575
1.7319554,1.6370078,1.2881008,1.5342916,1.7935448
1.715431,1.6497444,1.280161,1.5619304,1.8292606
1.7055491,1.6505371,1.2971249,1.5657833,1.8367617
1.692078,1.6408575,1.2973142,1.5672891,1.8523446
1.694878,1.611132,1.2719829,1.5835032,1.8548018
1.6977084,1.6041083,1.2452124,1.5810448,1.8806082
1.7036242,1.6222243,1.2156591,1.5652292,1.9178739
1.7226751,1.6142373,1.2211629,1.561432,1.9459798
1.7277411,1.6163045,1.233094,1.5804447,1.9275267
1.7131653,1.6220286,1.244904,1.615751,1.914938
1.7166048,1.6102452,1.253733,1.6143947,1.9229791
1.7346296,1.6029382,1.2603049,1.6129582,1.9223113
1.7304797,1.6124036,1.2733901,1.6460714,1.9044831
1.7247112,1.6072483,1.2575148,1.6617358,1.9007543
1.7320637,1.64261,1.2528383,1.6626918,1.9293959
1.7380035,1.6723143,1.226908,1.6563841,1.9184791
1.740402,1.6820956,1.2158279,1.6538181,1.9126135
1.7331527,1.6917322,1.2113944,1.6645322,1.9118158
1.7363547,1.6926115,1.2181937,1.6687955,1.8909527
1.7522478,1.6816322,1.2138735,1.6681951,1.8649802
1.7695072,1.6623955,1.2294135,1.6799448,1.858795
1.7753748,1.6564292,1.2276882,1.6843959,1.8607459
1.7719543,1.6602049,1.2409461,1.6812098,1.8896309
1.7730033,1.6704016,1.2329079,1.6898841,1.9067004
1.7594252,1.6758885,1.2442741,1.6889945,1.8950522
1.7558122,1.6520408,1.2689414,1.6964781,1.8941872
1.7463921,1.6549582,1.269349,1.68168,1.9140801
1.7509881,1.6526883,1.275636,1.6855887,1.9289184
1.7667764,1.64582,1.2583611,1.6905034,1.9653982
1.7700183,1.6600233,1.2512454,1.7153287,1.9613264
1.7652762,1.6529471,1.2527937,1.7034779,1.9527166
1.7663442,1.6506565,1.2507277,1.7262812,1.9466331
1.769472,1.6389197,1.2527308,1.7500541,1.9381391
1.7851906,1.6107919,1.246555,1.7460165,1.9226123
1.8058708,1.6031331,1.2220001,1.7542832,1.9282435
1.8128113,1.5853194,1.2386906,1.7769598,1.9187143
1.8234701,1.5768644,1.2603788,1.7787077,1.9133152
1.8258317,1.5878999,1.263973,1.7859548,1.9067016
1.8340169,1.6177514,1.2784185,1.7820783,1.924261
1.847133,1.6186163,1.2869323,1.7811993,1.9472995
1.8502566,1.6071292,1.2780355,1.7751343,1.9518059
1.8579466,1.6106915,1.2708398,1.7619008,1.9531082
1.8559021,1.6274773,1.2524753,1.7664834,1.9506079
1.8738136,1.6394717,1.234496,1.7544,1.9281887
1.8851423,1.6394562,1.2441667,1.7269429,1.9209468
1.8812885,1.6651288,1.2655998,1.7292135,1.8949949
1.8912715,1.6772505,1.2783723,1.735837,1.8989643
1.9060364,1.6678795,1.3186572,1.7369416,1.8985957
1.9036378,1.639285,1.3308381,1.7509471,1.8957103
1.9103974,1.6580814,1.3163404,1.7622405,1.8958483
1.92386,1.680182,1.3121068,1.7634227,1.9021671
1.9331878,1.6782519,1.2956663,1.7477658,1.8986204
1.926747,1.6734977,1.2875519,1.7214919,1.9037386
1.9222288,1.6564956,1.2497534,1.7262838,1.9425857
1.9258636,1.6640928,1.2483777,1.7746803,1.9623443
1.9232385,1.6342654,1.237329,1.7841653,1.9901596
1.918054,1.6163341,1.2401798,1.8166351,1.9709663
1.91596,1.630198,1.2508035,1.8129729,1.9704388
1.926407,1.6234906,1.2455534,1.8199953,1.9702674
1.9248807,1.6289351,1.2323585,1.8325802,1.986631
1.9045569,1.6368442,1.2410603,1.867792,1.9770584
1.8913113,1.6418934,1.2321328,1.8697327,1.9755006
1.9050161,1.6353871,1.2344764,1.8977591,2.0042193
1.925222,1.6363631,1.2324359,1.9275542,2.0162404
1.9345815,1.6148672,1.2470757,1.9246176,2.0340936
1.9425421,1.6456835,1.2471515,1.899004,2.0456011
1.9484947,1.6614411,1.2494295,1.9059359,2.0427735
1.9339298,1.6595306,1.2680666,1.8988907,2.0434558
1.9235467,1.658322,1.2572703,1.8948662,2.0106578
1.9135545,1.661487,1.2635584,1.8859073,2.0140152
1.889098,1.6456399,1.2680192,1.8871999,2.0023644
1.8986671,1.6175604,1.2705529,1.8588291,2.0412679
1.8777845,1.6094558,1.2786335,1.8502593,2.0574515
1.8691134,1.6045611,1.2862779,1.8622836,2.069098
1.8694656,1.6099762,1.2598866,1.898718,2.0540287
1.8715675,1.6047076,1.2755555,1.9332112,2.0531259
1.8637486,1.6157988,1.2936885,1.9351012,2.051084
1.8583916,1.6389127,1.3189933,1.9526424,2.0485141
1.8632901,1.6450721,1.3175542,1.9373978,2.0325937
1.8550209,1.6105565,1.3126537,1.9263898,2.0121717
1.8696852,1.6149485,1.2937342,1.9019392,2.0015156
1.870977,1.6307188,1.2923241,1.8882529,1.9918329
1.8758225,1.637449,1.2896887,1.8741884,1.9959912
1.885255,1.6539242,1.2910599,1.8670759,2.0375659
1.8710524,1.6580251,1.2621863,1.8435127,2.0156777
1.8701837,1.6747749,1.2541329,1.8231102,2.037632
1.8719504,1.7048523,1.2456343,1.8234316,2.0651722
1.8892162,1.7078341,1.2439109,1.811687,2.0851033
1.8726221,1.7175739,1.2462208,1.7915121,2.0981658
1.8681096,1.7174708,1.2514466,1.7910777,2.1098518
1.8519647,1.7135966,1.2544023,1.7994367,2.102757
1.8550359,1.7193887,1.2579165,1.7757323,2.0873697
1.8462323,1.7261653,1.2636055,1.7828627,2.0993924
1.8733941,1.7342486,1.2779719,1.7999523,2.0940073
1.8714768,1.7346959,1.2933302,1.8024335,2.0993266
1.8767686,1.741473,1.2849427,1.7865276,2.0831666
1.8533413,1.7541565,1.2608696,1.7711042,2.0742767
1.8460636,1.7648069,1.2675325,1.7442368,2.0951095
1.8359812,1.7619787,1.2712232,1.7500508,2.1227734
1.8152518,1.7841572,1.268867,1.7412935,2.1279318
1.7921994,1.7764112,1.2510848,1.7768342,2.1347935
1.7710457,1.793545,1.2338427,1.773605,2.1186171
1.7464046,1.798543,1.2171922,1.7690847,2.08744
1.7529538,1.7819849,1.2237824,1.7459613,2.0656717
1.7553618,1.7857544,1.2144371,1.7573092,2.0837789
1.7681006,1.8122587,1.2301625,1.7413332,2.0946362
1.7816036,1.8365431,1.2591861,1.7369119,2.0858963
1.785399,1.8538707,1.2877558,1.7293044,2.0808647
1.7743361,1.8459134,1.2911865,1.7343462,2.0497208
1.7679147,1.7932161,1.2995439,1.7208055,2.067688
1.7535679,1.7865309,1.3048834,1.7286363,2.0562222
1.7479879,1.7683585,1.2974142,1.7328906,2.0398421
1.7419879,1.750959,1.2998236,1.7530211,2.0443275
1.734496,1.7703378,1.3095185,1.7851882,2.0516872
1.7630671,1.7895617,1.3148873,1.7921506,2.0652688
1.7716084,1.8017564,1.312268,1.7980682,2.054141
1.7648635,1.8030304,1.3143636,1.7931643,2.0586779
1.7542624,1.797397,1.3137032,1.7706991,2.0625842
1.7513882,1.8057435,1.3438904,1.7702993,2.064908
1.7426729,1.772037,1.3635454,1.781203,2.0752144
1.7216611,1.7653255,1.3807958,1.7717965,2.0546134
1.7288928,1.7393037,1.4019095,1.7704946,2.0124733
1.729081,1.727574,1.3888913,1.7583531,2.0174758
1.716608,1.7260139,1.3924469,1.7451999,2.0098183
1.7143116,1.7204398,1.3802822,1.7255251,2.0098441
1.7355967,1.7183008,1.3631541,1.6915139,2.022007
1.7397879,1.6982477,1.3650503,1.6884472,2.0228076
1.7355348,1.6851137,1.3511976,1.7191939,2.0202913
1.7163682,1.6945796,1.3407218,1.7347372,1.9945863
1.7180113,1.6866137,1.3533231,1.7161092,1.9752089
1.6971297,1.6828284,1.3703264,1.6987367,1.9616647
1.6953889,1.6967363,1.3743576,1.6990461,1.9521177
1.6743038,1.6985095,1.3856637,1.6862741,1.9614044
1.6550999,1.6940331,1.3873577,1.7022579,1.9316955
1.6297091,1.6942655,1.3811675,1.7292355,1.923224
1.6281228,1.6746056,1.3724828,1.7203983,1.9229289
1.6459229,1.6552664,1.3826399,1.71805,1.905697
1.6500659,1.6671678,1.3889612,1.6925708,1.9080848
1.6494963,1.650857,1.3805349,1.6782372,1.9232409
1.6668603,1.6574289,1.3748058,1.6981512,1.9294269
1.6545864,1.6585537,1.3771214,1.6919401,1.9279463
1.6498574,1.6551392,1.3640558,1.6867596,1.934383
1.6380428,1.6476667,1.3561906,1.6817658,1.9295753
1.6279514,1.6274115,1.3583367,1.6814893,1.9140104
1.6357162,1.6209748,1.3423892,1.6724821,1.9194131
1.6500837,1.6179415,1.3152176,1.6621723,1.9344867
1.6499709,1.6208816,1.3070867,1.6701043,1.9144224
1.6674811,1.6264985,1.284479,1.677658,1.8810495
1.6610017,1.6372863,1.2823468,1.6941358,1.8731487
1.6763282,1.6280897,1.2881553,1.7184833,1.8785809
1.6903549,1.6101284,1.2719226,1.7265395,1.8917751
1.6880912,1.6168823,1.2615707,1.7087411,1.8750333
1.6732318,1.6080438,1.2457745,1.6732886,1.8624591
1.6660936,1.6038337,1.2132055,1.6745638,1.8513509
1.6504086,1.5988622,1.1995894,1.6856228,1.8680067
1.6463107,1.6017299,1.2051215,1.7048205,1.8834015
1.6509618,1.6040809,1.2033265,1.68354,1.8755155
1.6636401,1.5952803,1.1948807,1.6513571,1.8789356
1.6676738,1.5742226,1.2098005,1.6350819,1.8819243
1.6559387,1.5903614,1.2504582,1.6512966,1.8862412
1.6557375,1.5972481,1.2810569,1.6330737,1.8918014
1.6312488,1.5928866,1.2894363,1.6386349,1.9021569
1.618634,1.5982603,1.2815661,1.6318823,1.9006882
1.6180911,1.6224387,1.2814367,1.6283928,1.8979225
1.6185318,1.6213896,1.2861875,1.6229483,1.9118903
1.6126908,1.642619,1.2978867,1.6176566,1.9147252
1.6062683,1.6423123,1.3069509,1.6248138,1.92699
1.5937248,1.6355487,1.3010682,1.6078131,1.9681346
1.5847433,1.6371919,1.3002906,1.579849,1.9930614
1.5844203,1.6445903,1.3002113,1.6050386,2.0158918
1.6044747,1.6632886,1.3023809,1.6083951,1.9954681
1.6214925,1.6599234,1.2928253,1.622774,1.9735464
1.6285772,1.6502048,1.2915376,1.6128587,1.95347
1.6135925,1.663694,1.3137008,1.6131563,1.9542203
1.5965997,1.6458459,1.3007686,1.5835148,1.9637043
1.5906794,1.6673208,1.3111424,1.5636337,1.9403039
1.5953337,1.6564728,1.3216999,1.5772783,1.9455354
1.6103758,1.6324377,1.2971362,1.5590825,1.9692596
1.6190969,1.6156273,1.2830927,1.5446436,1.9779971
1.6287836,1.5841359,1.2521273,1.5310807,1.9917001
1.6361265,1.5828276,1.2695756,1.5202544,1.9676331
1.6355931,1.5922263,1.2871695,1.5217274,1.960122
1.6335319,1.6008837,1.2791157,1.5249778,1.9405227
1.6403451,1.6205547,1.2679878,1.524971,1.9394203
1.6266782,1.6221918,1.2837538,1.5106897,1.9197435
1.6276447,1.6024888,1.3071873,1.5253203,1.8946882
1.6179382,1.5928042,1.3342637,1.54246,1.9090785
1.6266766,1.5886216,1.3471308,1.5540246,1.9212471
1.6448098,1.5980668,1.33341,1.5838575,1.9417415
1.6550331,1.5948597,1.3277097,1.613575,1.9490795
1.64899,1.5919963,1.3196137,1.5983185,1.9416589
1.6669412,1.59434,1.3069873,1.6165783,1.9615675
1.6961467,1.5833296,1.3327036,1.6277105,1.9835879
1.7055537,1.6043732,1.3376769,1.6396439,1.9976795
1.7165622,1.595022,1.3576692,1.6331816,1.9996898
1.7173047,1.5638292,1.3529443,1.611405,2.012321
1.701659,1.5753912,1.3401064,1.5803616,2.0177045
1.6957973,1.5791262,1.3282951,1.5546458,1.9932239
1.6893208,1.5838178,1.3231567,1.5516974,2.0259607
1.681477,1.5916393,1.3373698,1.5451803,2.0399606
1.6759595,1.5626972,1.3514283,1.5543486,2.0526969
1.6599516,1.5271648,1.3582146,1.5638062,2.0475979
1.6567996,1.478505,1.3740722,1.5759338,2.0485299
1.649403,1.4470642,1.3707237,1.5737393,2.0518632
1.6462994,1.460157,1.3666633,1.5842068,2.0468078
1.638955,1.4732401,1.3758779,1.6047429,2.0722475
1.6360834,1.4983226,1.3745424,1.6083732,2.069926
1.6344801,1.4754369,1.3598771,1.5970122,2.0701013
1.6459768,1.4558718,1.3477331,1.5972408,2.060642
1.6459279,1.4617273,1.3441509,1.6218443,2.0767894
1.6454303,1.4823351,1.3351016,1.6168615,2.0896368
1.6586971,1.4954987,1.3320122,1.6003333,2.0642645
1.6533432,1.4995474,1.3045447,1.6076818,2.0371118
1.6396586,1.5248743,1.2961198,1.6218226,2.0375841
1.6322867,1.5502568,1.2876999,1.6131794,2.028764
1.6476032,1.5506845,1.303883,1.6050038,2.051301
1.6533703,1.5583351,1.3191776,1.582417,2.0660584
1.6627235,1.5543219,1.308574,1.5854836,2.0585985
1.6603041,1.549051,1.3026987,1.581241,2.0774248
1.6531457,1.5469021,1.3083367,1.5875163,2.0766349
1.6489362,1.5494419,1.3089406,1.6159555,2.0588906
1.657777,1.5182096,1.3124995,1.6144365,2.0486338
1.6587702,1.5110816,1.3190711,1.6129369,2.0347984
1.6671094,1.4983853,1.3111221,1.6092801,2.0191569
1.6699361,1.4944285,1.3111342,1.606856,2.0164433
1.7006313,1.4797254,1.3234155,1.6128416,2.0158503
1.7145495,1.4592829,1.3379779,1.637126,2.0135012
1.7133125,1.4751319,1.334524,1.640028,2.0201139
1.7148687,1.4892138,1.3109101,1.6372337,2.0166934
1.7151206,1.484899,1.3048007,1.6295683,2.0114596
1.7235341,1.4636312,1.307044,1.6504716,2.0043855
1.7272485,1.4316868,1.2856162,1.6803774,2.0319004
1.7192627,1.4238626,1.2784625,1.7025501,2.0401235
1.720095,1.4192622,1.2641571,1.6921488,2.029346
1.7227299,1.4405634,1.2828714,1.6984218,2.039578
1.7286351,1.4480428,1.2850871,1.7030663,2.0465569
1.7311584,1.4909557,1.2904918,1.7025375,2.0297573
1.7436999,1.5107265,1.3001494,1.72633,2.0458913
1.7518511,1.5339712,1.304955,1.7455719,2.0713828
1.771408,1.5173326,1.2922367,1.7405425,2.0822585
1.7737498,1.5017022,1.2822887,1.7224648,2.1079547
1.7591648,1.4715611,1.2850404,1.7289355,2.1261909
1.7518882,1.4595429,1.3083277,1.7197305,2.122447
1.7397439,1.4276024,1.2971765,1.7300766,2.1088033
1.7219418,1.4077044,1.3033264,1.7185127,2.1233296
1.722036,1.4322385,1.3063027,1.7007627,2.1166403
1.7176621,1.4509648,1.2831277,1.686947,2.1385155
1.7156061,1.4272099,1.2804055,1.6751323,2.1472263
1.6950276,1.4261831,1.2817253,1.668586,2.1600373
1.6810896,1.3975009,1.2815479,1.647917,2.1206357
1.6666973,1.3921868,1.2759703,1.6553752,2.1286626
1.6552856,1.3646759,1.2888218,1.6363146,2.1341918
1.6404189,1.3438814,1.2984283,1.6316645,2.1356483
1.6304077,1.343364,1.2834165,1.6408569,2.1421583
1.6261735,1.3262831,1.2768105,1.6529589,2.1358385
1.6254989,1.3155305,1.2693038,1.6428419,2.1424539
1.6128107,1.3081822,1.2682446,1.6670798,2.1673744
1.6142815,1.3160888,1.2659349,1.6555995,2.1697094
1.6227396,1.3172131,1.2635102,1.6742858,2.1635904
1.6367913,1.3385754,1.2494813,1.6988277,2.1536269
1.651477,1.3415918,1.2379172,1.6989763,2.1453421
1.6488138,1.3229058,1.205667,1.7135596,2.1387646
1.6412256,1.3182164,1.2018085,1.7348832,2.14221
1.6495514,1.3315423,1.2096134,1.747777,2.1269121
1.665328,1.3351753,1.221306,1.7593247,2.1278555
1.6646557,1.3488739,1.2298198,1.7480068,2.1542308
1.672241,1.3475633,1.2374417,1.7312922,2.1797612
1.677675,1.3700048,1.2366911,1.7354429,2.1760826
1.6779439,1.3854015,1.2304066,1.7747333,2.1657879
1.6812381,1.3931426,1.2166449,1.782842,2.1571181
1.6974748,1.3876896,1.232686,1.7808782,2.1572473
1.7000855,1.3890516,1.2309201,1.7773216,2.1495786
1.7338694,1.373722,1.2214396,1.7686282,2.1541455
1.7299033,1.3734854,1.2200962,1.7618954,2.1705742
1.7182691,1.3722937,1.219059,1.7461677,2.1439674
1.7091292,1.3730675,1.1866521,1.7484075,2.1342793
1.7124212,1.3754997,1.180994,1.7437537,2.1396701
1.7176133,1.3942925,1.1790917,1.7348744,2.1299622
1.7432479,1.3927345,1.1874329,1.7351762,2.1406858
1.7574159,1.3880557,1.1766537,1.7140942,2.130477
1.7730006,1.3992623,1.1858393,1.6916182,2.1228335
1.7797151,1.3862777,1.1942378,1.6942785,2.1185949
1.7893779,1.3774813,1.2047698,1.7069016,2.1400447
1.7842888,1.3812883,1.2014694,1.7138662,2.1441655
1.784945,1.3780875,1.2018321,1.7106463,2.1496937
1.7758484,1.3877034,1.1858083,1.7207114,2.1557298
1.7624756,1.4008417,1.1747855,1.7151904,2.1846523
1.7525954,1.4388007,1.1792239,1.7128195,2.1735513
1.7421515,1.4515436,1.194177,1.718269,2.1592391
1.7379159,1.4564672,1.2018228,1.7142307,2.1463308
1.7429792,1.442122,1.2122087,1.7070228,2.1422963
1.7449894,1.4694402,1.2137369,1.6969644,2.1319387
1.7342589,1.4826962,1.2285637,1.6977227,2.1602085
1.7433964,1.4865363,1.2291031,1.7282662,2.154319
1.7540308,1.4928765,1.2291154,1.7374365,2.1647007
1.7644771,1.4757833,1.2389313,1.7467375,2.158983
1.7667669,1.4510087,1.2162743,1.7682097,2.1671128
1.7641673,1.4362788,1.2076403,1.7938913,2.1704197
1.7563158,1.4359825,1.2176571,1.8266779,2.2021177
1.7388438,1.4222414,1.2262272,1.8574561,2.2164838
1.7389117,1.3954501,1.2423704,1.858745,2.2380257
1.7505231,1.4339486,1.2620444,1.8650347,2.2256253
1.7581204,1.4406182,1.2779651,1.8283377,2.2491131
1.7322559,1.4602081,1.2674003,1.8173251,2.2407999
1.7382573,1.4742056,1.2800683,1.8110875,2.2677429
1.7335379,1.4852116,1.293593,1.8230218,2.289268
1.7414345,1.4802048,1.2869161,1.8218215,2.2768621
1.7551219,1.4788234,1.2811995,1.8353871,2.2429819
1.7701598,1.4709345,1.3103472,1.8133386,2.2330737
1.7870985,1.4522609,1.3033698,1.8134388,2.2662857
1.7997476,1.4692875,1.3320172,1.8232527,2.2741718
1.8104157,1.4574888,1.3225939,1.8209252,2.2804382
1.828801,1.4775796,1.2985437,1.8302441,2.2686658
1.8404018,1.4899246,1.3021377,1.858928,2.2481928
1.8368586,1.4971344,1.2935736,1.8783419,2.2286069
1.8403064,1.4812907,1.2819936,1.8734212,2.2174528
1.8502727,1.4846741,1.2744704,1.851721,2.1977623
1.8564991,1.5188469,1.2840292,1.8548059,2.2011786
1.8375908,1.5032275,1.274045,1.8509988,2.2212532
1.8276428,1.4876839,1.2692686,1.8319614,2.2275059
1.8228369,1.4731675,1.2552403,1.8402743,2.2565622
1.8332722,1.4695003,1.2603323,1.8657238,2.2764773
1.8421592,1.4612451,1.2549131,1.8680663,2.258513
1.8691026,1.4611071,1.2418851,1.876673,2.2151334
1.8571312,1.4830405,1.2297761,1.858997,2.1893356
1.8535204,1.4805207,1.2451165,1.8496792,2.1845884
1.8435301,1.4915395,1.2436575,1.8542604,2.1793375
1.8288956,1.4742845,1.2614884,1.8504907,2.1782846
1.8168409,1.4413025,1.2875782,1.8289012,2.1971424
1.803148,1.4337546,1.2830192,1.8242197,2.1993885
1.7988157,1.4280938,1.3016102,1.7979697,2.2039835
1.8069845,1.4276431,1.3125329,1.7480123,2.217464
1.8017679,1.4368037,1.3115293,1.7307546,2.2151413
1.8086537,1.4554791,1.3436722,1.7128223,2.1904895
1.8041936,1.4785987,1.3436075,1.703409,2.1707518
1.7977525,1.498598,1.3475784,1.6787108,2.1368752
1.7881064,1.5116806,1.3358891,1.6669846,2.1639183
1.7901324,1.5279493,1.3089581,1.6749551,2.1930089
1.7877873,1.508899,1.3044914,1.6512759,2.1702375
1.7950712,1.4954064,1.292148,1.6537381,2.1727738
1.8094922,1.5003053,1.3031135,1.6375049,2.1907172
1.8083023,1.4914029,1.3002826,1.6588826,2.193305
1.7962377,1.5040352,1.2864956,1.6918724,2.1951973
1.7835504,1.5180712,1.2943683,1.6878309,2.1811531
1.776642,1.5138713,1.2944829,1.6796234,2.1896944
1.7779162,1.5143155,1.3027147,1.6491243,2.1810279
1.7784259,1.5048171,1.3035718,1.6134791,2.1619649
1.7712437,1.5018554,1.315412,1.6234301,2.1416459
1.765895,1.5072796,1.3176658,1.6045344,2.1503861
1.7707233,1.5020223,1.3565153,1.5939183,2.1559987
1.7793896,1.5231477,1.3662052,1.6045604,2.1479087
1.7606183,1.5209905,1.3783263,1.5716531,2.1324329
1.7596196,1.5190325,1.3864447,1.5693148,2.1358323
1.7492903,1.5135032,1.379638,1.5710789,2.1304572
1.7327348,1.5165211,1.3818043,1.5848906,2.12866
1.7328451,1.5224268,1.3651394,1.585535,2.1374075
1.7355658,1.5390407,1.3614298,1.6169975,2.1543524
1.7335945,1.5469657,1.3569448,1.6279502,2.1450934
1.737074,1.5372416,1.3457069,1.6148701,2.1587651
1.7363653,1.5410194,1.3303907,1.6252737,2.1593876
1.7288027,1.5532045,1.3381251,1.6447796,2.1273911
1.7165744,1.5576574,1.3521786,1.6543769,2.0930958
1.7249296,1.5513295,1.3657049,1.6768957,2.0916965
1.7443814,1.5395148,1.3669509,1.6888973,2.070601
1.7652364,1.523383,1.3607415,1.6917241,2.0627561
1.7544624,1.5261834,1.3513298,1.6884812,2.0562177
1.7468275,1.5116674,1.3714254,1.6912692,2.0577655
1.7377743,1.5288074,1.3655937,1.7255491,2.0527828
1.7442558,1.5294967,1.3490009,1.7536428,2.0417335
1.7555882,1.5442629,1.3596179,1.7374694,2.0320733
1.7560098,1.5484691,1.3674453,1.7240008,2.0240304
1.7475063,1.5450956,1.3437927,1.725727,2.0388169
1.7275327,1.5273877,1.3289242,1.7474502,2.0564797
1.7211639,1.4992659,1.342762,1.7670761,2.0743694
1.7211745,1.4905558,1.3464739,1.7663639,2.0906768
1.7294791,1.4725684,1.3432449,1.7576946,2.0965073
1.7136145,1.4667916,1.3371662,1.7603076,2.0867233
1.7052716,1.4768026,1.3302865,1.7612526,2.0951822
1.6917328,1.4845215,1.3352352,1.7660491,2.1152933
1.6909542,1.4642757,1.3337538,1.7657785,2.1322272
1.6851069,1.4599284,1.3501145,1.7914137,2.1434131
1.6833023,1.4459233,1.3313433,1.8065288,2.169358
1.6801921,1.4485335,1.3340063,1.8188657,2.1793401
1.6714891,1.4591788,1.3452863,1.818336,2.2061496
1.6686397,1.4640625,1.3456808,1.8091154,2.2170799
1.6796895,1.4406931,1.3426436,1.8052776,2.2068117
1.7045386,1.4253336,1.3271828,1.7837842,2.2122762
1.7190512,1.4172533,1.3254132,1.792021,2.202853
1.740896,1.4182771,1.3188927,1.7846626,2.2313223
1.7532166,1.4263735,1.3212602,1.7937384,2.245147
1.7762369,1.4203689,1.3313975,1.8043001,2.2516613
1.7728726,1.4485,1.3395066,1.8129488,2.2508824
1.7841853,1.4471182,1.3679211,1.8064963,2.2651021
1.774627,1.4383236,1.3671758,1.8108559,2.2747307
1.7632434,1.4401293,1.3641851,1.809253,2.3054945
1.7554168,1.448217,1.3781351,1.8187107,2.3271835
1.7559935,1.4403001,1.3898309,1.8259472,2.3503439
1.7744356,1.438899,1.3957963,1.8423214,2.3587177
1.7785089,1.4239103,1.4025834,1.8516108,2.3564463
1.7895285,1.4207032,1.4040681,1.8787385,2.3249631
1.8016424,1.4103016,1.4066068,1.8858562,2.3019631
1.8126677,1.4074599,1.4088227,1.910103,2.2921572
1.8173341,1.375295,1.4020916,1.9162045,2.2758074
1.8269595,1.3814635,1.3770684,1.8975085,2.2479634
1.8313311,1.3847517,1.3557712,1.8713294,2.2307608
1.8136724,1.3678075,1.348387,1.8358582,2.2132299
1.8103513,1.3711069,1.3235655,1.8039402,2.2042449
1.8041735,1.3874985,1.3020028,1.7895228,2.1802673
1.8269264,1.3938751,1.3070065,1.7994481,2.1634002
1.8148054,1.371013,1.3039683,1.7917001,2.1548882
1.8065227,1.3495162,1.2947521,1.7704753,2.1677678
1.8070402,1.3201071,1.2713487,1.7697798,2.173892
1.8223773,1.3199252,1.2641321,1.778213,2.1904528
1.8194776,1.3325071,1.2496853,1.772519,2.1992795
1.831363,1.314342,1.2722276,1.7650013,2.2007601
1.8521659,1.3406873,1.2599696,1.7748164,2.2099173
1.8560978,1.3371578,1.2532418,1.7740681,2.2240341
1.8650529,1.3429692,1.2675297,1.773074,2.2384083
1.8838551,1.3451412,1.2965704,1.7445291,2.243979
1.9019458,1.3430135,1.2873421,1.7664671,2.2462089
1.9082412,1.3669184,1.2943304,1.7725639,2.246531
1.8969291,1.3460221,1.2860862,1.7836915,2.2557368
1.8918295,1.3297428,1.2944415,1.7765504,2.2471635
1.8817976,1.3284291,1.278843,1.7883015,2.2632542
1.8946192,1.3254358,1.2770121,1.7895019,2.2909753
1.9065402,1.3242853,1.2789495,1.7978101,2.292109
1.9116544,1.3311001,1.2851331,1.7913722,2.2967458
1.9194353,1.3420738,1.2843001,1.7856635,2.3048573
1.9382336,1.3399962,1.3000933,1.7934028,2.2943804
1.9264096,1.3387419,1.3058699,1.774472,2.3083522
1.9332726,1.3441283,1.2906446,1.784716,2.2984579
1.946246,1.3479515,1.2863923,1.7493322,2.2675848
1.9297808,1.3469996,1.2794101,1.7483293,2.2519846
1.9284648,1.340778,1.3066648,1.7327816,2.2490103
1.9366533,1.3198742,1.3240073,1.7342542,2.2599151
1.9435015,1.3264052,1.2947611,1.7046599,2.2803206
1.9520911,1.3251702,1.2818601,1.7083317,2.2792871
1.9512715,1.3093933,1.2548994,1.7228589,2.2897367
1.9461533,1.3264555,1.2480409,1.7311412,2.3111689
1.9612595,1.3359945,1.2320145,1.7274029,2.3246751
1.9623561,1.3529557,1.2275231,1.7366365,2.3414605
1.9627672,1.3637466,1.2361121,1.7477269,2.3405824
1.97218,1.3785778,1.2268853,1.7530906,2.3347294
1.9737916,1.384401,1.2454365,1.7226083,2.3194497
1.9833573,1.3997433,1.25831,1.7073461,2.3142242
1.9809659,1.3908213,1.2797688,1.7125465,2.3098462
1.9842547,1.3936898,1.2835935,1.7126302,2.2971296
1.9746244,1.3894417,1.2841364,1.7011406,2.2804906
1.9547328,1.3984317,1.2872791,1.7005163,2.2725298
1.9553353,1.4124619,1.3106027,1.699589,2.2709942
1.9286503,1.4108276,1.3403678,1.6842339,2.2455709
1.9166721,1.3922154,1.3466817,1.6937871,2.245528
1.9187546,1.4142488,1.3794696,1.6803575,2.2215688
1.9222188,1.4222277,1.3776432,1.6921427,2.1945691
1.9246424,1.4265734,1.3785963,1.7128822,2.1522355
1.9100065,1.4339402,1.3417848,1.7374667,2.1138661
1.9202106,1.4471399,1.3353341,1.747112,2.1118257
1.9149448,1.4605062,1.3386561,1.7461673,2.1117802
1.9024746,1.458107,1.3211774,1.7344209,2.1195617
1.8979632,1.4514304,1.3390527,1.7439032,2.1269934
1.8934793,1.4617159,1.3388832,1.7207835,2.1425803
1.8835944,1.4751906,1.3323609,1.6748405,2.1357388
