Delta-AY.119,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
0.4224095,1.1692439,1.4319489,1.1511886,0.9126425,1.6594647,0.7794168,0.9450457,1.3496387,1.0926436,1.0963531
0.4445503,1.1793824,1.4289868,1.1616493,0.8991852,1.6688429,0.7834116,0.9304144,1.3648645,1.1031164,1.1013324
0.4466633,1.1734931,1.4276274,1.1437732,0.8890703,1.6684674,0.769055,0.9503806,1.35718,1.1041095,1.119575
0.451066,1.1812884,1.453126,1.141624,0.8759618,1.7072294,0.7796024,0.9423582,1.3491665,1.0832306,1.1318841
0.4572101,1.1801583,1.4630473,1.1436005,0.8647732,1.7078856,0.8043385,0.9404491,1.3517791,1.0879855,1.1244227
0.4507882,1.1756822,1.4626058,1.1441866,0.8617234,1.7260766,0.8309825,0.959811,1.3527808,1.100041,1.1205376
0.4432932,1.1834147,1.4846711,1.1423264,0.8484525,1.7261782,0.8250735,0.9670101,1.3337923,1.0909842,1.1112555
0.4362748,1.1758136,1.4598631,1.1426084,0.8441806,1.7052535,0.855251,0.9564587,1.3511369,1.0789627,1.1174797
0.4291658,1.1763933,1.4684848,1.1509461,0.8484124,1.7210433,0.8512231,0.9360717,1.3128105,1.0801071,1.1134223
0.4414437,1.1779103,1.4755743,1.1354997,0.85945,1.7035009,0.8542875,0.9375444,1.310714,1.0849147,1.0929353
0.4290664,1.1823896,1.4496261,1.126405,0.8811482,1.7037634,0.8260597,0.9363513,1.3143363,1.0903597,1.1228507
0.4384685,1.1714122,1.4675809,1.1298783,0.8889775,1.7011082,0.8549362,0.9342502,1.3132852,1.0883918,1.1381388
0.4485598,1.1669552,1.4516602,1.1488088,0.8848785,1.7154491,0.8697502,0.94099,1.3253529,1.0865315,1.1292636
0.4422039,1.1763308,1.4666258,1.1473392,0.8937995,1.7037402,0.8823983,0.9471507,1.3026453,1.0656726,1.1183972
0.431594,1.1667993,1.4679362,1.1609192,0.8981683,1.7445334,0.9054517,0.9308068,1.3045752,1.076538,1.1220824
0.4239942,1.1629595,1.4593357,1.1703269,0.8974594,1.7375211,0.8886563,0.9387949,1.2987856,1.0505806,1.1307673
0.431791,1.1741083,1.4423088,1.1544057,0.900375,1.7608612,0.9076411,0.9171387,1.3140178,1.0755454,1.1202618
0.4321229,1.185244,1.4468313,1.1481975,0.8958269,1.7742412,0.9077516,0.9344631,1.3185738,1.0928823,1.1238589
0.4312299,1.1873186,1.4319447,1.1548709,0.9124909,1.7400973,0.9445404,0.927533,1.3313981,1.0862995,1.1316875
0.4462881,1.1802311,1.4300325,1.1416026,0.925128,1.7608573,0.9213288,0.9505625,1.3427505,1.0855813,1.1345659
0.4299978,1.1797358,1.4292036,1.1400995,0.9256855,1.7529151,0.9403571,0.9531341,1.3509722,1.1003542,1.1109809
0.4469443,1.1911637,1.4471534,1.1362172,0.9257991,1.7395616,0.947764,0.9458681,1.3323183,1.0993078,1.1142068
0.4468609,1.1809548,1.4511753,1.1272748,0.9253048,1.7566556,0.9352581,0.9397339,1.3464065,1.0916741,1.1023691
0.4260361,1.1886059,1.4319725,1.1648432,0.9149263,1.7772121,0.9341936,0.9390694,1.3387491,1.082175,1.1052114
0.4328878,1.1835574,1.4394075,1.1477746,0.9031344,1.7606467,0.9282497,0.919754,1.3315392,1.0806817,1.1125163
0.4538879,1.184019,1.3973733,1.1426246,0.9053665,1.7682669,0.9410442,0.9335511,1.3154237,1.0859139,1.1376851
0.4379289,1.1614393,1.4186628,1.1320965,0.9020342,1.7576703,0.8964916,0.9437267,1.3337432,1.0860327,1.1243321
0.4277782,1.1801363,1.4150351,1.1359353,0.9150514,1.7240543,0.8808832,0.9424065,1.348371,1.0934591,1.1429769
0.4356576,1.1725307,1.4154856,1.1204751,0.9022251,1.7073848,0.8957824,0.939573,1.3448132,1.0926007,1.1251979
0.4245448,1.1771446,1.4171087,1.1164204,0.9234008,1.6841882,0.8946084,0.9443101,1.3335603,1.0845289,1.1277441
0.425896,1.1843189,1.4353164,1.138972,0.9276367,1.6782111,0.9016073,0.9587781,1.339094,1.0853692,1.1003141
0.4280206,1.1779865,1.4311117,1.1271082,0.9271264,1.6882395,0.8646691,0.9518324,1.3206042,1.080598,1.0941677
0.4265378,1.1712887,1.4134518,1.1245519,0.9317053,1.6918669,0.8918658,0.9518225,1.3331332,1.0783092,1.1016204
0.4312007,1.1865084,1.3806506,1.1318463,0.9141679,1.6745414,0.8606728,0.9445529,1.327263,1.0886722,1.1024089
0.4290529,1.1773621,1.3760843,1.1457224,0.9307339,1.6735004,0.8676567,0.9317786,1.3129426,1.0704584,1.0942221
0.4445732,1.1693312,1.3710254,1.1489075,0.9143471,1.6917154,0.8795828,0.9441338,1.2997441,1.0573282,1.1279423
0.4369021,1.1707009,1.3844715,1.1382115,0.9137859,1.6947292,0.869384,0.9345759,1.2822471,1.0471294,1.1227984
0.436392,1.162655,1.3880905,1.1396316,0.9078896,1.6591711,0.8876841,0.9268969,1.2923015,1.037357,1.1172966
0.4294177,1.1616622,1.3767637,1.1349305,0.9112326,1.6492271,0.8903282,0.9376702,1.303019,1.0547103,1.0767198
0.429469,1.1883596,1.4118367,1.1332692,0.893081,1.6252602,0.8928769,0.9333523,1.3202636,1.0648535,1.0838307
0.4370449,1.1959755,1.4186126,1.1287683,0.8730344,1.5963764,0.9017723,0.9324675,1.3139441,1.0510896,1.076466
0.4278918,1.1918627,1.4199609,1.1528368,0.8736837,1.5530459,0.878436,0.9295625,1.3162571,1.0718006,1.0817949
0.42143,1.1830831,1.3886058,1.1549059,0.9020469,1.534351,0.8682069,0.9244328,1.3363155,1.042231,1.0893655
0.431138,1.216511,1.3967117,1.1614048,0.9079617,1.5254953,0.8749288,0.9304361,1.3441733,1.0503836,1.0748643
0.4268825,1.2287385,1.4059958,1.1406658,0.8899429,1.5106623,0.8576146,0.9300027,1.3585526,1.0515481,1.0931863
0.4374915,1.2164371,1.4258808,1.1475837,0.8896378,1.4991742,0.8634454,0.945094,1.3505039,1.0481044,1.1015613
0.4345276,1.2168689,1.4347326,1.1344233,0.888119,1.5015459,0.8730037,0.9446809,1.3329715,1.0511764,1.114925
0.4271424,1.2071079,1.461791,1.1276605,0.8777298,1.5158949,0.8662575,0.9514447,1.3208953,1.0793144,1.1310077
0.4168521,1.2300466,1.4594278,1.1305879,0.8845572,1.5198081,0.8281828,0.9503859,1.3269961,1.0844171,1.1198119
0.4117486,1.2289188,1.4503658,1.1345254,0.8886308,1.5081743,0.8332734,0.941315,1.3084365,1.0967448,1.151921
0.4215792,1.2226969,1.4350393,1.1318421,0.9042774,1.4970402,0.8291284,0.9439859,1.3072191,1.068444,1.1646956
0.4183519,1.2399625,1.4390092,1.1433204,0.9023296,1.49784,0.8276374,0.9335331,1.3166205,1.0763451,1.165639
0.4074056,1.2293977,1.4201394,1.1407945,0.9082134,1.5040582,0.8297594,0.9326789,1.3096035,1.0820367,1.156715
0.404941,1.2297158,1.4062365,1.1435395,0.900269,1.5227152,0.8266507,0.9331689,1.3167464,1.0726608,1.1457076
0.4016397,1.2187843,1.3951523,1.1495315,0.9114524,1.538594,0.8343184,0.9420824,1.308926,1.072992,1.1664643
0.3874277,1.2156714,1.3954605,1.1487781,0.9106675,1.5344036,0.8674285,0.9310471,1.3266697,1.0766678,1.1645218
0.3877883,1.2113903,1.3977426,1.1690278,0.9189942,1.548838,0.866819,0.9234244,1.3163497,1.0822411,1.1581565
0.4009221,1.2039584,1.3810235,1.1915482,0.9203133,1.5523266,0.8660723,0.9114576,1.3327183,1.0891997,1.1406599
0.4051537,1.2002527,1.3517257,1.2007139,0.9062572,1.5545598,0.8586515,0.9141361,1.298715,1.0923804,1.1426139
0.4019966,1.1920233,1.3523679,1.1765666,0.924886,1.55021,0.8457671,0.9154842,1.315462,1.0787439,1.1594989
0.3982438,1.1913449,1.3688194,1.1745803,0.9169446,1.54161,0.8518738,0.9150341,1.3005528,1.0911701,1.1654143
0.4033365,1.2101123,1.3447673,1.1764622,0.9036366,1.5547577,0.8484714,0.9230239,1.3047447,1.0888323,1.1633273
0.4010074,1.2129414,1.3279027,1.1700895,0.9077671,1.5469748,0.8527973,0.9184802,1.3151879,1.0976235,1.1770554
0.4104745,1.2111886,1.3523557,1.1838279,0.9079445,1.565936,0.8566014,0.906346,1.3200231,1.1192236,1.1697559
0.407898,1.2209409,1.3555104,1.1769937,0.8958913,1.5461318,0.8355482,0.9248021,1.3093286,1.1217641,1.1663091
0.4225867,1.2237881,1.3618855,1.1750311,0.9078734,1.5637573,0.8566007,0.9289792,1.318535,1.1223327,1.1488813
0.4060488,1.225507,1.351627,1.1573545,0.8975355,1.5624666,0.8336487,0.9437105,1.3260108,1.1145506,1.1631411
0.4022713,1.1986893,1.3446782,1.1656694,0.8984369,1.5973405,0.8569599,0.9308895,1.3185626,1.115732,1.1657717
0.4199511,1.1947899,1.3432703,1.1724317,0.9070419,1.5965714,0.8827583,0.9383463,1.3019828,1.1137806,1.1496027
0.4216075,1.1982307,1.3644744,1.1547431,0.9209833,1.6011486,0.9144093,0.9346722,1.312726,1.11081,1.1419939
0.4166599,1.2101605,1.3548599,1.1490041,0.9021205,1.5920416,0.9026268,0.9371613,1.3118814,1.1060604,1.1519724
0.4131898,1.222823,1.3261801,1.1506138,0.9078434,1.602003,0.9156618,0.9314864,1.3031683,1.0976579,1.1254703
0.4170293,1.218515,1.3397117,1.175979,0.8970802,1.5729072,0.910619,0.9335687,1.3203745,1.1004021,1.1141068
0.4229445,1.2177669,1.3370311,1.1594766,0.8946432,1.5615556,0.9343894,0.9339598,1.3226408,1.0945286,1.1037995
0.417853,1.2036148,1.3696536,1.154428,0.8957947,1.5848116,0.944693,0.9442815,1.3215823,1.1063954,1.0995464
0.426919,1.2262576,1.37291,1.1486109,0.9045395,1.6171727,0.912627,0.9604412,1.3219125,1.1045898,1.0999342
0.4405173,1.2248448,1.3566319,1.1604033,0.921841,1.600638,0.8894861,0.9511074,1.3282052,1.104223,1.1231084
0.4358177,1.2035793,1.3530227,1.17441,0.908753,1.6040287,0.9020795,0.9434882,1.3287135,1.1195908,1.1296198
0.4190156,1.2186255,1.3365155,1.1495938,0.8990525,1.6209028,0.9174595,0.9505165,1.3541046,1.0931457,1.1201575
0.425133,1.2098948,1.3291926,1.1516275,0.894628,1.6179829,0.9036491,0.938186,1.3507417,1.0740801,1.1334022
0.4225153,1.2173132,1.3421571,1.1489127,0.9202507,1.6147939,0.9003364,0.9445149,1.3454193,1.0968647,1.113716
0.4163003,1.2077317,1.3538845,1.1459066,0.9118454,1.6375972,0.9135006,0.9514579,1.3412197,1.0899413,1.1299545
0.426611,1.2034535,1.3612714,1.1581827,0.888525,1.6167787,0.9160252,0.9268156,1.3423733,1.0898161,1.1480492
0.422231,1.2178041,1.3445034,1.1508517,0.9044136,1.6118184,0.9036078,0.9242088,1.3273215,1.0841354,1.143025
0.408769,1.2232232,1.3543504,1.1502472,0.9181136,1.5928816,0.8867063,0.9291936,1.3217804,1.0882283,1.1497437
0.4153191,1.2024578,1.3400115,1.1615498,0.9158143,1.6118298,0.8890232,0.9335164,1.35182,1.0883521,1.1542631
0.4181459,1.1944166,1.342497,1.1468295,0.9117484,1.5893968,0.8938372,0.9422092,1.3608406,1.0826323,1.1644076
0.4201638,1.1881266,1.3585922,1.1669463,0.9283696,1.5943114,0.9294212,0.9365814,1.3637633,1.0791169,1.1467925
0.4085486,1.1970444,1.3519509,1.1512624,0.9305089,1.6136416,0.9462611,0.9324204,1.3679305,1.0734485,1.1272584
0.4207529,1.1841235,1.401816,1.1618966,0.8973274,1.6418506,0.9778965,0.9228524,1.3705965,1.0682188,1.1196109
0.4165041,1.2029197,1.4229826,1.1367214,0.9038507,1.6479127,0.9924563,0.9479471,1.3853801,1.0540307,1.1100891
0.4060342,1.2277244,1.4096681,1.1500499,0.9049438,1.6369983,0.9852267,0.9372637,1.3970828,1.0566542,1.1037171
0.4092045,1.2073743,1.3800954,1.149928,0.8989063,1.6048203,0.9921467,0.944059,1.3989844,1.0688428,1.0877086
0.4033024,1.197597,1.3756673,1.1595978,0.8981038,1.6004591,0.995317,0.942848,1.3935932,1.0393187,1.0765067
0.400931,1.1965011,1.3892784,1.1560822,0.899792,1.580548,0.9845927,0.9485198,1.4106413,1.0419247,1.0800915
0.3957126,1.2002603,1.390841,1.1347674,0.8981928,1.5954524,0.9717482,0.9481959,1.405214,1.0544857,1.0891482
0.3868436,1.2061869,1.3854277,1.1287676,0.9255149,1.6270527,0.9808546,0.9443182,1.3994384,1.0421429,1.0967585
0.4001822,1.2023416,1.3894221,1.1283776,0.9033223,1.6398592,0.9700339,0.9220925,1.4098794,1.0543348,1.1153538
0.3998446,1.1876385,1.4067686,1.1337097,0.9062552,1.6678609,0.9534807,0.9443515,1.4157302,1.0454199,1.12905
0.4013603,1.1860273,1.4144882,1.1406606,0.8951246,1.6777341,0.9462865,0.9388856,1.4191514,1.0536175,1.1125435
0.4036694,1.2087921,1.4172653,1.142638,0.903714,1.6815302,0.9594448,0.9511455,1.398586,1.0559869,1.0990154
0.3984879,1.2014757,1.4093641,1.1365861,0.9131293,1.6898655,0.9657187,0.9561241,1.3866556,1.0245464,1.125169
0.406094,1.2012789,1.3778077,1.143379,0.9120246,1.6670102,0.9754756,0.956852,1.3903096,1.0388482,1.1194748
0.3933322,1.2049628,1.3880323,1.1439415,0.9085724,1.6912434,0.9714802,0.9574401,1.3865157,1.0094725,1.1111807
0.3875863,1.2056667,1.391335,1.1378986,0.8911296,1.6543833,0.974397,0.9517057,1.3743464,1.0139097,1.1397654
0.3960243,1.2017267,1.3977666,1.1392239,0.9158005,1.6308564,0.9552547,0.9604654,1.3607351,1.0126326,1.1137286
0.4000343,1.206697,1.3903111,1.1400844,0.9312097,1.6424959,0.9590932,0.9573712,1.3310943,1.015159,1.1234133
0.39934,1.2099351,1.3899146,1.1475154,0.9361485,1.6365951,0.952603,0.9600883,1.3649323,1.0057259,1.1066374
0.3925572,1.1957513,1.3765439,1.151466,0.8986771,1.6384528,0.927646,0.9597815,1.3656234,1.0056934,1.1061314
0.3964562,1.1901268,1.3807827,1.1471651,0.9243522,1.6425852,0.9650009,0.9604057,1.378485,0.9947976,1.0989318
0.3970561,1.2133263,1.4025693,1.1521387,0.9275978,1.6235856,0.9419696,0.9742209,1.3784584,0.9945865,1.0935187
0.3957789,1.2084278,1.4145435,1.14758,0.9235631,1.6482332,0.9358897,0.9648018,1.3850671,0.9848932,1.1059039
0.410311,1.2112978,1.4004433,1.1427674,0.925999,1.6747251,0.9200803,0.9655859,1.3898884,0.9931123,1.1284647
0.4038157,1.230554,1.4008012,1.1605814,0.9325805,1.6974838,0.9082594,0.9814529,1.3666612,0.9952228,1.1087767
0.4028341,1.2219138,1.3805826,1.1512971,0.9444185,1.7340902,0.9217913,0.964797,1.3659093,1.0108055,1.1228987
0.4026508,1.2245363,1.3923482,1.1507959,0.920728,1.7353005,0.9199134,0.9629234,1.3562807,0.9943883,1.1189824
0.4013354,1.209317,1.3996396,1.153403,0.9371832,1.7368149,0.9236475,0.9638948,1.3493524,0.9978105,1.1391941
0.4000916,1.195156,1.3874452,1.1612263,0.9252294,1.718056,0.9124803,0.9605104,1.3396754,0.9986283,1.1093441
0.3998068,1.1800249,1.4134687,1.1662145,0.9177173,1.702245,0.8996322,0.9609286,1.3464842,0.9971508,1.1052063
0.4128906,1.1944106,1.4001776,1.1535579,0.9187186,1.6858968,0.9118863,0.9718373,1.3524417,0.9991283,1.1048986
0.4119804,1.2051942,1.4075898,1.1523846,0.9382668,1.6735919,0.9440526,0.9720374,1.3606635,1.0100839,1.1257707
0.404317,1.187604,1.4221247,1.1727911,0.9402757,1.6647786,0.949698,0.963252,1.3623176,1.03457,1.1197846
0.4089282,1.1879151,1.4344728,1.158507,0.9532709,1.6586611,0.9329762,0.9786258,1.351998,1.0249703,1.1248577
0.4060781,1.180988,1.4223908,1.1591415,0.9380639,1.6328019,0.9320517,0.959039,1.3552411,1.014881,1.1082587
0.4082207,1.1769191,1.4309226,1.1542286,0.937683,1.6153132,0.8917093,0.9472649,1.3341831,1.0175424,1.1288197
0.3943254,1.1876361,1.4284279,1.179893,0.9309565,1.6335109,0.8548435,0.9581479,1.3286387,1.0110253,1.1289666
0.3984123,1.1961201,1.4330002,1.1760681,0.9211601,1.6185234,0.8576511,0.9795454,1.3117609,1.0246884,1.1289526
0.408027,1.2026159,1.4388109,1.1618731,0.9501892,1.5841364,0.8561035,0.9736343,1.3223562,1.0174981,1.1343743
0.4015724,1.1927662,1.4268744,1.1554848,0.9535464,1.5684297,0.8616425,0.9847997,1.3110036,1.0080012,1.1162771
0.4157592,1.1986765,1.4225634,1.1717492,0.9508157,1.5754215,0.8650545,0.9908479,1.3312491,1.0092329,1.128113
0.407594,1.1938845,1.4325973,1.1549653,0.9202212,1.5713515,0.8752565,1.0137138,1.3360829,1.0364703,1.1361529
0.4099741,1.1911867,1.4206244,1.1609547,0.9256364,1.5889864,0.8661385,1.0190437,1.3375393,1.0363107,1.1236619
0.3974676,1.1939375,1.4140437,1.1632289,0.9321766,1.5873524,0.8754026,0.9921184,1.3542087,1.0432843,1.118784
0.4082875,1.1917106,1.4218436,1.1666148,0.9617878,1.5533303,0.8598462,0.9944443,1.3560854,1.0575452,1.1136684
0.4014031,1.197938,1.4473095,1.1682343,0.9566913,1.5444998,0.8316886,1.001433,1.3686597,1.055308,1.0944338
0.4106663,1.2057545,1.4789102,1.1787235,0.953958,1.576232,0.8270304,0.9886699,1.3829744,1.0533276,1.1078129
0.4054341,1.1850854,1.4860373,1.1695867,0.957858,1.5306524,0.8255628,0.9915801,1.3793167,1.0598284,1.1022521
0.4071292,1.2050446,1.4795077,1.1620234,0.9593005,1.5056996,0.8509219,0.9931524,1.374078,1.0599463,1.0839
0.4128528,1.1889451,1.4826207,1.1577034,0.9637288,1.5317112,0.8560541,0.9936846,1.3674337,1.0441107,1.068807
0.4112886,1.1752456,1.4831048,1.1679939,0.9964322,1.5512182,0.8708797,0.9940801,1.377022,1.0373902,1.0504824
0.4172046,1.194566,1.4615244,1.1881344,0.9645373,1.5568067,0.86108,0.9931887,1.4002218,1.0396141,1.027217
0.4190118,1.1790743,1.4689723,1.1919169,0.9577772,1.5571046,0.8706465,0.9791608,1.4003185,1.0635805,1.0138972
0.4207585,1.1853902,1.4648993,1.1997635,0.9492343,1.5416354,0.8741161,0.9837723,1.3844707,1.0620916,1.0142713
0.411005,1.1827006,1.4714869,1.1973135,0.9406035,1.5536482,0.8641753,0.9985591,1.3733327,1.0672835,1.0113672
0.4193514,1.1878979,1.4729105,1.1806288,0.9521347,1.531063,0.8544323,0.9897273,1.3661727,1.0789319,1.0143846
0.426662,1.1976138,1.4749688,1.1817607,0.9614077,1.522941,0.84658,0.9986837,1.3364947,1.0721458,1.0186739
0.4277543,1.2130414,1.4564685,1.1766437,0.9605857,1.4987383,0.8374785,0.9888761,1.3136666,1.0582026,1.0155842
0.4330187,1.2039033,1.4657286,1.1843106,0.9651831,1.4976948,0.8310298,0.9927387,1.3237594,1.0680752,1.0071641
0.4163554,1.2013469,1.4660902,1.1689444,0.9377263,1.5426687,0.8231571,1.0094445,1.3305279,1.0360085,1.0141506
0.41497,1.1893343,1.4658411,1.1939512,0.9550336,1.5589476,0.8353981,1.0026851,1.3158023,1.0291787,1.0015136
0.4069437,1.1830783,1.4670737,1.1640763,0.9825296,1.5587949,0.8203676,1.0199949,1.3233486,1.0338882,0.9933256
0.415628,1.1857561,1.4569356,1.1605719,0.9745179,1.5521547,0.8247392,0.9981686,1.3236015,1.0213047,0.9882355
0.4009376,1.1992954,1.4712917,1.1745191,0.9859083,1.5502896,0.8287545,1.0160307,1.3266839,1.0239496,1.0019832
0.4162298,1.1941533,1.4824053,1.1563478,0.9811804,1.5498259,0.8558262,1.0353302,1.3318015,1.0080364,1.0169132
0.4187153,1.18998,1.4855939,1.1744376,0.9328599,1.5263582,0.8703653,1.0035055,1.3378297,1.0147467,1.0237591
0.4248276,1.2032197,1.4761627,1.1483519,0.9525732,1.5097939,0.8797828,0.9898939,1.3386171,1.0184249,1.0173919
0.419648,1.1814994,1.5037348,1.1505246,0.9324303,1.5216068,0.8886835,0.9901019,1.34533,0.9995264,1.0400913
0.4101809,1.1831436,1.4786825,1.1491553,0.9444602,1.5416981,0.883729,0.9879705,1.3585449,1.0005462,1.0449442
0.411782,1.1905701,1.4960705,1.1568671,0.9476731,1.5532422,0.9017193,0.9911485,1.362434,1.017176,1.0347252
0.4052611,1.2142293,1.4995942,1.16128,0.9315593,1.557335,0.9035971,0.9823272,1.3528411,1.0109383,1.0148636
0.4047743,1.2085106,1.4975756,1.1501929,0.937693,1.5535916,0.8864006,0.9864204,1.3367672,1.0186406,1.0106907
0.4109214,1.1932414,1.4984169,1.1472437,0.9448559,1.5363559,0.9056431,0.9997234,1.3511039,1.0150789,1.024048
0.4169643,1.1899457,1.4989257,1.1487703,0.9521139,1.5498141,0.8669955,0.9967343,1.3403748,1.0295244,1.009804
0.4201037,1.1976123,1.4883301,1.1578386,0.970075,1.5737643,0.8821586,0.9956867,1.3454423,1.0299629,1.0164009
0.420897,1.2071648,1.5216385,1.1539191,0.9812053,1.5886258,0.8868816,0.9813274,1.352613,1.023451,1.0207165
0.4377784,1.186983,1.5046637,1.1549172,0.9838382,1.5790772,0.8686013,0.9767634,1.356653,1.0158361,1.0247597
0.4253446,1.189886,1.5266742,1.1564529,0.9566596,1.5740278,0.8975366,0.9750088,1.3686626,1.0345073,1.0141429
0.4274032,1.2003381,1.5332452,1.1438956,0.9622179,1.5854478,0.9143204,0.9699314,1.3668534,1.0315759,1.0110064
0.4307953,1.2088813,1.4998134,1.1527541,0.9599172,1.5912971,0.9273356,0.9802731,1.3552204,1.0368073,1.0277958
0.4333261,1.2128165,1.516861,1.1579715,0.9840465,1.6063732,0.9441632,0.9815274,1.3462517,1.0391984,1.0425091
0.4382348,1.2090715,1.4905075,1.1597084,0.9857059,1.6380161,0.9424514,0.9885759,1.3435696,1.0463367,1.0433809
0.4306435,1.2135224,1.4716609,1.1454824,0.9715801,1.6471121,0.9256827,1.0008507,1.3178855,1.0430201,1.0536875
0.4188033,1.1843407,1.443439,1.1595049,0.9712811,1.6263565,0.9220552,1.0141697,1.3380586,1.0370605,1.0659858
0.4217227,1.1920668,1.4886378,1.1600748,0.9745903,1.6101761,0.9371039,0.9886054,1.3251686,1.0311468,1.0477705
0.4084317,1.1961284,1.474893,1.1597869,0.9495909,1.6097213,0.9526622,1.006894,1.3678683,1.0493182,1.0487858
0.4036146,1.1959456,1.4557061,1.1496372,0.9675507,1.6118305,0.9591724,0.9981675,1.3590578,1.0487369,1.0576795
0.4021815,1.1967239,1.4359773,1.138202,0.9544714,1.6132052,0.9558157,1.0005846,1.3525448,1.068748,1.0489902
0.4063328,1.1879138,1.4426856,1.1319969,0.9510077,1.5999504,0.981085,1.0033391,1.3620332,1.06433,1.0531166
0.4185189,1.188264,1.4534273,1.1450311,0.959084,1.6161833,0.9847187,1.0009586,1.3821743,1.0538806,1.0650059
0.4197819,1.1888461,1.473359,1.1487112,0.9659611,1.6039288,0.9809099,0.9995127,1.3648065,1.0390198,1.0522563
0.4208789,1.1884549,1.5077646,1.1434606,0.9461564,1.6291372,0.9888811,0.9993719,1.3462437,1.0446211,1.0710176
0.4040774,1.1816496,1.5044202,1.1469659,0.9495145,1.6398299,0.9962999,0.9774702,1.3624117,1.0571078,1.0736808
0.4051073,1.1692079,1.4851309,1.1510967,0.9400032,1.6277733,1.0063164,0.9796397,1.3699843,1.0606059,1.0572829
0.4025492,1.1748278,1.4813151,1.1767654,0.9324968,1.6408141,1.0251952,0.9885306,1.3562902,1.0635064,1.0593258
0.4028944,1.1799341,1.4819241,1.1604387,0.9227287,1.6550307,1.0166029,0.9808719,1.3434994,1.0450661,1.0638112
0.403436,1.1721122,1.4825597,1.164547,0.9468532,1.6353116,1.0479791,0.9700298,1.3600843,1.0525059,1.0618246
0.398864,1.206706,1.522495,1.1666523,0.9453902,1.636044,1.0216846,0.9520889,1.3900707,1.0604978,1.054767
0.3997953,1.2078342,1.5460933,1.1662099,0.9219151,1.6214204,1.0323459,0.9610078,1.3778971,1.0457876,1.0527242
0.3888827,1.1938226,1.5223004,1.1640007,0.959188,1.5836941,1.0478337,0.9611603,1.3542612,1.0482289,1.0656574
0.3984004,1.1935034,1.4970303,1.1746339,0.9438419,1.5587249,1.0626082,0.9778744,1.3682979,1.0608639,1.0543498
0.3821518,1.2046201,1.5085109,1.2001179,0.9521882,1.5338409,1.055995,0.964377,1.3515204,1.0701151,1.0547303
0.3938829,1.1904218,1.516891,1.1732836,0.9613853,1.5188694,1.0640374,0.9487969,1.3446487,1.0620964,1.0477223
0.394061,1.1909043,1.5076919,1.164174,0.949197,1.5222132,1.0751774,0.9629222,1.3210248,1.071721,1.0600965
0.3923647,1.2032001,1.4809353,1.1630962,0.9307835,1.4800991,1.0675435,0.971126,1.3316392,1.0860084,1.055625
0.3919166,1.222838,1.5114994,1.1753807,0.9122611,1.4859548,1.062694,0.9695377,1.3386254,1.0764339,1.086996
0.4030129,1.2135267,1.5196713,1.1688142,0.9087472,1.5445169,1.0394233,0.9645305,1.3395319,1.0727655,1.075735
0.3990158,1.2367315,1.5027721,1.176301,0.8969654,1.5499315,1.0045279,0.9590392,1.3477554,1.0871507,1.0915693
0.3975457,1.2261509,1.4886099,1.148229,0.8904795,1.5633146,0.991235,0.9521021,1.3468614,1.0779164,1.0860269
0.4001671,1.2422329,1.4985179,1.1440744,0.8946967,1.5665606,0.9928343,0.9620691,1.3346547,1.0859257,1.0876445
0.3965437,1.2350481,1.5066466,1.1508082,0.8944994,1.5693192,0.9688783,0.9705589,1.3292339,1.0757653,1.108111
0.3996959,1.2375519,1.5196229,1.1529826,0.9030573,1.5622067,0.994761,0.9775217,1.3339753,1.0747224,1.1271554
0.3995414,1.2450837,1.5078157,1.1637026,0.9155678,1.5737532,0.9976103,0.9734233,1.3354977,1.0853373,1.114446
0.4092791,1.2337524,1.5148197,1.151948,0.9239186,1.5871044,1.0156175,0.9652337,1.3399171,1.0860876,1.1395962
0.4070511,1.2215194,1.5175072,1.1455306,0.9196999,1.6073924,1.0271555,0.9675368,1.3440487,1.0962386,1.1258538
0.3918591,1.2014875,1.5177616,1.1555141,0.9300982,1.6035023,0.9996037,0.9797197,1.3531705,1.0807518,1.1199464
0.3916126,1.2261211,1.5241561,1.1601208,0.9139028,1.5817596,0.9779606,0.974362,1.3503046,1.0771075,1.1190865
0.3960352,1.2175096,1.5094677,1.1625249,0.9085878,1.5758955,0.9927098,0.9845113,1.3373979,1.0690821,1.1587949
0.3988213,1.2284751,1.4910712,1.1662203,0.9018314,1.6243243,0.9824454,0.9757817,1.3519279,1.0599432,1.1555954
0.3835063,1.2403674,1.5029763,1.1463506,0.9120832,1.6501342,0.9804753,0.9702942,1.3795034,1.0742823,1.132419
0.3807224,1.229372,1.5120275,1.1454211,0.9340085,1.6532415,0.9803277,0.9856411,1.3856378,1.0772642,1.1206703
0.3858446,1.2353481,1.5104008,1.1533486,0.9147021,1.6918266,0.9632915,0.9826592,1.4154732,1.0825953,1.1393706
0.3975337,1.244566,1.483914,1.1337361,0.9117317,1.7236934,0.9457293,0.9601856,1.4198304,1.0790116,1.1098979
0.3880261,1.2459517,1.4969832,1.1568018,0.9188687,1.7177219,0.9633609,0.9656019,1.3979236,1.071493,1.1090523
0.4057077,1.2366855,1.5075407,1.1545744,0.9326705,1.7306131,0.9580442,0.9571425,1.3911319,1.0849692,1.1196841
0.4018947,1.2672361,1.5026243,1.135968,0.9476714,1.707801,0.93598,0.9733538,1.3935223,1.0961159,1.1135311
