date,proportion,proportionCILow,proportionCIHigh,variant
12/2/21,7.05E-05,9.74E-06,0.000510145,20I (Nextstrain clade)
12/3/21,7.22E-05,9.98E-06,0.000522765,20I (Nextstrain clade)
12/4/21,7.26E-05,1.00E-05,0.000525505,20I (Nextstrain clade)
12/5/21,5.88E-05,6.84E-06,0.000506098,20I (Nextstrain clade)
12/6/21,5.91E-05,6.86E-06,0.000508003,20I (Nextstrain clade)
12/7/21,2.98E-05,1.94E-06,0.000458703,20I (Nextstrain clade)
12/8/21,4.54E-05,4.18E-06,0.000493362,20I (Nextstrain clade)
12/9/21,3.03E-05,1.97E-06,0.000465901,20I (Nextstrain clade)
12/10/21,4.61E-05,4.24E-06,0.000501179,20I (Nextstrain clade)
12/11/21,5.98E-05,6.95E-06,0.000514602,20I (Nextstrain clade)
12/12/21,4.37E-05,4.02E-06,0.000475287,20I (Nextstrain clade)
12/13/21,5.62E-05,6.53E-06,0.000483712,20I (Nextstrain clade)
12/14/21,5.35E-05,6.21E-06,0.000460065,20I (Nextstrain clade)
12/15/21,5.20E-05,6.04E-06,0.000447535,20I (Nextstrain clade)
12/16/21,5.12E-05,5.94E-06,0.000440081,20I (Nextstrain clade)
12/17/21,3.66E-05,3.37E-06,0.00039772,20I (Nextstrain clade)
12/18/21,2.28E-05,1.48E-06,0.000350739,20I (Nextstrain clade)
12/19/21,2.11E-05,1.37E-06,0.000324266,20I (Nextstrain clade)
12/20/21,1.02E-05,3.55E-07,0.000295555,20I (Nextstrain clade)
12/21/21,1.10E-05,3.82E-07,0.000318262,20I (Nextstrain clade)
12/22/21,0,0,0.000315966,20I (Nextstrain clade)
12/23/21,0,0,0.000300829,20I (Nextstrain clade)
12/24/21,0,0,0.000278237,20I (Nextstrain clade)
12/25/21,0,0,0.000269915,20I (Nextstrain clade)
12/26/21,0,0,0.000264119,20I (Nextstrain clade)
12/27/21,0,0,0.00025069,20I (Nextstrain clade)
12/28/21,0,0,0.000245371,20I (Nextstrain clade)
12/29/21,0,0,0.000240766,20I (Nextstrain clade)
12/30/21,0,0,0.000238679,20I (Nextstrain clade)
12/31/21,0,0,0.000234589,20I (Nextstrain clade)
1/1/22,8.30E-06,2.88E-07,0.000239332,20I (Nextstrain clade)
1/2/22,8.49E-06,2.94E-07,0.000244946,20I (Nextstrain clade)
1/3/22,8.67E-06,3.01E-07,0.000250237,20I (Nextstrain clade)
1/4/22,8.12E-06,2.81E-07,0.000234324,20I (Nextstrain clade)
1/5/22,1.56E-05,1.01E-06,0.000239444,20I (Nextstrain clade)
1/6/22,1.59E-05,1.03E-06,0.000243803,20I (Nextstrain clade)
1/7/22,1.62E-05,1.06E-06,0.000249794,20I (Nextstrain clade)
1/8/22,8.59E-06,2.98E-07,0.000247894,20I (Nextstrain clade)
1/9/22,8.70E-06,3.02E-07,0.000250984,20I (Nextstrain clade)
1/10/22,8.82E-06,3.06E-07,0.000254503,20I (Nextstrain clade)
1/11/22,8.81E-06,3.05E-07,0.00025425,20I (Nextstrain clade)
1/12/22,0,1.35E-20,0.00023595,20I (Nextstrain clade)
1/13/22,0,0,0.00023799,20I (Nextstrain clade)
1/14/22,0,2.71E-20,0.000254272,20I (Nextstrain clade)
1/15/22,0,0,0.00025083,20I (Nextstrain clade)
1/16/22,0,1.35E-20,0.000243025,20I (Nextstrain clade)
1/17/22,0,0,0.000244579,20I (Nextstrain clade)
1/18/22,0,0,0.000248894,20I (Nextstrain clade)
1/19/22,0,0,0.000252403,20I (Nextstrain clade)
1/20/22,0,0,0.00025298,20I (Nextstrain clade)
1/21/22,0,0,0.000244762,20I (Nextstrain clade)
1/22/22,9.67E-06,3.35E-07,0.000278836,20I (Nextstrain clade)
1/23/22,1.03E-05,3.59E-07,0.000298511,20I (Nextstrain clade)
1/24/22,1.04E-05,3.62E-07,0.000301049,20I (Nextstrain clade)
1/25/22,1.07E-05,3.70E-07,0.000308378,20I (Nextstrain clade)
1/26/22,1.08E-05,3.73E-07,0.000310669,20I (Nextstrain clade)
1/27/22,1.08E-05,3.75E-07,0.000312118,20I (Nextstrain clade)
1/28/22,1.08E-05,3.76E-07,0.000312971,20I (Nextstrain clade)
1/29/22,0,0,0.000292928,20I (Nextstrain clade)
1/30/22,0,0,0.000295582,20I (Nextstrain clade)
1/31/22,0,2.71E-20,0.000308941,20I (Nextstrain clade)
2/1/22,0,0,0.000314974,20I (Nextstrain clade)
2/2/22,0,0,0.000322793,20I (Nextstrain clade)
2/3/22,0,0,0.000327475,20I (Nextstrain clade)
2/4/22,0,0,0.000332862,20I (Nextstrain clade)
2/5/22,1.27E-05,4.38E-07,0.000364923,20I (Nextstrain clade)
2/6/22,1.29E-05,4.49E-07,0.000373487,20I (Nextstrain clade)
2/7/22,1.30E-05,4.51E-07,0.000375606,20I (Nextstrain clade)
2/8/22,2.64E-05,1.71E-06,0.000405465,20I (Nextstrain clade)
2/9/22,5.28E-05,6.14E-06,0.000454376,20I (Nextstrain clade)
2/10/22,5.40E-05,6.28E-06,0.000464862,20I (Nextstrain clade)
2/11/22,5.91E-05,6.87E-06,0.000508393,20I (Nextstrain clade)
2/12/22,4.77E-05,4.39E-06,0.000518229,20I (Nextstrain clade)
2/13/22,4.98E-05,4.58E-06,0.000541602,20I (Nextstrain clade)
2/14/22,5.27E-05,4.85E-06,0.000573033,20I (Nextstrain clade)
2/15/22,3.68E-05,2.39E-06,0.000565715,20I (Nextstrain clade)
2/16/22,0,0,0.00051444,20I (Nextstrain clade)
2/17/22,0,0,0.000528608,20I (Nextstrain clade)
2/18/22,0,0,0.000569951,20I (Nextstrain clade)
2/19/22,0,0,0.000582621,20I (Nextstrain clade)
2/20/22,0,0,0.000633726,20I (Nextstrain clade)
2/21/22,0,0,0.00067802,20I (Nextstrain clade)
2/22/22,2.68E-05,9.27E-07,0.000771644,20I (Nextstrain clade)
2/23/22,2.76E-05,9.58E-07,0.000797249,20I (Nextstrain clade)
2/24/22,2.82E-05,9.79E-07,0.000814279,20I (Nextstrain clade)
2/25/22,2.93E-05,1.01E-06,0.000843855,20I (Nextstrain clade)
2/26/22,3.25E-05,1.13E-06,0.000937236,20I (Nextstrain clade)
2/27/22,3.51E-05,1.21E-06,0.001010564,20I (Nextstrain clade)
2/28/22,3.75E-05,1.30E-06,0.001080655,20I (Nextstrain clade)
3/1/22,0,0,0.001065892,20I (Nextstrain clade)
3/2/22,0,1.08E-19,0.001110804,20I (Nextstrain clade)
3/3/22,0,0,0.001144221,20I (Nextstrain clade)
3/4/22,4.41E-05,1.53E-06,0.001270335,20I (Nextstrain clade)
3/5/22,4.75E-05,1.65E-06,0.001369904,20I (Nextstrain clade)
3/6/22,4.95E-05,1.71E-06,0.001426027,20I (Nextstrain clade)
3/7/22,5.04E-05,1.75E-06,0.001451273,20I (Nextstrain clade)
3/8/22,5.22E-05,1.81E-06,0.001502743,20I (Nextstrain clade)
3/9/22,5.36E-05,1.86E-06,0.001544323,20I (Nextstrain clade)
3/10/22,5.39E-05,1.87E-06,0.001553134,20I (Nextstrain clade)
3/11/22,5.57E-05,1.93E-06,0.001605144,20I (Nextstrain clade)
3/12/22,5.67E-05,1.97E-06,0.001634512,20I (Nextstrain clade)
3/13/22,5.69E-05,1.97E-06,0.001638969,20I (Nextstrain clade)
3/14/22,5.73E-05,1.99E-06,0.001651255,20I (Nextstrain clade)
3/15/22,5.71E-05,1.98E-06,0.001646074,20I (Nextstrain clade)
3/16/22,5.57E-05,1.93E-06,0.001605502,20I (Nextstrain clade)
3/17/22,5.48E-05,1.90E-06,0.001579489,20I (Nextstrain clade)
3/18/22,0.000108401,7.05E-06,0.001664781,20I (Nextstrain clade)
3/19/22,0.000105826,6.88E-06,0.001625286,20I (Nextstrain clade)
3/20/22,0.000103691,6.74E-06,0.001592553,20I (Nextstrain clade)
3/21/22,0.000101932,6.63E-06,0.001565562,20I (Nextstrain clade)
3/22/22,0.000100573,6.54E-06,0.001544728,20I (Nextstrain clade)
3/23/22,9.91E-05,6.44E-06,0.0015215,20I (Nextstrain clade)
3/24/22,9.71E-05,6.31E-06,0.001491691,20I (Nextstrain clade)
3/25/22,0,0,0.001292557,20I (Nextstrain clade)
3/26/22,0,0,0.001277087,20I (Nextstrain clade)
3/27/22,0,0,0.001250481,20I (Nextstrain clade)
3/28/22,0,0,0.001224961,20I (Nextstrain clade)
3/29/22,0,0,0.001189102,20I (Nextstrain clade)
3/30/22,0,0,0.001173533,20I (Nextstrain clade)
3/31/22,0,0,0.001167673,20I (Nextstrain clade)
4/1/22,0,0,0.001098775,20I (Nextstrain clade)
4/2/22,0,0,0.001049788,20I (Nextstrain clade)
4/3/22,0,0,0.001012971,20I (Nextstrain clade)
4/4/22,0,0,0.000968986,20I (Nextstrain clade)
4/5/22,0,5.42E-20,0.000921343,20I (Nextstrain clade)
4/6/22,0,0,0.000896015,20I (Nextstrain clade)
4/7/22,0,0,0.000866367,20I (Nextstrain clade)
4/8/22,0,0,0.000831873,20I (Nextstrain clade)
4/9/22,0,0,0.000816689,20I (Nextstrain clade)
4/10/22,0,0,0.000810217,20I (Nextstrain clade)
4/11/22,0,0,0.000800592,20I (Nextstrain clade)
4/12/22,0,0,0.000797151,20I (Nextstrain clade)
4/13/22,0,0,0.000785393,20I (Nextstrain clade)
4/14/22,0,0,0.000819002,20I (Nextstrain clade)
4/15/22,0,0,0.000818927,20I (Nextstrain clade)
4/16/22,0,0,0.000804569,20I (Nextstrain clade)
4/17/22,0,5.42E-20,0.000788919,20I (Nextstrain clade)
4/18/22,0,0,0.00078115,20I (Nextstrain clade)
4/19/22,0,0,0.000768887,20I (Nextstrain clade)
4/20/22,0,0,0.000768206,20I (Nextstrain clade)
4/21/22,0,0,0.000726509,20I (Nextstrain clade)
4/22/22,0,0,0.000714673,20I (Nextstrain clade)
4/23/22,0,0,0.000707155,20I (Nextstrain clade)
4/24/22,0,5.42E-20,0.000711252,20I (Nextstrain clade)
4/25/22,0,0,0.000728655,20I (Nextstrain clade)
4/26/22,0,0,0.000743771,20I (Nextstrain clade)
4/27/22,0,0,0.000744677,20I (Nextstrain clade)
4/28/22,0,5.42E-20,0.000757025,20I (Nextstrain clade)
4/29/22,0,0,0.000759291,20I (Nextstrain clade)
4/30/22,0,0,0.000751293,20I (Nextstrain clade)
5/1/22,0,0,0.000728517,20I (Nextstrain clade)
5/2/22,0,0,0.000689795,20I (Nextstrain clade)
5/3/22,0,0,0.000669179,20I (Nextstrain clade)
5/4/22,0,0,0.000657641,20I (Nextstrain clade)
5/5/22,0,0,0.000648271,20I (Nextstrain clade)
5/6/22,0,0,0.000621626,20I (Nextstrain clade)
5/7/22,0,5.42E-20,0.000609329,20I (Nextstrain clade)
5/8/22,0,0,0.000597615,20I (Nextstrain clade)
5/9/22,0,0,0.000592649,20I (Nextstrain clade)
5/10/22,2.18E-05,7.55E-07,0.000627896,20I (Nextstrain clade)
5/11/22,2.15E-05,7.47E-07,0.000621366,20I (Nextstrain clade)
5/12/22,2.14E-05,7.43E-07,0.000618224,20I (Nextstrain clade)
5/13/22,4.30E-05,2.80E-06,0.000660799,20I (Nextstrain clade)
5/14/22,6.43E-05,5.91E-06,0.000698361,20I (Nextstrain clade)
5/15/22,0.000107,1.48E-05,0.000774217,20I (Nextstrain clade)
5/16/22,0.000152436,2.69E-05,0.000863017,20I (Nextstrain clade)
5/17/22,0.000197811,4.14E-05,0.000944662,20I (Nextstrain clade)
5/18/22,0.000198203,4.15E-05,0.000946533,20I (Nextstrain clade)
5/19/22,0.000195563,4.09E-05,0.000933933,20I (Nextstrain clade)
5/20/22,0.00023886,5.68E-05,0.00100423,20I (Nextstrain clade)
5/21/22,0.000320383,9.13E-05,0.001123067,20I (Nextstrain clade)
5/22/22,0.000278075,7.31E-05,0.00105762,20I (Nextstrain clade)
5/23/22,0.000234412,5.57E-05,0.000985538,20I (Nextstrain clade)
5/24/22,0.000169714,3.28E-05,0.000876526,20I (Nextstrain clade)
5/25/22,0.00017241,3.34E-05,0.000890439,20I (Nextstrain clade)
5/26/22,0.000172894,3.35E-05,0.00089294,20I (Nextstrain clade)
5/27/22,0.000124772,1.72E-05,0.000902724,20I (Nextstrain clade)
5/28/22,0,0,0.000634789,20I (Nextstrain clade)
5/29/22,0,0,0.000631821,20I (Nextstrain clade)
5/30/22,0,0,0.000620464,20I (Nextstrain clade)
5/31/22,0,0,0.000619335,20I (Nextstrain clade)
6/1/22,0,0,0.000615465,20I (Nextstrain clade)
6/2/22,0,0,0.000621037,20I (Nextstrain clade)
6/3/22,0,0,0.000543842,20I (Nextstrain clade)
6/4/22,0,0,0.000573622,20I (Nextstrain clade)
6/5/22,0,0,0.000577069,20I (Nextstrain clade)
6/6/22,0,0,0.000580871,20I (Nextstrain clade)
6/7/22,0,0,0.000587047,20I (Nextstrain clade)
6/8/22,0,0,0.000592884,20I (Nextstrain clade)
6/9/22,0,0,0.000599761,20I (Nextstrain clade)
6/10/22,0,5.42E-20,0.000622561,20I (Nextstrain clade)
6/11/22,0,5.42E-20,0.000653772,20I (Nextstrain clade)
6/12/22,0,0,0.000658124,20I (Nextstrain clade)
6/13/22,0,0,0.000669963,20I (Nextstrain clade)
6/14/22,0,0,0.000672846,20I (Nextstrain clade)
6/15/22,0,0,0.000677013,20I (Nextstrain clade)
6/16/22,0,5.42E-20,0.000691854,20I (Nextstrain clade)
6/17/22,0,0,0.000712137,20I (Nextstrain clade)
6/18/22,0,5.42E-20,0.000698141,20I (Nextstrain clade)
6/19/22,0,0,0.000702941,20I (Nextstrain clade)
6/20/22,0,0,0.000701895,20I (Nextstrain clade)
6/21/22,0,0,0.000709544,20I (Nextstrain clade)
6/22/22,0,0,0.000709581,20I (Nextstrain clade)
6/23/22,0,0,0.000693102,20I (Nextstrain clade)
6/24/22,0,0,0.000653263,20I (Nextstrain clade)
6/25/22,0,0,0.000651254,20I (Nextstrain clade)
6/26/22,0,0,0.000652994,20I (Nextstrain clade)
6/27/22,0,0,0.000650262,20I (Nextstrain clade)
6/28/22,0,0,0.000635013,20I (Nextstrain clade)
6/29/22,0,0,0.000632118,20I (Nextstrain clade)
6/30/22,0,0,0.00063237,20I (Nextstrain clade)
7/1/22,0,0,0.000733545,20I (Nextstrain clade)
7/2/22,0,0,0.000666244,20I (Nextstrain clade)
7/3/22,0,0,0.000642555,20I (Nextstrain clade)
7/4/22,0,0,0.000630206,20I (Nextstrain clade)
7/5/22,0,0,0.000622575,20I (Nextstrain clade)
7/6/22,0,0,0.000608212,20I (Nextstrain clade)
7/7/22,0,0,0.000589092,20I (Nextstrain clade)
7/8/22,0,5.42E-20,0.000512059,20I (Nextstrain clade)
7/9/22,0,0,0.000544536,20I (Nextstrain clade)
7/10/22,0,0,0.000558306,20I (Nextstrain clade)
7/11/22,0,5.42E-20,0.000561056,20I (Nextstrain clade)
7/12/22,0,0,0.000563112,20I (Nextstrain clade)
7/13/22,0,0,0.000553833,20I (Nextstrain clade)
7/14/22,0,0,0.000551019,20I (Nextstrain clade)
7/15/22,0,0,0.000555561,20I (Nextstrain clade)
7/16/22,0,0,0.00055508,20I (Nextstrain clade)
7/17/22,0,0,0.000563749,20I (Nextstrain clade)
7/18/22,0,0,0.00057754,20I (Nextstrain clade)
7/19/22,0,0,0.000578198,20I (Nextstrain clade)
7/20/22,0,0,0.000600417,20I (Nextstrain clade)
7/21/22,0,0,0.000618011,20I (Nextstrain clade)
7/22/22,0,5.42E-20,0.00062223,20I (Nextstrain clade)
7/23/22,2.37E-05,8.20E-07,0.000682053,20I (Nextstrain clade)
7/24/22,2.39E-05,8.28E-07,0.00068876,20I (Nextstrain clade)
7/25/22,2.40E-05,8.32E-07,0.000692512,20I (Nextstrain clade)
7/26/22,2.48E-05,8.60E-07,0.000715328,20I (Nextstrain clade)
7/27/22,2.49E-05,8.61E-07,0.000716696,20I (Nextstrain clade)
7/28/22,2.48E-05,8.58E-07,0.000714195,20I (Nextstrain clade)
7/29/22,2.47E-05,8.56E-07,0.000712115,20I (Nextstrain clade)
7/30/22,0,0,0.000666856,20I (Nextstrain clade)
7/31/22,0,0,0.000668414,20I (Nextstrain clade)
8/1/22,0,0,0.000673722,20I (Nextstrain clade)
8/2/22,0,0,0.000687239,20I (Nextstrain clade)
8/3/22,0,0,0.000704672,20I (Nextstrain clade)
8/4/22,0,0,0.000731549,20I (Nextstrain clade)
8/5/22,0,0,0.000791124,20I (Nextstrain clade)
8/6/22,0,0,0.000833472,20I (Nextstrain clade)
8/7/22,0,0,0.000852578,20I (Nextstrain clade)
8/8/22,0,0,0.000847339,20I (Nextstrain clade)
8/9/22,0,0,0.000834921,20I (Nextstrain clade)
8/10/22,0,5.42E-20,0.000816391,20I (Nextstrain clade)
8/11/22,0,0,0.000805678,20I (Nextstrain clade)
8/12/22,0,0,0.000801906,20I (Nextstrain clade)
8/13/22,0,0,0.000788711,20I (Nextstrain clade)
8/14/22,0,0,0.000781399,20I (Nextstrain clade)
8/15/22,0,0,0.000790845,20I (Nextstrain clade)
8/16/22,0,0,0.000794466,20I (Nextstrain clade)
8/17/22,0,0,0.000801308,20I (Nextstrain clade)
8/18/22,0,0,0.000796939,20I (Nextstrain clade)
8/19/22,0,5.42E-20,0.000794678,20I (Nextstrain clade)
8/20/22,0,0,0.000805026,20I (Nextstrain clade)
8/21/22,0,5.42E-20,0.000829743,20I (Nextstrain clade)
8/22/22,0,0,0.000852659,20I (Nextstrain clade)
8/23/22,0,0,0.000858731,20I (Nextstrain clade)
8/24/22,0,0,0.000840296,20I (Nextstrain clade)
8/25/22,0,0,0.000841374,20I (Nextstrain clade)
8/26/22,0,5.42E-20,0.000844545,20I (Nextstrain clade)
8/27/22,0,0,0.000842692,20I (Nextstrain clade)
8/28/22,0,0,0.000844465,20I (Nextstrain clade)
8/29/22,0,5.42E-20,0.000849266,20I (Nextstrain clade)
8/30/22,0,5.42E-20,0.000879458,20I (Nextstrain clade)
8/31/22,0,0,0.000911721,20I (Nextstrain clade)
9/1/22,0,0,0.000920397,20I (Nextstrain clade)
9/2/22,0,0,0.001103555,20I (Nextstrain clade)
9/3/22,0,0,0.001028468,20I (Nextstrain clade)
9/4/22,0,0,0.001031427,20I (Nextstrain clade)
9/5/22,0,0,0.001053118,20I (Nextstrain clade)
9/6/22,0,0,0.001073938,20I (Nextstrain clade)
9/7/22,0,0,0.001074024,20I (Nextstrain clade)
9/8/22,4.12E-05,1.43E-06,0.001186499,20I (Nextstrain clade)
9/9/22,3.51E-05,1.22E-06,0.001011662,20I (Nextstrain clade)
9/10/22,3.76E-05,1.30E-06,0.001085247,20I (Nextstrain clade)
9/11/22,3.84E-05,1.33E-06,0.001106131,20I (Nextstrain clade)
9/12/22,3.79E-05,1.31E-06,0.001091941,20I (Nextstrain clade)
9/13/22,3.69E-05,1.28E-06,0.001063254,20I (Nextstrain clade)
9/14/22,3.73E-05,1.29E-06,0.001075058,20I (Nextstrain clade)
9/15/22,0,0,0.001006337,20I (Nextstrain clade)
9/16/22,0,0,0.001024549,20I (Nextstrain clade)
9/17/22,0,0,0.001051512,20I (Nextstrain clade)
9/18/22,0,0,0.001035917,20I (Nextstrain clade)
9/19/22,0,0,0.001042665,20I (Nextstrain clade)
9/20/22,0,1.08E-19,0.001067288,20I (Nextstrain clade)
9/21/22,0,0,0.001090664,20I (Nextstrain clade)
9/22/22,0,0,0.001117219,20I (Nextstrain clade)
9/23/22,0,0,0.001162775,20I (Nextstrain clade)
9/24/22,0,0,0.001193429,20I (Nextstrain clade)
9/25/22,0,0,0.001236167,20I (Nextstrain clade)
9/26/22,0,0,0.001268652,20I (Nextstrain clade)
9/27/22,0,0,0.001296171,20I (Nextstrain clade)
9/28/22,0,0,0.001311853,20I (Nextstrain clade)
9/29/22,0,1.08E-19,0.001314482,20I (Nextstrain clade)
9/30/22,0,1.08E-19,0.001372658,20I (Nextstrain clade)
10/1/22,0,0,0.001431786,20I (Nextstrain clade)
10/2/22,0,0,0.001482952,20I (Nextstrain clade)
10/3/22,0,0,0.001526648,20I (Nextstrain clade)
10/4/22,0,0,0.00154498,20I (Nextstrain clade)
10/5/22,0,0,0.001565032,20I (Nextstrain clade)
10/6/22,0,0,0.001585425,20I (Nextstrain clade)
10/7/22,0,0,0.001583091,20I (Nextstrain clade)
10/8/22,0,1.08E-19,0.001542941,20I (Nextstrain clade)
10/9/22,0,1.08E-19,0.001493744,20I (Nextstrain clade)
10/10/22,0,0,0.00143945,20I (Nextstrain clade)
10/11/22,0,1.08E-19,0.00140471,20I (Nextstrain clade)
10/12/22,0,0,0.001395814,20I (Nextstrain clade)
10/13/22,0,0,0.001409053,20I (Nextstrain clade)
10/14/22,0,0,0.001410679,20I (Nextstrain clade)
10/15/22,0,1.08E-19,0.001457315,20I (Nextstrain clade)
10/16/22,0,0,0.001479281,20I (Nextstrain clade)
10/17/22,0,0,0.001551667,20I (Nextstrain clade)
10/18/22,0,0,0.001638958,20I (Nextstrain clade)
10/19/22,0,0,0.0016699,20I (Nextstrain clade)
10/20/22,0,0,0.001639258,20I (Nextstrain clade)
10/21/22,0,0,0.001588046,20I (Nextstrain clade)
10/22/22,0,1.08E-19,0.0015707,20I (Nextstrain clade)
10/23/22,0,0,0.001535102,20I (Nextstrain clade)
10/24/22,0,1.08E-19,0.001502927,20I (Nextstrain clade)
10/25/22,0,0,0.001468857,20I (Nextstrain clade)
10/26/22,0,0,0.0014486,20I (Nextstrain clade)
10/27/22,0,1.08E-19,0.001446964,20I (Nextstrain clade)
10/28/22,0,0,0.001457236,20I (Nextstrain clade)
10/29/22,0,1.08E-19,0.001391625,20I (Nextstrain clade)
10/30/22,0,0,0.001405591,20I (Nextstrain clade)
10/31/22,0,0,0.001364231,20I (Nextstrain clade)
11/1/22,0,0,0.001330086,20I (Nextstrain clade)
11/2/22,0,0,0.001319902,20I (Nextstrain clade)
11/3/22,0,0,0.00129175,20I (Nextstrain clade)
11/4/22,0,1.08E-19,0.001276178,20I (Nextstrain clade)
11/5/22,0,0,0.001298048,20I (Nextstrain clade)
11/6/22,0,0,0.001289767,20I (Nextstrain clade)
11/7/22,0,1.08E-19,0.001305737,20I (Nextstrain clade)
11/8/22,0,0,0.001351478,20I (Nextstrain clade)
11/9/22,0,0,0.001355361,20I (Nextstrain clade)
11/10/22,0,1.08E-19,0.001375185,20I (Nextstrain clade)
11/11/22,0,0,0.00135311,20I (Nextstrain clade)
11/12/22,0,1.08E-19,0.001344384,20I (Nextstrain clade)
11/13/22,0,0,0.001316412,20I (Nextstrain clade)
11/14/22,0,1.08E-19,0.001299553,20I (Nextstrain clade)
11/15/22,0,0,0.001258735,20I (Nextstrain clade)
11/16/22,0,1.08E-19,0.001260446,20I (Nextstrain clade)
11/17/22,0,0,0.001259147,20I (Nextstrain clade)
11/18/22,0,0,0.00126662,20I (Nextstrain clade)
11/19/22,4.56E-05,1.58E-06,0.00131383,20I (Nextstrain clade)
11/20/22,4.61E-05,1.60E-06,0.001328958,20I (Nextstrain clade)
11/21/22,5.17E-05,1.79E-06,0.001491095,20I (Nextstrain clade)
11/22/22,5.11E-05,1.77E-06,0.001472679,20I (Nextstrain clade)
11/23/22,4.83E-05,1.68E-06,0.00139332,20I (Nextstrain clade)
11/24/22,4.52E-05,1.57E-06,0.001302856,20I (Nextstrain clade)
11/25/22,4.08E-05,1.41E-06,0.001176437,20I (Nextstrain clade)
11/26/22,0,0,0.001052212,20I (Nextstrain clade)
11/27/22,0,0,0.001010269,20I (Nextstrain clade)
11/28/22,0,0,0.00089856,20I (Nextstrain clade)
11/29/22,0,0,0.000868073,20I (Nextstrain clade)
11/30/22,0,0,0.000878653,20I (Nextstrain clade)
12/1/22,0,5.42E-20,0.000901996,20I (Nextstrain clade)
12/2/22,0,0,0.000947309,20I (Nextstrain clade)
12/3/22,0,0,0.000969649,20I (Nextstrain clade)
12/4/22,0,0,0.000974499,20I (Nextstrain clade)
12/5/22,0,0,0.000988724,20I (Nextstrain clade)
12/6/22,0,0,0.001002772,20I (Nextstrain clade)
12/7/22,0,0,0.001002024,20I (Nextstrain clade)
12/8/22,0,0,0.000998304,20I (Nextstrain clade)
12/9/22,0,0,0.001000719,20I (Nextstrain clade)
12/10/22,0,0,0.001015419,20I (Nextstrain clade)
12/11/22,0,0,0.001045218,20I (Nextstrain clade)
12/12/22,0,0,0.001047825,20I (Nextstrain clade)
12/13/22,0,0,0.001085382,20I (Nextstrain clade)
12/14/22,0,0,0.001102695,20I (Nextstrain clade)
12/15/22,0,0,0.001112964,20I (Nextstrain clade)
12/16/22,0,0,0.001126061,20I (Nextstrain clade)
12/17/22,0,0,0.001158367,20I (Nextstrain clade)
12/18/22,0,0,0.001151571,20I (Nextstrain clade)
12/19/22,0,1.08E-19,0.001178574,20I (Nextstrain clade)
12/20/22,0,0,0.001181007,20I (Nextstrain clade)
12/21/22,0,0,0.001222511,20I (Nextstrain clade)
12/22/22,0,0,0.001324452,20I (Nextstrain clade)
12/23/22,0,0,0.001403317,20I (Nextstrain clade)
12/24/22,0,0,0.00134063,20I (Nextstrain clade)
12/25/22,0,0,0.001315446,20I (Nextstrain clade)
12/26/22,0,0,0.001299679,20I (Nextstrain clade)
12/27/22,0,0,0.001258146,20I (Nextstrain clade)
12/28/22,0,1.08E-19,0.001213244,20I (Nextstrain clade)
12/29/22,0,0,0.001205467,20I (Nextstrain clade)
12/30/22,0,0,0.001162273,20I (Nextstrain clade)
12/31/22,0,0,0.001151177,20I (Nextstrain clade)
1/1/23,0,0,0.001187369,20I (Nextstrain clade)
1/2/23,0,0,0.001215548,20I (Nextstrain clade)
1/3/23,0,1.08E-19,0.001261392,20I (Nextstrain clade)
1/4/23,0,0,0.001289767,20I (Nextstrain clade)
1/5/23,0,0,0.001247465,20I (Nextstrain clade)
1/6/23,0,0,0.001318866,20I (Nextstrain clade)
1/7/23,0,0,0.001426015,20I (Nextstrain clade)
1/8/23,0,0,0.00146183,20I (Nextstrain clade)
1/9/23,0,0,0.001490432,20I (Nextstrain clade)
1/10/23,0,0,0.001519145,20I (Nextstrain clade)
1/11/23,0,1.08E-19,0.001539584,20I (Nextstrain clade)
1/12/23,0,0,0.001534314,20I (Nextstrain clade)
1/13/23,0,0,0.001595017,20I (Nextstrain clade)
1/14/23,0,0,0.001581415,20I (Nextstrain clade)
1/15/23,0,0,0.00159805,20I (Nextstrain clade)
1/16/23,0,0,0.001657854,20I (Nextstrain clade)
1/17/23,0,0,0.001676563,20I (Nextstrain clade)
1/18/23,0,1.08E-19,0.001676145,20I (Nextstrain clade)
1/19/23,0,0,0.001664525,20I (Nextstrain clade)
1/20/23,0,1.08E-19,0.001581322,20I (Nextstrain clade)
1/21/23,0,0,0.001602813,20I (Nextstrain clade)
1/22/23,0,0,0.001612134,20I (Nextstrain clade)
1/23/23,0,0,0.001555976,20I (Nextstrain clade)
1/24/23,0,0,0.001548272,20I (Nextstrain clade)
1/25/23,0,0,0.001545602,20I (Nextstrain clade)
1/26/23,0,1.08E-19,0.001563667,20I (Nextstrain clade)
1/27/23,0,0,0.00157965,20I (Nextstrain clade)
1/28/23,0,0,0.001611844,20I (Nextstrain clade)
1/29/23,0,0,0.001644371,20I (Nextstrain clade)
1/30/23,0,0,0.001664525,20I (Nextstrain clade)
1/31/23,0,0,0.001668863,20I (Nextstrain clade)
2/1/23,0,0,0.001686447,20I (Nextstrain clade)
2/2/23,0,1.08E-19,0.00168444,20I (Nextstrain clade)
2/3/23,0,0,0.001710803,20I (Nextstrain clade)
2/4/23,0,0,0.001687188,20I (Nextstrain clade)
2/5/23,0,0,0.001642864,20I (Nextstrain clade)
2/6/23,0,0,0.00162519,20I (Nextstrain clade)
2/7/23,0,1.08E-19,0.00162264,20I (Nextstrain clade)
